subNum	 trialNo	 easySide	 targPresent	 targSide	 RT	 accuracy	 var	 con
13	 96	 x	 1	 left	 2.178	 1	 1.7	 full
13	 97	 x	 1	 right	 1.850	 1	 6	 full
13	 98	 R	 1	 right	 1.662	 1	 x	 half
13	 99	 x	 1	 right	 1.708	 1	 6	 full
13	 100	 x	 0	 x	 4.151	 1	 6	 full
13	 101	 x	 0	 x	 4.280	 1	 6	 full
13	 102	 L	 1	 left	 1.993	 1	 x	 half
13	 103	 x	 1	 left	 2.720	 1	 1.7	 full
13	 104	 x	 0	 x	 4.878	 1	 1.7	 full
13	 105	 R	 1	 left	 2.011	 1	 x	 half
13	 106	 x	 0	 x	 4.899	 1	 1.7	 full
13	 107	 x	 1	 right	 5.513	 0	 1.7	 full
13	 108	 x	 1	 right	 1.722	 1	 6	 full
13	 109	 x	 0	 x	 4.910	 1	 6	 full
13	 110	 x	 0	 x	 7.679	 1	 1.7	 full
13	 111	 x	 1	 left	 1.701	 1	 6	 full
13	 112	 R	 1	 left	 1.810	 1	 x	 half
13	 113	 L	 0	 x	 5.569	 1	 x	 half
13	 114	 x	 0	 x	 5.819	 1	 6	 full
13	 115	 x	 1	 right	 2.082	 1	 1.7	 full
13	 116	 x	 0	 x	 5.878	 1	 1.7	 full
13	 117	 x	 0	 x	 4.598	 1	 6	 full
13	 118	 x	 1	 left	 1.952	 1	 6	 full
13	 119	 x	 1	 left	 5.678	 0	 1.7	 full
13	 120	 R	 0	 x	 6.697	 1	 x	 half
13	 121	 x	 1	 left	 1.778	 1	 6	 full
13	 122	 R	 1	 right	 1.732	 1	 x	 half
13	 123	 L	 1	 left	 1.786	 1	 x	 half
13	 124	 L	 1	 right	 2.157	 1	 x	 half
13	 125	 x	 0	 x	 5.939	 1	 1.7	 full
13	 126	 x	 0	 x	 5.312	 1	 6	 full
13	 127	 L	 1	 right	 5.296	 0	 x	 half
13	 128	 x	 1	 left	 1.862	 1	 6	 full
13	 129	 x	 0	 x	 5.540	 1	 1.7	 full
13	 130	 R	 1	 right	 1.823	 1	 x	 half
13	 131	 x	 1	 left	 1.681	 1	 6	 full
13	 132	 L	 1	 right	 2.431	 1	 x	 half
13	 133	 L	 0	 x	 4.968	 1	 x	 half
13	 134	 R	 0	 x	 5.769	 1	 x	 half
13	 135	 R	 1	 left	 5.319	 0	 x	 half
13	 136	 x	 0	 x	 8.354	 1	 1.7	 full
13	 137	 x	 1	 left	 1.741	 1	 6	 full
13	 138	 L	 1	 left	 1.732	 1	 x	 half
13	 139	 x	 0	 x	 5.806	 1	 1.7	 full
13	 140	 x	 1	 left	 1.682	 1	 6	 full
13	 141	 L	 0	 x	 5.254	 1	 x	 half
13	 142	 x	 1	 left	 1.654	 1	 6	 full
13	 143	 x	 1	 right	 1.761	 1	 1.7	 full
13	 144	 x	 0	 x	 5.625	 1	 6	 full
13	 145	 L	 1	 left	 1.757	 1	 x	 half
13	 146	 x	 0	 x	 4.748	 1	 6	 full
13	 147	 x	 1	 right	 1.564	 1	 6	 full
13	 148	 R	 0	 x	 5.888	 1	 x	 half
13	 149	 R	 0	 x	 5.729	 1	 x	 half
13	 150	 R	 0	 x	 5.289	 1	 x	 half
13	 151	 R	 1	 right	 1.662	 1	 x	 half
13	 152	 x	 1	 right	 1.652	 1	 6	 full
13	 153	 L	 0	 x	 4.698	 1	 x	 half
13	 154	 x	 1	 right	 1.612	 1	 6	 full
13	 155	 x	 1	 right	 1.732	 1	 1.7	 full
13	 156	 R	 1	 left	 2.047	 1	 x	 half
13	 157	 x	 1	 right	 2.071	 1	 1.7	 full
13	 158	 x	 0	 x	 4.330	 1	 1.7	 full
13	 159	 x	 1	 left	 1.632	 1	 6	 full
13	 160	 R	 0	 x	 4.308	 1	 x	 half
13	 161	 x	 0	 x	 3.992	 1	 6	 full
13	 162	 x	 0	 x	 4.680	 1	 1.7	 full
13	 163	 x	 1	 right	 1.851	 1	 1.7	 full
13	 164	 x	 0	 x	 3.490	 1	 1.7	 full
13	 165	 x	 1	 left	 2.250	 1	 1.7	 full
13	 166	 x	 0	 x	 3.629	 1	 6	 full
13	 167	 x	 0	 x	 3.170	 1	 6	 full
13	 168	 R	 0	 x	 5.608	 1	 x	 half
13	 169	 L	 0	 x	 4.519	 1	 x	 half
13	 170	 L	 0	 x	 5.165	 1	 x	 half
13	 171	 x	 0	 x	 4.289	 1	 6	 full
13	 172	 L	 1	 right	 1.828	 1	 x	 half
13	 173	 L	 1	 left	 1.732	 1	 x	 half
13	 174	 L	 0	 x	 5.428	 1	 x	 half
13	 175	 x	 1	 right	 4.389	 1	 1.7	 full
13	 176	 x	 1	 left	 1.961	 1	 6	 full
13	 177	 x	 0	 x	 4.929	 1	 6	 full
13	 178	 x	 0	 x	 4.089	 1	 6	 full
13	 179	 x	 0	 x	 4.409	 1	 6	 full
13	 180	 x	 1	 right	 1.801	 1	 6	 full
13	 181	 R	 1	 right	 1.671	 1	 x	 half
13	 182	 L	 1	 right	 1.697	 1	 x	 half
13	 183	 x	 1	 left	 3.120	 1	 1.7	 full
13	 184	 R	 1	 left	 1.821	 1	 x	 half
13	 185	 L	 1	 left	 1.641	 1	 x	 half
13	 186	 R	 0	 x	 4.869	 1	 x	 half
13	 187	 R	 1	 right	 1.621	 1	 x	 half
13	 188	 L	 0	 x	 4.938	 1	 x	 half
13	 189	 x	 0	 x	 5.449	 1	 1.7	 full
13	 190	 x	 1	 right	 1.811	 1	 1.7	 full
13	 191	 L	 0	 x	 5.518	 1	 x	 half
13	 192	 x	 1	 left	 2.011	 1	 1.7	 full
13	 193	 x	 0	 x	 4.757	 1	 1.7	 full
13	 194	 x	 1	 right	 1.652	 1	 6	 full
13	 195	 L	 0	 x	 4.929	 1	 x	 half
13	 196	 x	 0	 x	 5.242	 1	 1.7	 full
13	 197	 L	 0	 x	 4.779	 1	 x	 half
13	 198	 L	 1	 left	 1.653	 1	 x	 half
13	 199	 x	 0	 x	 5.247	 1	 1.7	 full
13	 200	 L	 1	 left	 1.612	 1	 x	 half
13	 201	 L	 1	 left	 1.535	 1	 x	 half
13	 202	 x	 1	 left	 1.649	 1	 1.7	 full
13	 203	 x	 0	 x	 3.618	 1	 1.7	 full
13	 204	 x	 1	 right	 1.651	 1	 6	 full
13	 205	 x	 0	 x	 4.120	 1	 6	 full
13	 206	 x	 0	 x	 3.920	 1	 6	 full
13	 207	 x	 0	 x	 4.319	 1	 1.7	 full
13	 208	 x	 1	 left	 1.611	 1	 6	 full
13	 209	 x	 0	 x	 4.177	 1	 6	 full
13	 210	 x	 1	 left	 1.581	 1	 6	 full
13	 211	 x	 0	 x	 3.760	 1	 6	 full
13	 212	 x	 1	 right	 2.340	 1	 1.7	 full
13	 213	 x	 0	 x	 4.125	 1	 6	 full
13	 214	 x	 1	 right	 2.071	 1	 1.7	 full
13	 215	 x	 0	 x	 3.021	 1	 6	 full
13	 216	 x	 1	 right	 1.582	 1	 6	 full
13	 217	 L	 1	 right	 1.631	 1	 x	 half
13	 218	 x	 0	 x	 3.621	 1	 1.7	 full
13	 219	 x	 0	 x	 4.638	 1	 1.7	 full
13	 220	 x	 1	 left	 1.515	 1	 6	 full
13	 221	 x	 0	 x	 5.219	 1	 1.7	 full
13	 222	 x	 0	 x	 3.755	 1	 6	 full
13	 223	 x	 1	 left	 1.596	 1	 6	 full
13	 224	 x	 1	 left	 1.779	 1	 1.7	 full
13	 225	 x	 1	 left	 1.640	 1	 1.7	 full
13	 226	 R	 1	 left	 1.752	 1	 x	 half
13	 227	 x	 1	 right	 3.349	 0	 1.7	 full
13	 228	 x	 0	 x	 4.030	 1	 1.7	 full
13	 229	 L	 1	 right	 2.221	 1	 x	 half
13	 230	 x	 0	 x	 4.349	 1	 1.7	 full
13	 231	 x	 0	 x	 4.200	 1	 1.7	 full
13	 232	 R	 0	 x	 4.179	 1	 x	 half
13	 233	 L	 0	 x	 4.959	 1	 x	 half
13	 234	 R	 1	 right	 3.061	 1	 x	 half
13	 235	 L	 0	 x	 4.570	 1	 x	 half
13	 236	 x	 0	 x	 4.449	 1	 1.7	 full
13	 237	 x	 0	 x	 5.328	 1	 1.7	 full
13	 238	 x	 1	 left	 4.039	 0	 1.7	 full
13	 239	 x	 1	 right	 1.581	 1	 6	 full
13	 240	 x	 1	 right	 1.683	 1	 6	 full
14	 1	 x	 0	 x	 14.979	 1	 1.7	 full
14	 2	 x	 0	 x	 4.199	 1	 6	 full
14	 3	 R	 1	 left	 14.081	 1	 x	 half
14	 4	 x	 0	 x	 6.308	 1	 6	 full
14	 5	 x	 1	 left	 2.131	 1	 6	 full
14	 6	 x	 0	 x	 7.587	 0	 1.7	 full
14	 7	 x	 0	 x	 8.595	 1	 1.7	 full
14	 8	 L	 0	 x	 8.027	 1	 x	 half
14	 9	 R	 0	 x	 7.836	 1	 x	 half
14	 10	 x	 1	 left	 6.458	 0	 1.7	 full
14	 11	 x	 1	 right	 2.610	 1	 6	 full
14	 12	 x	 1	 right	 1.811	 1	 6	 full
14	 13	 L	 0	 x	 11.461	 0	 x	 half
14	 14	 x	 0	 x	 10.263	 1	 1.7	 full
14	 15	 L	 0	 x	 8.455	 1	 x	 half
14	 16	 x	 1	 right	 11.689	 0	 1.7	 full
14	 17	 x	 1	 left	 7.056	 0	 1.7	 full
14	 18	 x	 0	 x	 7.784	 1	 1.7	 full
14	 19	 x	 1	 left	 10.584	 0	 1.7	 full
14	 20	 x	 0	 x	 20.405	 1	 1.7	 full
14	 21	 x	 0	 x	 6.747	 1	 6	 full
14	 22	 x	 0	 x	 7.176	 1	 6	 full
14	 23	 x	 0	 x	 6.906	 1	 6	 full
14	 24	 x	 1	 left	 12.942	 0	 1.7	 full
14	 25	 x	 1	 left	 2.579	 1	 6	 full
14	 26	 R	 0	 x	 14.450	 1	 x	 half
14	 27	 x	 0	 x	 10.843	 1	 1.7	 full
14	 28	 L	 0	 x	 10.115	 1	 x	 half
14	 29	 x	 0	 x	 8.954	 1	 6	 full
14	 30	 x	 0	 x	 12.862	 1	 1.7	 full
14	 31	 x	 1	 left	 1.901	 1	 6	 full
14	 32	 R	 1	 right	 2.890	 0	 x	 half
14	 33	 x	 0	 x	 16.378	 1	 1.7	 full
14	 34	 x	 0	 x	 9.466	 1	 6	 full
14	 35	 L	 1	 right	 14.403	 0	 x	 half
14	 36	 x	 0	 x	 5.347	 1	 6	 full
14	 37	 x	 0	 x	 5.758	 1	 6	 full
14	 38	 x	 0	 x	 16.998	 1	 1.7	 full
14	 39	 L	 0	 x	 17.997	 1	 x	 half
14	 40	 x	 0	 x	 7.665	 1	 6	 full
14	 41	 x	 0	 x	 17.520	 1	 1.7	 full
14	 42	 x	 0	 x	 8.645	 1	 6	 full
14	 43	 L	 1	 right	 13.831	 0	 x	 half
14	 44	 x	 1	 left	 2.890	 1	 6	 full
14	 45	 R	 0	 x	 20.975	 1	 x	 half
14	 46	 x	 1	 right	 2.371	 1	 6	 full
14	 47	 x	 1	 left	 2.191	 1	 6	 full
14	 48	 R	 0	 x	 17.629	 1	 x	 half
14	 49	 x	 1	 left	 32.594	 0	 1.7	 full
14	 50	 x	 1	 right	 2.360	 1	 6	 full
14	 51	 R	 0	 x	 14.221	 1	 x	 half
14	 52	 x	 0	 x	 6.417	 1	 6	 full
14	 53	 x	 0	 x	 16.478	 1	 1.7	 full
14	 54	 L	 1	 right	 10.864	 0	 x	 half
14	 55	 x	 0	 x	 15.319	 1	 1.7	 full
14	 56	 x	 1	 left	 14.159	 0	 1.7	 full
14	 57	 x	 1	 left	 1.960	 1	 6	 full
14	 58	 x	 1	 left	 15.819	 0	 1.7	 full
14	 59	 L	 1	 left	 2.171	 1	 x	 half
14	 60	 x	 1	 left	 36.913	 0	 1.7	 full
14	 61	 R	 1	 right	 2.161	 1	 x	 half
14	 62	 L	 0	 x	 17.737	 1	 x	 half
14	 63	 x	 1	 left	 1.761	 1	 6	 full
14	 64	 x	 1	 right	 2.091	 1	 6	 full
14	 65	 x	 0	 x	 5.327	 1	 6	 full
14	 66	 x	 0	 x	 26.290	 1	 1.7	 full
14	 67	 L	 1	 right	 13.662	 0	 x	 half
14	 68	 R	 1	 right	 2.011	 1	 x	 half
14	 69	 x	 1	 left	 9.924	 0	 1.7	 full
14	 70	 L	 1	 left	 1.831	 1	 x	 half
14	 71	 x	 0	 x	 30.607	 1	 1.7	 full
14	 72	 L	 0	 x	 16.029	 1	 x	 half
14	 73	 L	 1	 left	 1.971	 1	 x	 half
14	 74	 R	 1	 left	 11.652	 0	 x	 half
14	 75	 x	 1	 right	 7.896	 1	 1.7	 full
14	 76	 x	 1	 right	 17.538	 1	 1.7	 full
14	 77	 R	 0	 x	 13.202	 1	 x	 half
14	 78	 x	 1	 left	 2.040	 1	 6	 full
14	 79	 x	 1	 right	 13.881	 0	 1.7	 full
14	 80	 L	 1	 left	 1.842	 1	 x	 half
14	 81	 R	 0	 x	 10.853	 1	 x	 half
14	 82	 x	 1	 left	 13.571	 1	 1.7	 full
14	 83	 x	 1	 right	 2.021	 1	 6	 full
14	 84	 x	 1	 right	 2.591	 1	 1.7	 full
14	 85	 L	 1	 left	 2.291	 1	 x	 half
14	 86	 R	 1	 right	 1.941	 1	 x	 half
14	 87	 x	 1	 left	 1.653	 1	 6	 full
14	 88	 x	 1	 right	 1.711	 1	 6	 full
14	 89	 R	 1	 right	 1.612	 1	 x	 half
14	 90	 R	 0	 x	 19.318	 1	 x	 half
14	 91	 x	 1	 left	 1.572	 1	 6	 full
14	 92	 x	 0	 x	 19.246	 1	 1.7	 full
14	 93	 x	 1	 right	 23.653	 0	 1.7	 full
14	 94	 R	 1	 left	 12.783	 0	 x	 half
14	 95	 L	 0	 x	 10.423	 1	 x	 half
14	 96	 x	 0	 x	 22.994	 1	 1.7	 full
14	 97	 x	 0	 x	 5.778	 1	 6	 full
14	 98	 x	 0	 x	 19.168	 1	 1.7	 full
14	 99	 x	 1	 left	 1.692	 1	 6	 full
14	 100	 x	 1	 right	 19.258	 0	 1.7	 full
14	 101	 x	 1	 left	 25.511	 0	 1.7	 full
14	 102	 x	 1	 left	 30.207	 1	 1.7	 full
14	 103	 x	 1	 right	 2.071	 1	 6	 full
14	 104	 x	 0	 x	 3.181	 1	 6	 full
14	 105	 L	 1	 right	 2.192	 1	 x	 half
14	 106	 L	 0	 x	 17.759	 1	 x	 half
14	 107	 x	 0	 x	 3.820	 1	 6	 full
14	 108	 x	 1	 left	 10.493	 1	 1.7	 full
14	 109	 x	 1	 right	 9.454	 0	 1.7	 full
14	 110	 x	 0	 x	 31.855	 1	 1.7	 full
14	 111	 x	 0	 x	 2.800	 0	 1.7	 full
14	 112	 L	 0	 x	 11.182	 1	 x	 half
14	 113	 x	 1	 right	 1.702	 1	 6	 full
14	 114	 R	 0	 x	 21.226	 1	 x	 half
14	 115	 L	 1	 left	 1.612	 1	 x	 half
14	 116	 L	 1	 right	 10.972	 0	 x	 half
14	 117	 L	 0	 x	 10.835	 1	 x	 half
14	 118	 x	 1	 left	 1.542	 1	 6	 full
14	 119	 x	 0	 x	 24.043	 1	 1.7	 full
14	 120	 L	 1	 left	 2.139	 1	 x	 half
14	 121	 x	 1	 right	 1.802	 1	 6	 full
14	 122	 x	 1	 right	 22.893	 0	 1.7	 full
14	 123	 R	 0	 x	 10.725	 1	 x	 half
14	 124	 L	 1	 left	 1.742	 1	 x	 half
14	 125	 x	 0	 x	 18.866	 1	 1.7	 full
14	 126	 x	 1	 left	 1.492	 1	 6	 full
14	 127	 x	 0	 x	 2.620	 1	 6	 full
14	 128	 x	 1	 right	 9.255	 1	 1.7	 full
14	 129	 L	 0	 x	 14.161	 1	 x	 half
14	 130	 x	 0	 x	 2.351	 1	 6	 full
14	 131	 L	 0	 x	 11.347	 1	 x	 half
14	 132	 x	 0	 x	 23.404	 1	 1.7	 full
14	 133	 x	 0	 x	 20.146	 1	 1.7	 full
14	 134	 x	 1	 left	 9.895	 1	 1.7	 full
14	 135	 x	 1	 left	 1.693	 1	 6	 full
14	 136	 x	 0	 x	 18.158	 1	 1.7	 full
14	 137	 L	 1	 left	 1.482	 1	 x	 half
14	 138	 x	 0	 x	 14.232	 1	 1.7	 full
14	 139	 x	 1	 right	 20.947	 0	 1.7	 full
14	 140	 L	 1	 right	 10.305	 1	 x	 half
14	 141	 R	 1	 left	 14.859	 0	 x	 half
14	 142	 L	 0	 x	 14.427	 0	 x	 half
14	 143	 R	 1	 right	 2.262	 1	 x	 half
14	 144	 x	 1	 right	 23.484	 0	 1.7	 full
14	 145	 R	 0	 x	 14.341	 1	 x	 half
14	 146	 L	 0	 x	 11.604	 1	 x	 half
14	 147	 x	 1	 left	 15.310	 0	 1.7	 full
14	 148	 R	 0	 x	 8.736	 1	 x	 half
14	 149	 L	 1	 left	 1.801	 1	 x	 half
14	 150	 L	 1	 left	 1.591	 1	 x	 half
14	 151	 R	 1	 left	 9.077	 1	 x	 half
14	 152	 L	 1	 left	 1.742	 1	 x	 half
14	 153	 R	 1	 right	 1.712	 1	 x	 half
14	 154	 x	 1	 right	 15.010	 0	 1.7	 full
14	 155	 L	 0	 x	 13.621	 0	 x	 half
14	 156	 x	 1	 right	 23.340	 0	 1.7	 full
14	 157	 x	 0	 x	 3.189	 1	 6	 full
14	 158	 x	 1	 left	 3.479	 1	 1.7	 full
14	 159	 x	 0	 x	 2.710	 1	 6	 full
14	 160	 x	 1	 right	 14.291	 0	 1.7	 full
14	 161	 L	 0	 x	 6.547	 0	 x	 half
14	 162	 R	 1	 right	 1.972	 1	 x	 half
14	 163	 x	 0	 x	 3.161	 1	 6	 full
14	 164	 x	 0	 x	 9.765	 1	 1.7	 full
14	 165	 x	 0	 x	 2.539	 1	 6	 full
14	 166	 x	 1	 right	 1.671	 1	 6	 full
14	 167	 x	 0	 x	 2.231	 1	 6	 full
14	 168	 x	 0	 x	 2.491	 1	 6	 full
14	 169	 x	 0	 x	 26.743	 1	 1.7	 full
14	 170	 x	 0	 x	 11.693	 1	 1.7	 full
14	 171	 L	 0	 x	 6.157	 0	 x	 half
14	 172	 x	 1	 left	 14.452	 1	 1.7	 full
14	 173	 x	 1	 left	 1.680	 1	 6	 full
14	 174	 x	 1	 right	 2.630	 1	 1.7	 full
14	 175	 x	 0	 x	 17.275	 1	 1.7	 full
14	 176	 x	 1	 right	 1.642	 1	 6	 full
14	 177	 x	 0	 x	 10.584	 1	 1.7	 full
14	 178	 x	 1	 right	 8.454	 0	 1.7	 full
14	 179	 x	 0	 x	 2.360	 1	 6	 full
14	 180	 L	 0	 x	 8.346	 1	 x	 half
14	 181	 x	 0	 x	 1.961	 1	 6	 full
14	 182	 x	 1	 left	 4.918	 1	 1.7	 full
14	 183	 x	 0	 x	 16.430	 1	 1.7	 full
14	 184	 x	 1	 right	 1.931	 1	 6	 full
14	 185	 x	 0	 x	 2.151	 1	 6	 full
14	 186	 x	 0	 x	 10.933	 1	 1.7	 full
14	 187	 x	 1	 left	 1.562	 1	 6	 full
14	 188	 x	 0	 x	 16.378	 1	 1.7	 full
14	 189	 x	 0	 x	 2.142	 1	 6	 full
14	 190	 x	 0	 x	 2.501	 1	 6	 full
14	 191	 x	 1	 left	 1.671	 1	 6	 full
14	 192	 R	 1	 right	 1.920	 1	 x	 half
14	 193	 R	 0	 x	 12.801	 1	 x	 half
14	 194	 x	 1	 right	 1.741	 1	 6	 full
14	 195	 x	 1	 left	 1.622	 1	 6	 full
14	 196	 L	 1	 left	 1.601	 1	 x	 half
14	 197	 x	 0	 x	 2.501	 1	 6	 full
14	 198	 x	 0	 x	 18.007	 1	 1.7	 full
14	 199	 x	 1	 right	 1.552	 1	 6	 full
14	 200	 R	 0	 x	 15.300	 1	 x	 half
14	 201	 x	 1	 right	 1.623	 1	 6	 full
14	 202	 R	 0	 x	 16.339	 1	 x	 half
14	 203	 x	 0	 x	 10.934	 1	 1.7	 full
14	 204	 x	 1	 right	 9.026	 0	 1.7	 full
14	 205	 L	 0	 x	 7.128	 1	 x	 half
14	 206	 x	 0	 x	 1.911	 1	 6	 full
14	 207	 x	 0	 x	 10.913	 1	 1.7	 full
14	 208	 L	 1	 right	 2.141	 1	 x	 half
14	 209	 R	 1	 right	 2.009	 1	 x	 half
14	 210	 x	 0	 x	 2.380	 1	 6	 full
14	 211	 x	 0	 x	 2.731	 1	 6	 full
14	 212	 x	 1	 right	 1.631	 1	 6	 full
14	 213	 L	 1	 right	 8.016	 0	 x	 half
14	 214	 x	 0	 x	 2.261	 0	 6	 full
14	 215	 x	 1	 left	 1.702	 1	 6	 full
14	 216	 x	 0	 x	 14.052	 1	 1.7	 full
14	 217	 x	 0	 x	 2.272	 1	 6	 full
14	 218	 R	 0	 x	 14.211	 1	 x	 half
14	 219	 x	 0	 x	 8.926	 1	 1.7	 full
14	 220	 x	 0	 x	 2.082	 1	 6	 full
14	 221	 R	 1	 left	 10.763	 1	 x	 half
14	 222	 x	 0	 x	 2.250	 1	 6	 full
14	 223	 x	 0	 x	 2.450	 1	 6	 full
14	 224	 R	 0	 x	 11.981	 1	 x	 half
14	 225	 x	 1	 right	 7.117	 0	 1.7	 full
14	 226	 x	 1	 right	 11.234	 0	 1.7	 full
14	 227	 R	 1	 right	 1.751	 0	 x	 half
14	 228	 x	 1	 left	 19.406	 1	 1.7	 full
14	 229	 x	 0	 x	 20.355	 0	 1.7	 full
14	 230	 x	 1	 right	 1.974	 1	 6	 full
14	 231	 x	 1	 right	 2.111	 1	 6	 full
14	 232	 x	 0	 x	 2.481	 1	 6	 full
14	 233	 x	 1	 left	 1.620	 1	 6	 full
14	 234	 R	 0	 x	 12.541	 1	 x	 half
14	 235	 x	 1	 left	 19.817	 0	 1.7	 full
14	 236	 R	 0	 x	 6.826	 0	 x	 half
14	 237	 L	 0	 x	 10.584	 1	 x	 half
14	 238	 x	 1	 right	 1.692	 1	 6	 full
14	 239	 x	 0	 x	 2.641	 1	 6	 full
14	 240	 L	 1	 left	 1.680	 1	 x	 half
