subjnr;rho;T_present;response;correct;ort1;ort2;ort3;ort4
11;0,666666667;1;0;0;0;13,71755831;12,80695031;22,35857018
11;0,666666667;0;1;0;1,098383521;-1,466209867;-6,798317224;-9,649811773
11;0,666666667;0;1;0;-2,552240259;13,19727611;-3,547517861;-2,876888896
11;0,666666667;0;1;0;-22,64121462;-11,11594245;-2,601208628;-4,852330756
11;0,666666667;1;1;1;29,05943311;4,954082748;1,64503245;0
11;0,666666667;1;1;1;4,830921104;9,524775417;20,65302363;0
11;0,666666667;1;1;1;-18,55669044;-5,532535728;0;-3,760956869
11;0,666666667;1;0;0;-30,84950469;-34,51195457;-45,73263141;0
11;0,666666667;0;0;1;19,62487718;10,84438352;15,03255933;20,88759048
11;0,666666667;1;1;1;12,30081943;-5,823778835;0;12,06329395
11;0,666666667;1;0;0;-2,105580892;-16,18421928;-9,653616755;0
11;0,666666667;0;0;1;-4,709896149;8,872206703;17,15882186;14,55864163
11;0,666666667;0;0;1;-2,5436197;-12,77861679;2,010415748;-0,011497458
11;0,666666667;0;1;0;-1,646436404;-18,5627005;9,99359389;9,53619322
11;0,666666667;1;0;0;8,784616005;0;12,31894269;6,47058385
11;0,666666667;1;0;0;15,9824932;0;5,454203323;10,64240109
11;0,666666667;1;0;0;7,278328551;0;30,35478156;26,32041318
11;0,666666667;1;1;1;24,8971112;0;20,42806887;28,73605599
11;0,666666667;1;0;0;0;-18,12510219;-15,329615;-27,10530877
11;0,666666667;1;1;1;16,57538951;6,309691936;30,01004361;0
11;0,666666667;1;1;1;-8,395966109;1,73118432;0;-5,882469452
11;0,666666667;1;0;0;0;-8,217237677;-25,2847161;-12,08792631
11;0,666666667;1;0;0;13,04421652;15,94645142;8,388319713;0
11;0,666666667;1;1;1;0;5,39324467;9,465300403;-9,186804148
11;0,666666667;0;0;1;6,199443077;3,556743166;8,669182682;14,63791017
11;0,666666667;1;1;1;-9,687853776;-4,707265556;4,082171277;0
11;0,666666667;0;1;0;8,675231167;-1,650627774;21,57215968;-3,672665141
11;0,666666667;1;1;1;17,26332166;-0,521801328;9,152398704;0
11;0,666666667;1;0;0;8,824129439;3,019056238;11,17315461;0
11;0,666666667;1;1;1;0;12,14153937;-5,606759314;-6,905018139
11;0,666666667;1;0;0;7,697222635;-22,58059002;0;-20,54978867
11;0,666666667;1;1;1;10,61394704;0;-2,639006358;-4,502039672
11;0,666666667;1;1;1;8,840295191;0;22,09074993;12,06332525
11;0,666666667;0;1;0;-2,406144774;7,991780748;-0,558928764;1,439585646
11;0,666666667;1;0;0;13,40732878;5,281064481;0;13,36073726
11;0,666666667;0;1;0;-16,87066005;1,609439392;26,06147138;18,12416891
11;0,666666667;1;0;0;-44,12071855;0;-35,5701438;-31,83787799
11;0,666666667;1;0;0;-10,80726706;12,3292414;0;10,62799566
11;0,666666667;1;1;1;23,82521981;9,125370245;0;4,136356318
11;0,666666667;1;1;1;-16,94544611;0;2,614073114;1,465960717
11;0,666666667;1;1;1;-17,75975081;-33,44497159;-17,00205161;0
11;0,666666667;1;1;1;0;1,832337496;-9,400061939;-3,101058749
11;0,666666667;0;0;1;13,41013813;25,86069376;22,75868537;17,42522623
11;0,666666667;0;0;1;-6,493978709;-4,237444832;-1,312447948;19,12662152
11;0,666666667;1;1;1;24,98633748;42,15248991;0;43,94906475
11;0,666666667;0;0;1;-9,537750352;5,777735617;-9,532797488;-13,72883946
11;0,666666667;1;1;1;-2,653309873;0;-7,827201383;-0,050624502
11;0,666666667;0;0;1;23,80528697;36,39070033;32,31195229;27,54579963
11;0,666666667;1;1;1;10,34287251;6,638328857;0;16,43027335
11;0,666666667;1;1;1;-44,46640436;-35,61181425;0;-28,54835471
11;0,666666667;1;1;1;32,64262264;24,89987124;26,39455462;0
11;0,666666667;0;1;0;6,78124323;-1,074546698;7,224578968;-12,28559506
11;0,666666667;0;0;1;-25,12234967;-6,072726672;-11,80205645;-6,37681465
11;0,666666667;0;1;0;8,995662606;-7,390573402;2,710611664;18,38156091
11;0,666666667;1;1;1;11,16583015;10,90835898;4,886890711;0
11;0,666666667;0;1;0;-13,09524679;-14,47147437;-13,31979119;0,556591968
11;0,666666667;0;1;0;14,97719177;5,628936171;2,45372113;12,65123536
11;0,666666667;0;1;0;2,34973433;4,489477582;-6,39583685;-6,068867368
11;0,666666667;0;0;1;-18,09012471;-15,80547811;-26,08632004;-6,645689213
11;0,666666667;1;1;1;-9,463692692;-12,53227849;0;7,377455533
11;0,666666667;0;1;0;6,769846905;-0,139890187;0,292012462;-5,606584403
11;0,666666667;1;1;1;-0,205601901;6,759634941;3,247649655;0
11;0,666666667;0;0;1;-12,04271723;-7,195399506;-26,86555995;-20,40003303
11;0,666666667;0;1;0;-4,161265404;-12,64364087;-9,797249725;-16,94048185
11;0,666666667;0;1;0;7,259840641;-2,230785743;-21,58939921;-7,02896584
11;0,666666667;1;1;1;0;-15,01984895;1,442089266;6,717625209
11;0,666666667;0;0;1;14,38624979;4,730407552;9,05461868;28,2727145
11;0,666666667;0;1;0;-6,359917455;-5,657490857;6,951933268;-23,4345924
11;0,666666667;0;0;1;26,15645731;16,08369102;12,72475206;38,03531875
11;0,666666667;0;0;1;23,73035028;15,42826572;-4,916960483;16,32058587
11;0,666666667;1;0;0;14,22933392;23,32213237;4,145000967;0
11;0,666666667;0;1;0;0,802973275;12,22859519;6,906828492;11,74293941
11;0,666666667;0;0;1;12,51373479;8,83556811;12,71869727;-4,608973798
11;0,666666667;1;0;0;13,13104857;0;8,772703591;18,82326378
11;0,666666667;1;1;1;3,193727832;-4,945750695;0;-1,795012534
11;0,666666667;1;1;1;-1,892332596;-29,52792537;-20,61311021;0
11;0,666666667;0;1;0;3,314243603;-2,342173366;17,35501262;-5,728486413
11;0,666666667;0;1;0;-2,222820377;9,670651647;11,42345961;15,24529437
11;0,666666667;1;0;0;0;20,7996729;22,78309131;27,20647228
11;0,666666667;0;1;0;-16,39250365;-10,48725116;-19,30127643;-10,39167658
11;0,666666667;1;1;1;0;-15,16117165;-1,869875442;-8,236891255
11;0,666666667;0;0;1;6,19279818;5,612267842;10,1670336;17,00733126
11;0,666666667;1;1;1;0,901571335;7,214164328;-32,06396706;0
11;0,666666667;1;0;0;-27,06421526;0;-7,077330482;-2,217730774
11;0,666666667;0;0;1;28,82534625;22,75712389;23,14452759;26,08232218
11;0,666666667;0;0;1;11,35046653;5,415846834;5,531753245;8,407718681
11;0,666666667;0;0;1;4,590316901;-17,85287575;-16,26968379;-22,29181045
11;0,666666667;0;1;0;0,705299239;-4,555202741;6,132159003;12,72479548
11;0,666666667;1;1;1;0;-16,13303854;-17,07241867;-24,06347895
11;0,666666667;1;1;1;1,321043693;2,747777823;21,40155331;0
11;0,666666667;0;1;0;1,557159346;5,343742672;13,11560322;11,73030173
11;0,666666667;1;1;1;-0,540785797;-1,522261325;9,39013841;0
11;0,666666667;0;0;1;-31,71777633;-12,36124099;-13,86622002;-13,73219192
11;0,666666667;1;0;0;-13,13247113;0;-21,24565417;-8,993059305
11;0,666666667;0;1;0;7,274826985;0,394690106;6,45416383;-9,901832259
11;0,666666667;0;0;1;22,02912345;7,847714218;23,43085458;23,80132631
11;0,666666667;0;1;0;-2,417904912;-1,074875832;5,164118604;-10,91330423
11;0,666666667;0;0;1;17,36662657;12,82300482;3,869370091;9,723192927
11;0,666666667;0;1;0;-1,542897009;14,58154002;-7,707667567;8,448809753
11;0,666666667;0;1;0;-9,04916967;-2,190116836;-18,86594352;-1,531661251
11;0,666666667;0;0;1;-14,22466355;-40,43431634;-34,34026021;-27,41049103
11;0,666666667;0;0;1;24,65985876;26,63245751;21,34732836;27,67389565
11;0,666666667;0;0;1;2,539490238;-0,40430866;4,878566672;-0,25653523
11;0,666666667;0;1;0;-24,11372791;-1,161644518;-26,8008637;-1,910603759
11;0,666666667;0;0;1;-24,63409711;-13,8556514;-6,860581263;-18,26043611
11;0,666666667;1;1;1;9,745203585;2,084573385;0;7,08835088
11;0,666666667;1;1;1;5,323120833;0;3,85706411;9,441155537
11;0,666666667;1;1;1;1,601794325;16,958789;0;16,13660115
11;0,666666667;0;1;0;-3,303150441;1,022453935;0,059688702;5,148036337
11;0,666666667;0;1;0;12,04634798;6,891808899;-11,49985344;-0,798384984
11;0,666666667;0;1;0;-22,40814524;-2,961581982;-8,480271664;-25,3610955
11;0,666666667;0;1;0;-8,634253967;7,290258419;15,14611166;2,597937675
11;0,666666667;0;0;1;19,40195746;23,53561013;21,58220479;20,38324759
11;0,666666667;0;1;0;-0,9419239;4,838261909;15,75223409;-7,519264573
11;0,666666667;0;1;0;3,480756118;-18,40772467;-6,583854557;-20,33336357
11;0,666666667;0;0;1;-2,672174846;9,058432519;16,44083054;6,158820975
11;0,666666667;0;1;0;9,379543881;-6,255911438;1,019544247;-9,422702098
11;0,666666667;0;1;0;-0,027025061;3,105235894;-1,050956579;-17,63528629
11;0,666666667;1;1;1;-2,245379377;3,679399224;0;3,415368963
11;0,666666667;1;1;1;8,718096147;-9,604003445;0;3,500998853
11;0,666666667;0;1;0;2,213471886;-19,76986242;-9,190547627;0,933576082
11;0,666666667;1;1;1;10,88817907;0;10,54461824;24,42086189
11;0,666666667;1;1;1;-4,567256536;-6,464622994;0;-15,8886325
11;0,666666667;1;1;1;10,04887231;3,374316776;0;1,249798794
11;0,666666667;1;1;1;1,743302518;-4,22246864;-0,10716839;0
11;0,666666667;0;0;1;2,973470385;3,314353932;4,827127977;7,535178239
11;0,666666667;1;1;1;-8,855935147;0;4,568702199;-8,846933527
11;0,666666667;0;0;1;8,453415205;9,726312644;7,250285241;4,684320985
11;0,666666667;0;1;0;-9,37155351;-13,742574;1,234366858;-2,132869781
11;0,666666667;1;1;1;14,49509844;0;2,903246772;3,920850371
11;0,666666667;0;0;1;17,22258438;10,55071659;7,764385774;24,9326101
11;0,666666667;1;0;0;0;-0,345247809;11,17931897;-22,18789061
11;0,666666667;1;1;1;0;24,95583515;11,22059921;13,55853208
11;0,666666667;0;0;1;-12,30343405;2,611170677;-14,49369622;5,503623375
11;0,666666667;1;1;1;-2,058793955;-9,430397623;0;-10,26300265
11;0,666666667;0;1;0;13,69601034;5,486305404;0,295004214;-3,171816668
11;0,666666667;0;0;1;-8,135549276;-10,14625028;-5,406480258;-6,252195516
11;0,666666667;1;1;1;0;17,25292208;7,791580589;9,142168014
11;0,666666667;1;0;0;16,02482202;21,59666425;-9,064434625;0
11;0,666666667;0;1;0;-4,018695396;13,48791371;1,60629911;5,327184609
11;0,666666667;0;1;0;-4,578375878;-3,452248527;-5,457806998;12,51765159
11;0,666666667;1;0;0;-10,49471126;0;-15,69878191;-5,179423891
11;0,666666667;0;0;1;-5,781463038;-2,73896604;2,616050478;-6,81917231
11;0,666666667;1;1;1;3,387461994;-19,32324714;0;4,413076
11;0,666666667;1;1;1;-6,005371153;0;13,60662136;-2,828852292
11;0,666666667;0;1;0;-17,80481431;-2,043462943;-13,99025637;-1,564863244
11;0,666666667;1;0;0;0;33,73291813;19,39285642;17,224617
11;0,666666667;0;0;1;-2,334231412;-13,09019485;-6,960884021;-12,04979761
11;0,666666667;1;1;1;-24,00509665;-0,832319706;0;-11,97387143
11;0,666666667;1;1;1;7,376414536;8,327954831;0;27,85525883
11;0,666666667;1;0;0;-18,21002354;7,747319753;0;-21,86939867
11;0,666666667;1;0;0;-20,84317803;0;-8,218634112;-15,29021409
11;0,666666667;0;0;1;-5,236141909;-30,2663702;-39,79280286;-6,701970504
11;0,666666667;0;1;0;6,634647589;4,372126804;11,41174328;2,165584203
11;0,666666667;1;1;1;3,830725171;-1,087277423;-11,346674;0
11;0,666666667;1;0;0;0;-28,38846887;-26,00576315;-23,75015936
11;0,666666667;1;1;1;6,706441498;-6,140993822;0;7,436474372
11;0,666666667;1;1;1;-4,467109087;0;-10,99387006;-27,86490706
11;0,666666667;1;1;1;10,9076604;3,036676335;3,556102604;0
11;0,666666667;1;0;0;-11,68779399;-2,148159447;-8,891379068;0
11;0,666666667;1;0;0;0;5,538043406;-7,037508064;-4,794761741
11;0,666666667;0;1;0;8,758053909;-0,344183818;-1,45060933;7,558810749
11;0,666666667;1;0;0;15,24375151;16,73469021;0;19,90324317
11;0,666666667;1;0;0;10,49066401;-7,730602374;-6,500464087;0
11;0,666666667;1;0;0;0;-15,73949449;-15,19693737;0,946019765
11;0,666666667;1;0;0;-7,074448492;0;-14,28885529;5,077966462
11;0,666666667;0;0;1;-23,04351473;-25,14989823;-30,4918851;-27,78392279
11;0,666666667;1;1;1;-9,064195363;0;-6,208087348;-13,58563987
11;0,666666667;0;1;0;8,036806974;-5,343908479;4,509159313;10,71839297
11;0,666666667;0;1;0;-4,913220036;-8,692636529;13,7643734;3,983059432
11;0,666666667;0;1;0;-7,92073864;-0,077356752;-1,192968602;-7,533918292
11;0,666666667;1;1;1;0,684497002;0;-6,883795205;0,722969396
11;0,666666667;0;0;1;-28,38362429;-25,47554726;-28,55416144;-35,00657595
11;0,666666667;0;0;1;-15,23582065;-15,33743577;-19,24387055;-15,9537895
11;0,666666667;1;1;1;-6,17678005;3,50750763;1,111442186;0
11;0,666666667;1;1;1;0;-0,135484863;1,723517698;8,021177903
11;0,666666667;1;1;1;-37,69644893;-28,79141932;-32,2438164;0
11;0,666666667;1;1;1;0;30,06051293;11,36617639;20,60643849
11;0,666666667;1;1;1;-26,57530002;-8,320959737;14,28532541;0
11;0,666666667;1;1;1;-20,75413097;-1,720470449;0;5,661020981
11;0,666666667;1;1;1;0,906941409;0;11,0690931;10,51088485
11;0,666666667;1;1;1;-22,79293523;-18,85110041;0;-50,34973251
11;0,666666667;0;1;0;-4,084044771;2,346566452;0,936259432;1,298577396
11;0,666666667;1;1;1;3,838336411;0;5,460529976;-16,06961506
11;0,666666667;0;0;1;-5,202323019;8,78375302;-7,812143498;-6,089680812
11;0,666666667;0;1;0;7,785483567;9,721900918;-2,793897071;2,582986355
11;0,666666667;0;0;1;5,958654505;5,382944603;17,7908318;6,971293005
11;0,666666667;1;1;1;-22,10312585;-24,40655332;-14,87171292;0
11;0,666666667;1;1;1;0;-7,115160568;0,369120739;5,688386891
11;0,666666667;1;1;1;-2,132592712;9,854839307;7,5405919;0
11;0,666666667;0;0;1;-40,36706778;-41,54418688;-51,69478399;-28,70460067
11;0,666666667;0;0;1;12,97503581;4,456254877;10,14240908;27,91030452
11;0,666666667;0;0;1;19,39921532;25,52843093;17,76973901;9,307230628
11;0,666666667;0;0;1;-5,40017489;-13,18230944;-27,30658731;-12,12423601
11;0,666666667;0;1;0;-0,486759479;2,063687751;17,95686444;-9,261265956
11;0,666666667;1;1;1;7,358990818;3,323107048;0;3,137346217
11;0,666666667;0;1;0;21,97856305;0,248280603;4,33195391;-5,974439715
11;0,666666667;1;1;1;4,016160996;-10,3160005;0;7,710595083
11;0,666666667;1;1;1;-29,23569835;0;-15,76856256;-9,633621884
11;0,666666667;0;0;1;-22,2119021;-31,86745569;-21,62859624;-21,91900709
11;0,666666667;0;1;0;-7,004202586;-5,120438085;-2,238874028;7,296549108
11;0,666666667;1;1;1;-4,860787468;0;9,430948052;-12,33713252
11;0,666666667;0;1;0;-2,390878425;-2,09668159;2,109712677;20,2970865
11;0,666666667;0;1;0;-10,61704846;-8,595891705;7,626281154;-9,231690098
11;0,666666667;1;1;1;0;12,38338665;13,01715625;-2,571423446
11;0,666666667;1;1;1;0;-22,88317479;-5,470219918;-13,94867526
11;0,666666667;1;1;1;0;2,21592952;-17,03163335;-3,25030032
11;0,666666667;0;1;0;-8,217830092;13,2333771;1,823401291;-12,78588859
11;0,666666667;0;0;1;15,58121588;24,42722864;30,25308311;24,49629022
11;0,666666667;0;1;0;13,94892649;26,05650653;-2,604108998;20,72082668
11;0,666666667;0;0;1;15,06372372;27,17426735;18,85181455;15,35866981
11;0,666666667;0;0;1;-11,10700685;-6,384249693;-6,407518922;-6,269534368
11;0,666666667;0;1;0;-3,38513513;10,55771424;26,5187777;-6,670629629
11;0,666666667;0;1;0;3,708822282;-9,809346856;6,122940569;3,350374035
11;0,666666667;0;1;0;-13,95459899;-1,990124382;3,22326571;-3,71181879
11;0,666666667;1;1;1;0;-3,386475572;-1,849620716;-2,642957181
11;0,666666667;0;0;1;2,632770519;-11,78802289;-7,579712207;-9,156431245
11;0,666666667;1;1;1;-23,45749785;-8,736115835;-16,80365917;0
11;0,666666667;0;0;1;10,05335465;9,462487235;20,96092983;-4,489797689
11;0,666666667;1;1;1;0;3,07600053;24,93426879;15,28476411
11;0,666666667;1;1;1;-1,337576158;17,20185707;-1,646815006;0
11;0,666666667;0;0;1;-21,30588852;-3,903581211;-6,924110801;-20,46339407
11;0,666666667;0;1;0;1,274440188;16,02971866;22,67672854;-1,610150757
11;0,666666667;0;0;1;-19,94372544;-27,91693515;-7,227173058;-20,33451377
11;0,666666667;0;0;1;7,573612992;24,31999587;11,0898737;12,59161911
11;0,666666667;0;0;1;-11,18017694;-8,196858884;-1,175720966;-11,10694345
11;0,666666667;1;1;1;0;-2,150029368;-11,21297777;-0,163878019
11;0,666666667;1;1;1;14,0233618;19,64540563;37,98884926;0
11;0,666666667;1;1;1;4,382874117;0;15,84299553;-5,726127018
11;0,666666667;0;0;1;4,886867773;11,62948468;19,38778253;19,51046369
11;0,666666667;1;1;1;7,707528504;7,448849671;2,874993113;0
11;0,666666667;0;0;1;14,03437074;10,26935864;9,962706985;8,942464702
11;0,666666667;0;1;0;7,358656527;-5,33449189;-10,55525865;-8,050801575
11;0,666666667;1;1;1;10,31625492;0;33,24007394;16,77902491
11;0,666666667;0;1;0;2,435267866;2,502638355;-0,107522193;-1,58334668
11;0,666666667;0;0;1;-12,10439073;-34,23990672;-25,40266277;-30,74921635
11;0,666666667;0;1;0;3,711712224;-8,978897565;-11,23911422;-26,1872594
11;0,666666667;0;1;0;6,628622745;12,58357243;5,801583658;6,325748895
11;0,666666667;1;1;1;-7,420403593;0;15,36667762;30,11819901
11;0,666666667;1;1;1;-2,434860222;-2,696042786;0;1,905504684
11;0,666666667;0;0;1;14,69481968;-1,665801492;-9,198808167;-12,69208944
11;0,666666667;0;0;1;-26,70791104;-44,83881043;-49,2567357;-40,76653522
11;0,666666667;1;1;1;0;5,834639399;-5,910582311;0,416845482
11;0,666666667;0;0;1;11,64621322;16,40740859;11,88649384;15,88873023
11;0,666666667;1;1;1;-0,289227487;-24,97124714;0;-23,6331562
11;0,666666667;0;0;1;24,6901054;3,237304986;-16,34329332;6,661915502
11;0,666666667;1;1;1;-8,216916862;11,80434197;1,096363466;0
11;0,666666667;0;0;1;24,12745784;2,305460712;5,42754753;-1,986508267
11;0,666666667;0;1;0;-22,56825029;-6,784246514;-3,042511552;-16,33315967
11;0,666666667;0;0;1;1,928935849;17,91044339;-11,57873292;4,329870174
11;0,666666667;0;1;0;-12,85596783;-3,906592212;-19,06095283;0,918214851
11;0,666666667;0;1;0;-5,794980564;1,921706057;12,45804403;16,67066418
11;0,666666667;0;0;1;-33,88029938;-23,18608219;-14,20890333;-25,68135917
11;0,666666667;0;1;0;13,66125424;10,26260342;1,862948383;17,08576285
11;0,666666667;1;1;1;0;-11,28921962;-4,624884101;-11,33261779
11;0,666666667;1;1;1;0;13,30116286;-9,692547642;0,86581727
11;0,666666667;0;1;0;-7,910131953;-6,966147434;2,00588735;-0,422474021
11;0,666666667;0;0;1;11,68205615;11,40681833;18,87434474;10,9151502
11;0,666666667;1;1;1;-4,136071723;1,750340733;-5,274605543;0
11;0,666666667;0;1;0;1,080533051;-23,20328636;-3,244501587;-2,214393949
11;0,666666667;1;1;1;29,65517154;0;27,3889759;44,42884144
11;0,666666667;0;1;0;2,124808441;-14,75891757;6,314176692;3,213301512
11;0,666666667;0;1;0;1,509263702;-14,28623363;-5,362338939;0,70357053
11;0,666666667;0;1;0;-20,66779185;0,685640578;-4,577064259;-0,893345155
11;0,666666667;0;0;1;2,92878561;-16,59993266;3,511217853;-10,74171879
11;0,666666667;1;1;1;-1,819767927;0,129458993;0;17,33150677
11;0,666666667;0;1;0;5,424681305;-3,233960782;-6,584207055;2,771043027
11;0,666666667;0;1;0;-0,620269201;1,768085111;-1,702293769;10,90507036
11;0,666666667;0;1;0;-2,551058619;-6,315728715;16,07965766;7,798878179
11;0,666666667;0;0;1;-6,285760591;-20,28050859;-10,02401646;-15,27334025
11;0,666666667;1;0;0;-23,96540436;-11,13079001;-16,31022563;0
11;0,666666667;1;1;1;-4,292420385;-13,50758809;-9,741456447;0
11;0,666666667;1;1;1;-5,915578427;10,1593931;-12,0632597;0
11;0,666666667;1;1;1;-10,91329187;-19,13132373;0;-29,87165855
11;0,666666667;1;1;1;11,50526685;0;-10,28724891;-0,430279301
11;0,666666667;1;0;0;-13,77300933;0;-8,568404491;-6,871649879
11;0,666666667;1;0;0;27,01142347;20,30093628;0;22,00069924
11;0,666666667;0;0;1;0,117797324;-4,033285228;10,41430233;5,48836877
11;0,666666667;1;1;1;-0,208624464;-3,303578523;0;-11,1697035
11;0,666666667;1;1;1;-7,956732026;7,732450603;0;-3,813072789
11;0,666666667;1;1;1;13,11940094;-3,843989702;-15,42746203;0
11;0,666666667;1;1;1;-11,79847454;-1,790580233;3,7996419;0
11;0,666666667;1;0;0;0;-29,02377687;-20,49047057;-24,38594378
11;0,666666667;0;1;0;1,860992793;20,68076256;-4,585997868;9,765582927
11;0,666666667;1;1;1;20,22810913;0;28,1559446;2,037664607
11;0,666666667;0;0;1;4,595758651;-11,64835403;-14,54613555;-20,32009415
11;0,666666667;1;0;0;-6,187906029;3,414267245;0;-15,55214614
11;0,666666667;0;0;1;15,71772968;6,695674188;24,61201873;22,60633049
11;0,666666667;1;1;1;-11,13378443;-30,56438647;-17,6154843;0
11;0,666666667;0;0;1;-8,935474912;-15,67317264;4,075115336;-15,53513055
11;0,666666667;0;0;1;1,798350997;-11,49149802;-26,56037913;-8,421904243
11;0,666666667;0;0;1;-1,492481819;-10,11178801;-13,26490395;-9,160229088
11;0,666666667;1;1;1;1,637624875;0;13,61170912;22,68277497
11;0,666666667;0;0;1;-13,37090224;-7,375816272;-19,37248663;-11,40473931
11;0,666666667;0;0;1;-17,7437707;-11,11094963;-6,948927998;-13,61766825
11;0,666666667;0;1;0;4,403011498;-5,228197206;-0,76077822;3,063149691
11;0,666666667;1;1;1;5,472659539;2,221179532;-3,378443194;0
11;0,666666667;0;0;1;7,732451473;9,359301887;6,30379456;9,904348834
11;0,666666667;1;0;0;9,038592743;19,35491789;0;12,71152969
11;0,666666667;1;1;1;0;4,605094164;2,400178917;-3,007310096
11;0,666666667;0;0;1;8,138275097;26,91466759;18,76240431;22,73329461
11;0,666666667;1;1;1;-6,494175852;0;-17,01472982;-14,62481505
11;0,666666667;1;1;1;0;1,379477435;14,39440221;17,83536423
11;0,666666667;0;0;1;-11,64105866;-17,29689582;-15,72602475;-15,55394321
11;0,666666667;1;1;1;-3,990477628;13,18639154;0;-10,91737362
11;0,666666667;0;0;1;-12,92302302;-14,32498408;-10,04066325;-17,91588107
11;0,666666667;0;1;0;-10,68363422;-13,74790573;-8,420549362;2,800761644
11;0,666666667;1;1;1;0,630554492;-4,404736358;0;6,203699349
11;0,666666667;0;0;1;-13,48851206;-3,267230071;-10,20921623;-1,635849913
11;0,666666667;0;0;1;-8,76273821;-7,143474917;13,56583286;-8,672507419
11;0,666666667;1;1;1;0;-3,8636405;-13,12702813;-14,58028605
11;0,666666667;1;0;0;16,38842612;0;1,01932478;23,63722592
11;0,666666667;1;1;1;0,019416109;0;-6,730694388;0,691156094
11;0,666666667;0;0;1;-20,89763902;-7,659539197;-12,92024789;-15,67005025
11;0,666666667;0;0;1;-11,85695219;-23,90267505;-18,99615516;-20,04598863
11;0,666666667;1;1;1;0;-9,575881476;14,79996447;11,6854375
11;0,666666667;0;0;1;-11,92184982;5,967927776;-21,31972741;-14,12695451
11;0,666666667;0;1;0;1,56603083;-7,537300308;-8,840519956;-21,49976098
11;0,666666667;1;1;1;1,333858205;0;-38,59448314;-17,9502407
11;0,666666667;0;0;1;-20,77180659;-20,19533427;-20,47601981;-20,44215313
11;0,666666667;1;1;1;-19,91046014;4,232798206;0;-4,16992008
11;0,666666667;0;0;1;25,55460751;14,5953953;11,81718379;18,64328457
11;0,666666667;1;0;0;-4,94073728;-12,11915816;0;-21,41585905
11;0,666666667;0;1;0;-5,321416446;3,542975958;16,05222292;0,736509256
11;0,666666667;0;1;0;-3,463421084;12,44527576;16,1529295;0,047451666
11;0,666666667;1;1;1;-1,915122096;0;30,34666473;21,87734036
11;0,666666667;1;0;0;-5,001841619;0;-10,9471562;-13,57098294
11;0,666666667;0;1;0;-10,71840478;1,305504288;-3,393675407;4,660084986
11;0,666666667;0;0;1;-9,020707766;-22,29059542;-21,71845127;-9,349416466
11;0,666666667;1;1;1;0;-6,147371195;-1,580819205;-10,1237748
11;0,666666667;0;0;1;-18,20372058;-25,51508349;-34,67524954;-30,4491115
11;0,666666667;1;1;1;21,20464122;29,56726445;22,9944683;0
11;0,666666667;1;1;1;-5,422692925;-9,106950352;-10,88801623;0
11;0,666666667;0;1;0;-2,533551434;-14,07327134;-13,18608838;-2,291061034
11;0,666666667;0;1;0;-2,208140788;4,592738902;-10,82677637;-8,53128957
11;0,666666667;1;1;1;-9,608948883;-14,59633195;2,106444994;0
11;0,666666667;1;1;1;-7,705492027;3,564594739;0;9,236247365
11;0,666666667;0;0;1;22,55926878;27,56081715;40,37282808;29,56286158
11;0,666666667;1;1;1;-3,906255168;7,733531838;17,08697395;0
11;0,666666667;0;0;1;-22,21261523;-7,045772497;-22,54402988;-18,22948609
11;0,666666667;0;0;1;25,50022534;25,64363332;22,0404479;19,51397455
11;0,666666667;1;1;1;5,879149099;2,292428091;4,250489527;0
11;0,666666667;0;1;0;-9,403771105;-6,199750654;-4,65796711;-8,035561305
11;0,666666667;1;1;1;-1,503401506;0;13,10275388;-10,84143435
11;0,666666667;0;0;1;11,11976828;9,747293752;10,0016229;18,54761153
11;0,666666667;0;1;0;-11,63876753;-1,170673384;1,683694055;-3,056181108
11;0,666666667;0;0;1;-28,32532984;1,889800205;-10,203909;-30,11669876
11;0,666666667;1;1;1;-5,594116575;-20,30803424;1,359918091;0
11;0,666666667;0;0;1;13,22744852;12,74552097;23,6530704;23,40384537
11;0,666666667;0;1;0;-3,942667046;-7,60142101;-18,51685726;-5,536048021
11;0,666666667;1;1;1;-30,75521617;11,77376278;-9,99279072;0
11;0,666666667;0;1;0;1,364098604;-10,47251661;-14,31883678;-14,6422024
11;0,666666667;1;1;1;0;12,53070119;7,632934226;0,857461621
11;0,666666667;0;0;1;-4,701054219;2,67591932;6,374244794;4,884852638
11;0,666666667;0;1;0;-3,682878027;8,613841894;-4,316447826;10,71757058
11;0,666666667;1;0;0;-12,53161072;0;-9,574501341;-9,332830771
11;0,666666667;1;0;0;-31,41622464;-9,07342057;0;-17,64786157
11;0,666666667;0;0;1;10,1414619;12,26875227;18,18074406;5,424119262
11;0,666666667;0;0;1;-31,57881485;-12,8191318;-24,81148964;-26,07564481
11;0,666666667;1;1;1;2,769646876;20,60573046;0;-1,885677584
11;0,666666667;1;1;1;0;-25,58645456;-6,58250142;-21,18558879
11;0,666666667;0;0;1;-31,73639372;-32,03649625;-32,26820519;-45,3575288
11;0,666666667;0;0;1;-25,4112615;-15,7006437;-19,30940847;-15,35929359
11;0,666666667;0;1;0;21,15494183;10,30243442;3,699682732;0,820727132
11;0,666666667;1;1;1;3,669254766;0;-12,47674079;-16,22058575
11;0,666666667;1;1;1;0;-0,950729639;0,120939446;4,126905224
11;0,666666667;0;1;0;22,99680452;-3,549646966;5,666675749;20,22031383
11;0,666666667;1;1;1;11,94804885;7,213410698;-5,93501105;0
