manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,REC,Rec2Type,RecRT2,Rec2,couleur,training,task,trialId
vs12,crochez,4,4,07Nov2011,1856,mixed,500,622,8000,5,59,1.32110188289,1,X,4,z,1,650,,,,,,,,,,A,633,1,Vert,0,X among T,3035
vs12,crochez,4,4,07Nov2011,1856,mixed,500,620,8000,5,60,0.304832797546,1,L,4,z,1,865,,,,,,,,,,A,733,1,Vert,0,L among T,3036
vs12,crochez,4,4,07Nov2011,1856,mixed,500,496,8000,6,1,5.40572962873,0,X,4,z,1,1151,,,,,,,,,,A,1301,3,Vert,0,X among T,3037
vs12,crochez,4,4,07Nov2011,1856,mixed,500,484,8000,6,2,5.20661438824,0,X,16,a,1,785,,,,,,,,,,A,981,2,Rouge,0,X among T,3038
vs12,crochez,4,4,07Nov2011,1856,mixed,500,688,8000,6,3,4.73946915226,0,L,4,a,1,983,,,,,,,,,,A,633,2,Rouge,0,L among T,3039
vs12,crochez,4,4,07Nov2011,1856,mixed,500,513,8000,6,4,5.38952463662,0,L,16,z,1,1053,,,,,,,,,,A,851,2,Vert,0,L among T,3040
vs12,crochez,4,4,07Nov2011,1856,mixed,500,458,8000,6,5,3.79858912198,0,L,4,z,1,1283,,,,,,,,,,B,700,4,Vert,0,L among T,3041
vs12,crochez,4,4,07Nov2011,1856,mixed,500,435,8000,6,6,3.70856466133,0,X,16,a,1,936,,,,,,,,,,A,882,2,Rouge,0,X among T,3042
vs12,crochez,4,4,07Nov2011,1856,mixed,500,653,8000,6,7,0.0998549496047,1,L,4,a,1,833,,,,,,,,,,A,750,1,Rouge,0,L among T,3043
vs12,crochez,4,4,07Nov2011,1856,mixed,500,684,8000,6,8,0.359507914196,1,L,8,a,1,1034,,,,,,,,,,A,1133,2,Rouge,0,L among T,3044
vs12,crochez,4,4,07Nov2011,1856,mixed,500,558,8000,6,9,6.00179233427,1,X,16,a,1,969,,,,,,,,,,A,784,2,Rouge,0,X among T,3045
vs12,crochez,4,4,07Nov2011,1857,mixed,500,563,8000,6,10,2.21319274047,1,L,8,a,1,1151,,,,,,,,,,A,1017,2,Rouge,0,L among T,3046
vs12,crochez,4,4,07Nov2011,1857,mixed,500,546,8000,6,11,3.0695042144,1,L,4,z,1,1650,,,,,,,,,,B,1197,4,Vert,0,L among T,3047
vs12,crochez,4,4,07Nov2011,1857,mixed,500,544,8000,6,12,4.43048775132,0,X,16,a,1,1103,,,,,,,,,,A,800,2,Rouge,0,X among T,3048
vs12,crochez,4,4,07Nov2011,1857,mixed,500,414,8000,6,13,4.63163122699,1,L,16,z,1,1152,,,,,,,,,,A,1200,2,Vert,0,L among T,3049
vs12,crochez,4,4,07Nov2011,1857,mixed,500,472,8000,6,14,2.50971845299,0,X,8,a,1,750,,,,,,,,,,A,1097,2,Rouge,0,X among T,3050
vs12,crochez,4,4,07Nov2011,1857,mixed,500,649,8000,6,15,0.187595276361,1,L,16,z,1,1985,,,,,,,,,,C,1266,6,Vert,0,L among T,3051
vs12,crochez,4,4,07Nov2011,1857,mixed,500,425,8000,6,16,5.08614888086,0,L,16,z,1,952,,,,,,,,,,B,850,4,Vert,0,L among T,3052
vs12,crochez,4,4,07Nov2011,1857,mixed,500,500,8000,6,17,6.13102393554,1,L,4,a,1,1048,,,,,,,,,,A,1766,2,Rouge,0,L among T,3053
vs12,crochez,4,4,07Nov2011,1857,mixed,500,625,8000,6,18,0.604755606771,1,X,16,z,1,1819,,,,,,,,,,B,1684,4,Vert,0,X among T,3054
vs12,crochez,4,4,07Nov2011,1857,mixed,500,601,8000,6,19,1.18046686754,0,L,8,a,1,2249,,,,,,,,,,B,917,4,Rouge,0,L among T,3055
vs12,crochez,4,4,07Nov2011,1857,mixed,500,574,8000,6,20,5.7080084534,1,L,16,z,1,2752,,,,,,,,,,A,4245,3,Vert,0,L among T,3056
vs12,crochez,4,4,07Nov2011,1857,mixed,500,454,8000,6,21,2.90366877124,0,L,8,z,1,2184,,,,,,,,,,B,1266,4,Vert,0,L among T,3057
vs12,crochez,4,4,07Nov2011,1857,mixed,500,444,8000,6,22,1.45607905113,1,L,16,z,1,2183,,,,,,,,,,B,2033,4,Vert,0,L among T,3058
vs12,crochez,4,4,07Nov2011,1857,mixed,500,470,8000,6,23,3.42852948301,1,X,16,z,1,968,,,,,,,,,,A,717,2,Vert,0,X among T,3059
vs12,crochez,4,4,07Nov2011,1857,mixed,500,492,8000,6,24,4.82700058613,0,L,8,z,1,985,,,,,,,,,,A,880,3,Vert,0,L among T,3060
vs12,crochez,4,4,07Nov2011,1857,mixed,500,434,8000,6,25,5.52420437699,1,L,8,z,1,901,,,,,,,,,,A,718,2,Vert,0,L among T,3061
vs12,crochez,4,4,07Nov2011,1857,mixed,500,585,8000,6,26,3.10931297509,1,X,4,z,1,867,,,,,,,,,,A,1133,2,Vert,0,X among T,3062
vs12,crochez,4,4,07Nov2011,1858,mixed,500,677,8000,6,27,5.77507868751,0,L,16,a,1,1269,,,,,,,,,,A,845,3,Rouge,0,L among T,3063
vs12,crochez,4,4,07Nov2011,1858,mixed,500,501,8000,6,28,1.55540685764,0,X,16,a,1,753,,,,,,,,,,A,734,2,Rouge,0,X among T,3064
vs12,crochez,4,4,07Nov2011,1858,mixed,500,545,8000,6,29,1.7414057411,0,X,4,z,1,716,,,,,,,,,,A,566,1,Vert,0,X among T,3065
vs12,crochez,4,4,07Nov2011,1858,mixed,500,543,8000,6,30,0.650593977647,1,X,16,z,1,985,,,,,,,,,,A,515,1,Vert,0,X among T,3066
vs12,crochez,4,4,07Nov2011,1858,mixed,500,659,8000,6,31,5.59410749913,1,L,4,z,1,1315,,,,,,,,,,A,450,3,Vert,0,L among T,3067
vs12,crochez,4,4,07Nov2011,1858,mixed,500,513,8000,6,32,3.67575542263,1,X,8,a,1,1051,,,,,,,,,,A,484,1,Rouge,0,X among T,3068
vs12,crochez,4,4,07Nov2011,1858,mixed,500,590,8000,6,33,2.36034905897,1,X,8,a,0,534,,,,,,,,,,A,3250,1,Vert,0,X among T,3069
vs12,crochez,4,4,07Nov2011,1858,mixed,500,543,8000,6,34,4.28738497183,1,L,16,z,1,3118,,,,,,,,,,B,1416,4,Vert,0,L among T,3070
vs12,crochez,4,4,07Nov2011,1858,mixed,500,428,8000,6,35,3.98558098746,1,X,16,a,1,869,,,,,,,,,,A,850,1,Rouge,0,X among T,3071
vs12,crochez,4,4,07Nov2011,1858,mixed,500,544,8000,6,36,4.91150627792,0,X,8,a,1,581,,,,,,,,,,A,717,1,Rouge,0,X among T,3072
vs12,crochez,4,4,07Nov2011,1858,mixed,500,596,8000,6,37,4.71388206277,1,L,8,z,1,2384,,,,,,,,,,B,1268,5,Vert,0,L among T,3073
vs12,crochez,4,4,07Nov2011,1858,mixed,500,450,8000,6,38,1.52648203898,0,L,16,z,1,1994,,,,,,,,,,B,1016,4,Vert,0,L among T,3074
vs12,crochez,4,4,07Nov2011,1858,mixed,500,533,8000,6,39,5.283027054,0,X,4,z,1,1033,,,,,,,,,,A,735,2,Vert,0,X among T,3075
vs12,crochez,4,4,07Nov2011,1858,mixed,500,440,8000,6,40,1.28713175346,1,X,4,a,1,934,,,,,,,,,,A,966,2,Rouge,0,X among T,3076
vs12,crochez,4,4,07Nov2011,1858,mixed,500,667,8000,6,41,0.847088597055,1,X,8,a,1,635,,,,,,,,,,A,695,2,Rouge,0,X among T,3077
vs12,crochez,4,4,07Nov2011,1858,mixed,500,440,8000,6,42,2.07321373128,0,L,4,z,1,1450,,,,,,,,,,B,1066,4,Vert,0,L among T,3078
vs12,crochez,4,4,07Nov2011,1858,mixed,500,563,8000,6,43,2.4843246572,0,X,16,z,1,919,,,,,,,,,,A,516,2,Vert,0,X among T,3079
vs12,crochez,4,4,07Nov2011,1858,mixed,500,604,8000,6,44,2.23175301724,0,L,8,z,1,1050,,,,,,,,,,A,629,2,Vert,0,L among T,3080
vs12,crochez,4,4,07Nov2011,1858,mixed,500,402,8000,6,45,5.03937961976,0,X,4,z,1,801,,,,,,,,,,A,751,2,Vert,0,X among T,3081
vs12,crochez,4,4,07Nov2011,1858,mixed,500,669,8000,6,46,6.14861978336,0,L,8,z,1,1050,,,,,,,,,,A,483,2,Vert,0,L among T,3082
vs12,crochez,4,4,07Nov2011,1858,mixed,500,455,8000,6,47,4.29642894147,1,L,8,a,1,1267,,,,,,,,,,A,1964,2,Rouge,0,L among T,3083
vs12,crochez,4,4,07Nov2011,1858,mixed,500,460,8000,6,48,0.00241897178212,0,X,4,a,1,717,,,,,,,,,,A,883,2,Rouge,0,X among T,3084
vs12,crochez,4,4,07Nov2011,1858,mixed,500,492,8000,6,49,1.65988881912,0,L,4,z,1,867,,,,,,,,,,A,868,2,Vert,0,L among T,3085
vs12,crochez,4,4,07Nov2011,1859,mixed,500,598,8000,6,50,1.42127679528,0,X,8,a,1,984,,,,,,,,,,A,966,2,Rouge,0,X among T,3086
vs12,crochez,4,4,07Nov2011,1859,mixed,500,616,8000,6,51,0.500141202519,1,X,4,z,1,1400,,,,,,,,,,A,1133,2,Vert,0,X among T,3087
vs12,crochez,4,4,07Nov2011,1859,mixed,500,532,8000,6,52,1.70341772796,0,L,4,z,1,1317,,,,,,,,,,A,1567,2,Vert,0,L among T,3088
vs12,crochez,4,4,07Nov2011,1859,mixed,500,571,8000,6,53,4.03860816266,0,X,8,z,1,1831,,,,,,,,,,A,849,2,Vert,0,X among T,3089
vs12,crochez,4,4,07Nov2011,1859,mixed,500,563,8000,6,54,1.28186282379,0,L,16,z,1,2685,,,,,,,,,,C,2663,6,Vert,0,L among T,3090
vs12,crochez,4,4,07Nov2011,1859,mixed,500,531,8000,6,55,2.36388341694,1,X,8,a,1,1034,,,,,,,,,,A,1650,2,Rouge,0,X among T,3091
vs12,crochez,4,4,07Nov2011,1859,mixed,500,634,8000,6,56,2.35503587151,1,X,8,a,1,635,,,,,,,,,,A,816,2,Rouge,0,X among T,3092
vs12,crochez,4,4,07Nov2011,1859,mixed,500,522,8000,6,57,5.68235542866,1,X,4,z,1,668,,,,,,,,,,A,1382,1,Vert,0,X among T,3093
vs12,crochez,4,4,07Nov2011,1859,mixed,500,538,8000,6,58,0.535240028958,1,X,4,z,1,1084,,,,,,,,,,A,2250,2,Vert,0,X among T,3094
vs12,crochez,4,4,07Nov2011,1859,mixed,500,459,8000,6,59,1.57369740635,1,L,4,z,1,733,,,,,,,,,,A,1234,2,Vert,0,L among T,3095
vs12,crochez,4,4,07Nov2011,1859,mixed,500,485,8000,6,60,1.14189565142,0,X,8,a,1,597,,,,,,,,,,A,818,2,Rouge,0,X among T,3096
vs12,crochez,4,4,07Nov2011,1900,mixed,500,561,8000,7,1,0.532747269948,1,L,4,z,1,800,,,,,,,,,,B,1000,4,Vert,0,L among T,3097
vs12,crochez,4,4,07Nov2011,1900,mixed,500,690,8000,7,2,5.41777430788,0,L,4,z,1,884,,,,,,,,,,A,1534,3,Vert,0,L among T,3098
vs12,crochez,4,4,07Nov2011,1900,mixed,500,559,8000,7,3,6.06731721538,0,L,8,a,1,866,,,,,,,,,,A,1017,3,Rouge,0,L among T,3099
vs12,crochez,4,4,07Nov2011,1900,mixed,500,466,8000,7,4,6.26751258087,1,X,16,z,1,969,,,,,,,,,,A,683,2,Vert,0,X among T,3100
vs12,crochez,4,4,07Nov2011,1900,mixed,500,479,8000,7,5,1.7935041419,0,L,16,a,1,1135,,,,,,,,,,A,1467,2,Rouge,0,L among T,3101
vs12,crochez,4,4,07Nov2011,1900,mixed,500,449,8000,7,6,1.77456859379,1,L,8,z,1,1413,,,,,,,,,,A,1167,2,Vert,0,L among T,3102
vs12,crochez,4,4,07Nov2011,1900,mixed,500,403,8000,7,7,4.94120771227,0,X,4,a,1,867,,,,,,,,,,A,983,2,Rouge,0,X among T,3103
vs12,crochez,4,4,07Nov2011,1900,mixed,500,635,8000,7,8,5.55831834646,0,X,8,z,1,800,,,,,,,,,,A,1134,2,Vert,0,X among T,3104
vs12,crochez,4,4,07Nov2011,1900,mixed,500,406,8000,7,9,1.0897476538,0,L,4,a,1,2164,,,,,,,,,,A,833,2,Rouge,0,L among T,3105
vs12,crochez,4,4,07Nov2011,1900,mixed,500,474,8000,7,10,1.77564988156,1,L,4,a,1,667,,,,,,,,,,A,1450,2,Rouge,0,L among T,3106
vs12,crochez,4,4,07Nov2011,1900,mixed,500,471,8000,7,11,0.407480259307,0,X,4,a,1,635,,,,,,,,,,A,815,2,Rouge,0,X among T,3107
vs12,crochez,4,4,07Nov2011,1900,mixed,500,618,8000,7,12,2.90346270138,0,X,4,a,0,601,,,,,,,,,,A,1800,0,Vert,0,X among T,3108
vs12,crochez,4,4,07Nov2011,1900,mixed,500,555,8000,7,13,6.08586000471,1,L,16,z,1,3251,,,,,,,,,,A,5464,3,Vert,0,L among T,3109
vs12,crochez,4,4,07Nov2011,1900,mixed,500,473,8000,7,14,3.11841556552,0,X,8,a,1,1950,,,,,,,,,,A,1846,2,Rouge,0,X among T,3110
vs12,crochez,4,4,07Nov2011,1900,mixed,500,556,8000,7,15,4.88146540164,0,X,16,z,1,836,,,,,,,,,,A,2215,2,Vert,0,X among T,3111
vs12,crochez,4,4,07Nov2011,1900,mixed,500,643,8000,7,16,0.240848729666,0,L,16,a,1,2932,,,,,,,,,,B,900,4,Rouge,0,L among T,3112
vs12,crochez,4,4,07Nov2011,1900,mixed,500,665,8000,7,17,0.421975059521,1,X,4,z,1,1167,,,,,,,,,,A,917,3,Vert,0,X among T,3113
vs12,crochez,4,4,07Nov2011,1900,mixed,500,607,8000,7,18,3.14977827651,1,X,4,z,1,751,,,,,,,,,,A,817,1,Vert,0,X among T,3114
vs12,crochez,4,4,07Nov2011,1901,mixed,500,433,8000,7,19,4.30422194917,0,L,16,z,1,1334,,,,,,,,,,A,1150,2,Vert,0,L among T,3115
vs12,crochez,4,4,07Nov2011,1901,mixed,500,520,8000,7,20,3.89986905989,1,L,16,a,1,3169,,,,,,,,,,B,1149,5,Rouge,0,L among T,3116
vs12,crochez,4,4,07Nov2011,1901,mixed,500,489,8000,7,21,0.379845747869,0,L,8,z,1,1897,,,,,,,,,,A,1233,3,Vert,0,L among T,3117
vs12,crochez,4,4,07Nov2011,1901,mixed,500,469,8000,7,22,0.39757260462,0,L,4,a,1,1367,,,,,,,,,,A,1883,2,Rouge,0,L among T,3118
vs12,crochez,4,4,07Nov2011,1901,mixed,500,523,8000,7,23,1.54741731174,0,X,8,z,1,1251,,,,,,,,,,A,997,2,Vert,0,X among T,3119
vs12,crochez,4,4,07Nov2011,1901,mixed,500,489,8000,7,24,2.4890115022,1,L,8,z,1,3001,,,,,,,,,,B,1183,5,Vert,0,L among T,3120
vs12,crochez,4,4,07Nov2011,1901,mixed,500,620,8000,7,25,0.0384585455156,0,X,4,a,1,1949,,,,,,,,,,A,1499,2,Rouge,0,X among T,3121
vs12,crochez,4,4,07Nov2011,1901,mixed,500,659,8000,7,26,3.12645853759,1,X,8,a,1,784,,,,,,,,,,A,867,2,Rouge,0,X among T,3122
vs12,crochez,4,4,07Nov2011,1901,mixed,500,636,8000,7,27,1.12889691478,1,X,8,z,1,667,,,,,,,,,,A,901,2,Vert,0,X among T,3123
vs12,crochez,4,4,07Nov2011,1901,mixed,500,429,8000,7,28,2.5670410864,0,L,8,z,1,1416,,,,,,,,,,A,2401,3,Vert,0,L among T,3124
vs12,crochez,4,4,07Nov2011,1901,mixed,500,425,8000,7,29,5.2111538077,0,L,4,z,1,1650,,,,,,,,,,A,1616,2,Vert,0,L among T,3125
vs12,crochez,4,4,07Nov2011,1901,mixed,500,419,8000,7,30,2.36959497293,1,L,4,a,1,3330,,,,,,,,,,C,1099,7,Rouge,0,L among T,3126
vs12,crochez,4,4,07Nov2011,1901,mixed,500,491,8000,7,31,4.10043517232,0,X,8,a,1,851,,,,,,,,,,A,951,2,Rouge,0,X among T,3127
vs12,crochez,4,4,07Nov2011,1901,mixed,500,540,8000,7,32,2.06481509943,1,L,8,a,1,2097,,,,,,,,,,B,916,5,Rouge,0,L among T,3128
vs12,crochez,4,4,07Nov2011,1901,mixed,500,592,8000,7,33,1.88542377957,0,X,16,a,1,1236,,,,,,,,,,A,1050,3,Rouge,0,X among T,3129
vs12,crochez,4,4,07Nov2011,1901,mixed,500,517,8000,7,34,3.18381395607,1,X,16,a,1,868,,,,,,,,,,A,933,1,Rouge,0,X among T,3130
vs12,crochez,4,4,07Nov2011,1901,mixed,500,608,8000,7,35,6.15047132048,0,L,16,z,1,1252,,,,,,,,,,B,1549,4,Vert,0,L among T,3131
vs12,crochez,4,4,07Nov2011,1902,mixed,500,521,8000,7,36,1.78799160291,1,X,16,a,1,1068,,,,,,,,,,A,1217,2,Rouge,0,X among T,3132
vs12,crochez,4,4,07Nov2011,1902,mixed,500,658,8000,7,37,4.93658984989,0,L,8,a,1,1065,,,,,,,,,,A,2351,2,Rouge,0,L among T,3133
vs12,crochez,4,4,07Nov2011,1902,mixed,500,593,8000,7,38,2.33033458739,0,L,16,a,1,852,,,,,,,,,,A,2483,2,Rouge,0,L among T,3134
vs12,crochez,4,4,07Nov2011,1902,mixed,500,652,8000,7,39,5.54597329037,1,X,4,z,1,714,,,,,,,,,,A,1050,2,Vert,0,X among T,3135
vs12,crochez,4,4,07Nov2011,1902,mixed,500,662,8000,7,40,3.53316545917,1,X,16,a,1,952,,,,,,,,,,A,1251,3,Rouge,0,X among T,3136
vs12,crochez,4,4,07Nov2011,1902,mixed,500,483,8000,7,41,3.35996830512,1,X,4,a,1,1017,,,,,,,,,,A,1466,3,Rouge,0,X among T,3137
vs12,crochez,4,4,07Nov2011,1902,mixed,500,673,8000,7,42,4.41315467516,0,X,16,a,1,820,,,,,,,,,,A,1150,2,Rouge,0,X among T,3138
vs12,crochez,4,4,07Nov2011,1902,mixed,500,520,8000,7,43,0.622026174522,0,X,8,z,1,602,,,,,,,,,,A,767,2,Vert,0,X among T,3139
vs12,crochez,4,4,07Nov2011,1902,mixed,500,404,8000,7,44,4.40174908933,1,L,8,z,0,1217,,,,,,,,,,A,3248,0,Rouge,0,L among T,3140
vs12,crochez,4,4,07Nov2011,1902,mixed,500,580,8000,7,45,0.34672672526,0,X,16,z,1,2502,,,,,,,,,,A,3894,2,Vert,0,X among T,3141
vs12,crochez,4,4,07Nov2011,1902,mixed,500,700,8000,7,46,2.18098574515,1,L,4,a,1,1034,,,,,,,,,,A,1083,2,Rouge,0,L among T,3142
vs12,crochez,4,4,07Nov2011,1902,mixed,500,577,8000,7,47,3.65151139563,0,L,8,a,1,2435,,,,,,,,,,C,715,6,Rouge,0,L among T,3143
vs12,crochez,4,4,07Nov2011,1902,mixed,500,637,8000,7,48,1.16669452142,1,L,4,z,1,934,,,,,,,,,,A,1066,3,Vert,0,L among T,3144
vs12,crochez,4,4,07Nov2011,1902,mixed,500,434,8000,7,49,2.62890096122,1,L,16,z,1,1618,,,,,,,,,,A,1117,3,Vert,0,L among T,3145
vs12,crochez,4,4,07Nov2011,1902,mixed,500,538,8000,7,50,3.45396042849,0,X,16,z,1,1318,,,,,,,,,,A,697,2,Vert,0,X among T,3146
vs12,crochez,4,4,07Nov2011,1902,mixed,500,594,8000,7,51,6.05199161435,1,X,8,z,1,802,,,,,,,,,,A,700,2,Vert,0,X among T,3147
vs12,crochez,4,4,07Nov2011,1902,mixed,500,496,8000,7,52,2.29033612442,1,X,8,z,1,634,,,,,,,,,,A,750,1,Vert,0,X among T,3148
vs12,crochez,4,4,07Nov2011,1902,mixed,500,630,8000,7,53,2.27675160589,0,X,4,z,1,483,,,,,,,,,,A,1017,1,Vert,0,X among T,3149
vs12,crochez,4,4,07Nov2011,1902,mixed,500,599,8000,7,54,0.104441221208,1,X,8,a,1,666,,,,,,,,,,A,900,1,Rouge,0,X among T,3150
vs12,crochez,4,4,07Nov2011,1903,mixed,500,400,8000,7,55,0.781761445163,1,X,4,z,1,718,,,,,,,,,,A,766,1,Vert,0,X among T,3151
vs12,crochez,4,4,07Nov2011,1903,mixed,500,663,8000,7,56,3.03459130485,1,L,16,z,1,2252,,,,,,,,,,B,1216,4,Vert,0,L among T,3152
vs12,crochez,4,4,07Nov2011,1903,mixed,500,629,8000,7,57,0.078843870645,1,X,16,a,1,869,,,,,,,,,,A,4183,2,Rouge,0,X among T,3153
vs12,crochez,4,4,07Nov2011,1903,mixed,500,648,8000,7,58,4.21082492909,1,L,8,a,1,933,,,,,,,,,,A,1529,2,Rouge,0,L among T,3154
vs12,crochez,4,4,07Nov2011,1903,mixed,500,548,8000,7,59,5.02725453297,1,L,16,z,1,1535,,,,,,,,,,A,2233,3,Vert,0,L among T,3155
vs12,crochez,4,4,07Nov2011,1903,mixed,500,494,8000,7,60,6.15565165825,0,L,4,z,1,885,,,,,,,,,,A,1331,3,Vert,0,L among T,3156
vs12,crochez,4,4,07Nov2011,1903,mixed,500,670,8000,8,1,0.230124266792,1,X,4,a,1,918,,,,,,,,,,A,1067,2,Rouge,0,X among T,3157
vs12,crochez,4,4,07Nov2011,1903,mixed,500,661,8000,8,2,4.72601554425,0,L,4,z,1,1983,,,,,,,,,,B,1283,5,Vert,0,L among T,3158
vs12,crochez,4,4,07Nov2011,1903,mixed,500,487,8000,8,3,4.78416947205,1,X,8,a,1,1431,,,,,,,,,,A,1134,2,Rouge,0,X among T,3159
vs12,crochez,4,4,07Nov2011,1903,mixed,500,571,8000,8,4,6.0008506785,1,L,16,z,1,1068,,,,,,,,,,A,1066,2,Vert,0,L among T,3160
vs12,crochez,4,4,07Nov2011,1904,mixed,500,693,8000,8,5,0.223173086332,0,L,16,a,1,1998,,,,,,,,,,A,1432,3,Rouge,0,L among T,3161
vs12,crochez,4,4,07Nov2011,1904,mixed,500,564,8000,8,6,0.567031233205,1,L,8,z,1,1317,,,,,,,,,,A,917,3,Vert,0,L among T,3162
vs12,crochez,4,4,07Nov2011,1904,mixed,500,526,8000,8,7,1.51756412867,0,X,8,a,1,1001,,,,,,,,,,A,1334,2,Rouge,0,X among T,3163
vs12,crochez,4,4,07Nov2011,1904,mixed,500,560,8000,8,8,4.27450329068,1,X,4,z,1,568,,,,,,,,,,A,800,2,Vert,0,X among T,3164
vs12,crochez,4,4,07Nov2011,1904,mixed,500,634,8000,8,9,1.2318065099,0,L,8,a,1,2585,,,,,,,,,,B,1017,5,Rouge,0,L among T,3165
vs12,crochez,4,4,07Nov2011,1904,mixed,500,506,8000,8,10,5.66240845116,0,L,8,z,1,2980,,,,,,,,,,B,1167,4,Vert,0,L among T,3166
vs12,crochez,4,4,07Nov2011,1904,mixed,500,682,8000,8,11,5.59064759145,1,L,8,z,0,1718,,,,,,,,,,A,1984,1,Rouge,0,L among T,3167
vs12,crochez,4,4,07Nov2011,1904,mixed,500,422,8000,8,12,2.47385090061,1,L,8,z,1,2051,,,,,,,,,,B,1399,4,Vert,0,L among T,3168
vs12,crochez,4,4,07Nov2011,1904,mixed,500,698,8000,8,13,3.29295748995,1,L,8,a,1,2417,,,,,,,,,,A,2876,2,Rouge,0,L among T,3169
vs12,crochez,4,4,07Nov2011,1904,mixed,500,657,8000,8,14,1.0664042157,0,X,4,a,1,3667,,,,,,,,,,A,4496,2,Rouge,0,X among T,3170
vs12,crochez,4,4,07Nov2011,1904,mixed,500,695,8000,8,15,4.02588989214,0,X,4,z,1,11529,,,,,,,,,,A,3514,0,Vert,0,X among T,3171
vs12,crochez,4,4,07Nov2011,1905,mixed,500,686,8000,8,16,4.0227079977,1,X,16,a,1,1768,,,,,,,,,,A,3608,2,Rouge,0,X among T,3172
vs12,crochez,4,4,07Nov2011,1905,mixed,500,565,8000,8,17,0.594487960458,0,X,8,a,1,1534,,,,,,,,,,A,1066,2,Rouge,0,X among T,3173
vs12,crochez,4,4,07Nov2011,1905,mixed,500,451,8000,8,18,6.09394009631,1,L,16,z,1,1819,,,,,,,,,,B,1311,4,Vert,0,L among T,3174
vs12,crochez,4,4,07Nov2011,1905,mixed,500,526,8000,8,19,0.718919414314,0,L,8,a,1,3300,,,,,,,,,,C,1067,6,Rouge,0,L among T,3175
vs12,crochez,4,4,07Nov2011,1905,mixed,500,514,8000,8,20,4.25421611943,1,X,16,z,1,2030,,,,,,,,,,A,1134,3,Vert,0,X among T,3176
vs12,crochez,4,4,07Nov2011,1905,mixed,500,632,8000,8,21,1.82814641741,0,X,16,a,1,868,,,,,,,,,,A,734,2,Rouge,0,X among T,3177
vs12,crochez,4,4,07Nov2011,1905,mixed,500,434,8000,8,22,5.31615751236,1,L,4,a,1,867,,,,,,,,,,A,800,2,Rouge,0,L among T,3178
vs12,crochez,4,4,07Nov2011,1905,mixed,500,407,8000,8,23,0.244481636945,0,X,4,z,1,817,,,,,,,,,,A,746,2,Vert,0,X among T,3179
vs12,crochez,4,4,07Nov2011,1905,mixed,500,671,8000,8,24,0.710078781377,1,X,4,z,1,851,,,,,,,,,,A,1167,2,Vert,0,X among T,3180
vs12,crochez,4,4,07Nov2011,1905,mixed,500,541,8000,8,25,5.17321884473,0,X,8,z,1,701,,,,,,,,,,A,1083,2,Vert,0,X among T,3181
vs12,crochez,4,4,07Nov2011,1905,mixed,500,691,8000,8,26,5.73716622317,0,L,16,a,1,2831,,,,,,,,,,C,1400,6,Rouge,0,L among T,3182
vs12,crochez,4,4,07Nov2011,1905,mixed,500,567,8000,8,27,3.07854007095,0,X,16,z,1,969,,,,,,,,,,A,849,2,Vert,0,X among T,3183
vs12,crochez,4,4,07Nov2011,1905,mixed,500,624,8000,8,28,2.87780556895,0,L,4,z,1,1184,,,,,,,,,,A,1763,3,Vert,0,L among T,3184
vs12,crochez,4,4,07Nov2011,1905,mixed,500,401,8000,8,29,1.76415416844,1,L,16,a,1,3318,,,,,,,,,,A,1366,3,Rouge,0,L among T,3185
vs12,crochez,4,4,07Nov2011,1905,mixed,500,447,8000,8,30,3.23362672721,0,X,8,z,1,818,,,,,,,,,,A,729,2,Vert,0,X among T,3186
vs12,crochez,4,4,07Nov2011,1905,mixed,500,454,8000,8,31,5.91650283495,0,L,4,z,1,952,,,,,,,,,,A,1300,2,Vert,0,L among T,3187
vs12,crochez,4,4,07Nov2011,1905,mixed,500,592,8000,8,32,2.33694295742,1,X,16,z,1,802,,,,,,,,,,A,1050,3,Vert,0,X among T,3188
vs12,crochez,4,4,07Nov2011,1905,mixed,500,601,8000,8,33,6.12296552135,0,L,4,a,1,1150,,,,,,,,,,A,1248,3,Rouge,0,L among T,3189
vs12,crochez,4,4,07Nov2011,1906,mixed,500,535,8000,8,34,0.968773012981,1,X,8,a,1,734,,,,,,,,,,A,2367,2,Rouge,0,X among T,3190
vs12,crochez,4,4,07Nov2011,1906,mixed,500,421,8000,8,35,2.76496505773,0,L,4,z,1,1167,,,,,,,,,,A,1283,2,Vert,0,L among T,3191
vs12,crochez,4,4,07Nov2011,1906,mixed,500,460,8000,8,36,2.79081470261,1,X,8,a,1,1051,,,,,,,,,,A,817,2,Rouge,0,X among T,3192
vs12,crochez,4,4,07Nov2011,1906,mixed,500,669,8000,8,37,6.0116291914,1,X,16,a,1,735,,,,,,,,,,A,766,2,Rouge,0,X among T,3193
vs12,crochez,4,4,07Nov2011,1906,mixed,500,446,8000,8,38,5.18362243944,1,L,4,a,1,1051,,,,,,,,,,A,749,2,Rouge,0,L among T,3194
vs12,crochez,4,4,07Nov2011,1906,mixed,500,548,8000,8,39,3.47375930319,0,X,4,z,1,3182,,,,,,,,,,B,784,4,Vert,0,X among T,3195
