manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,training,task,trialId
vs12,dossantos,2,,22Dec2010,1437,mixed,500,567,200,5,34,5.54594653521,1,X,4,z,1,370,10,0,348,752,1863,2817,0,X among T,3842
vs12,dossantos,2,,22Dec2010,1438,mixed,500,656,200,5,35,3.57206428658,1,X,12,z,1,398,10,2,396,1180,2663,4714,0,X among T,3843
vs12,dossantos,2,,22Dec2010,1438,mixed,500,591,200,5,36,5.69935573857,0,L,4,a,1,848,10,0,596,1009,2533,3916,0,L among T,3844
vs12,dossantos,2,,22Dec2010,1438,mixed,500,460,200,5,37,0.525948013454,1,L,12,a,0,899,5,0,805,2105,4086,6209,0,L among T,3845
vs12,dossantos,2,,22Dec2010,1438,mixed,500,459,200,5,38,1.73388808033,0,L,8,a,1,898,10,0,500,1024,2060,2956,0,L among T,3846
vs12,dossantos,2,,22Dec2010,1438,mixed,500,689,200,5,39,5.84571117036,1,L,2,z,1,756,10,0,705,1108,2875,4001,0,L among T,3847
vs12,dossantos,2,,22Dec2010,1438,mixed,500,446,200,5,40,2.05125505806,1,X,8,z,1,885,10,2,798,1123,2149,3075,0,X among T,3848
vs12,dossantos,2,,22Dec2010,1438,mixed,500,455,200,5,41,3.70227248858,0,X,8,a,1,840,9,0,597,1108,2555,3709,0,X among T,3849
vs12,dossantos,2,,22Dec2010,1438,mixed,500,484,200,5,42,1.1203527298,0,L,12,a,1,855,10,0,501,966,2278,3173,0,L among T,3850
vs12,dossantos,2,,22Dec2010,1438,mixed,500,515,200,5,43,2.96618747674,1,X,4,z,1,499,10,1,453,923,1905,2660,0,X among T,3851
vs12,dossantos,2,,22Dec2010,1438,mixed,500,511,200,5,44,3.27083453403,0,L,8,a,1,569,10,0,608,1937,3659,4799,0,L among T,3852
vs12,dossantos,2,,22Dec2010,1439,mixed,500,585,200,5,45,1.22100102148,1,L,4,z,1,441,10,1,446,1437,2734,3727,0,L among T,3853
vs12,dossantos,2,,22Dec2010,1439,mixed,500,552,200,5,46,2.72591029982,0,L,12,a,1,642,10,0,615,1581,2878,3618,0,L among T,3854
vs12,dossantos,2,,22Dec2010,1439,mixed,500,569,200,5,47,2.94121671826,0,X,2,a,1,670,10,0,597,1160,2757,5352,0,X among T,3855
vs12,dossantos,2,,22Dec2010,1439,mixed,500,613,200,5,48,5.91612144466,0,X,8,a,1,926,10,0,593,1320,2431,4099,0,X among T,3856
vs12,dossantos,2,,22Dec2010,1439,mixed,500,463,200,6,1,0.257404795571,1,X,2,z,1,484,10,1,506,1437,2419,3703,0,X among T,3857
vs12,dossantos,2,,22Dec2010,1439,mixed,500,621,200,6,2,1.91337828909,1,X,8,z,1,471,10,2,496,666,1821,2646,0,X among T,3858
vs12,dossantos,2,,22Dec2010,1439,mixed,500,443,200,6,3,5.58859011773,1,L,8,a,0,683,10,0,597,837,3173,4356,0,L among T,3859
vs12,dossantos,2,,22Dec2010,1440,mixed,500,409,200,6,4,3.40001658492,1,L,2,z,1,684,10,0,600,1009,1877,2832,0,L among T,3860
vs12,dossantos,2,,22Dec2010,1440,mixed,500,512,200,6,5,2.92918610038,0,L,4,a,1,794,10,0,587,1094,2334,4044,0,L among T,3861
vs12,dossantos,2,,22Dec2010,1440,mixed,500,666,200,6,6,1.49827487906,0,X,12,a,1,470,9,0,507,1025,2061,3128,0,X among T,3862
vs12,dossantos,2,,22Dec2010,1440,mixed,500,402,200,6,7,3.47551116899,0,L,12,a,1,656,10,0,496,1081,2250,3173,0,L among T,3863
vs12,dossantos,2,,22Dec2010,1440,mixed,500,421,200,6,8,1.08895503369,0,L,2,z,0,612,0,0,497,3900,1889,5553,0,L among T,3864
vs12,dossantos,2,,22Dec2010,1440,mixed,500,417,200,6,9,4.08643724215,1,X,4,z,1,441,10,1,491,1008,2303,4128,0,X among T,3865
vs12,dossantos,2,,22Dec2010,1440,mixed,500,645,200,6,10,3.63813913036,1,X,12,z,1,427,10,1,551,1153,2364,3131,0,X among T,3866
vs12,dossantos,2,,22Dec2010,1440,mixed,500,463,200,6,11,2.33114167016,1,X,4,z,1,441,9,1,427,1236,2304,3116,0,X among T,3867
vs12,dossantos,2,,22Dec2010,1440,mixed,500,551,200,6,12,4.70864229694,1,L,12,a,0,584,10,0,458,1081,2201,3011,0,L among T,3868
vs12,dossantos,2,,22Dec2010,1440,mixed,500,661,200,6,13,2.66330529382,0,L,12,a,1,698,10,0,447,1024,2792,3488,0,L among T,3869
vs12,dossantos,2,,22Dec2010,1440,mixed,500,550,200,6,14,0.910276984428,1,L,8,z,1,711,10,1,560,894,2191,2874,0,L among T,3870
vs12,dossantos,2,,22Dec2010,1440,mixed,500,541,200,6,15,3.28397912997,0,L,4,z,0,471,10,1,458,781,2077,3798,0,L among T,3871
vs12,dossantos,2,,22Dec2010,1441,mixed,500,637,200,6,16,3.95641682849,0,L,2,a,1,769,9,0,598,1080,2633,3502,0,L among T,3872
vs12,dossantos,2,,22Dec2010,1441,mixed,500,691,200,6,17,0.0622956192387,0,X,8,a,1,738,10,0,597,838,2105,3402,0,X among T,3873
vs12,dossantos,2,,22Dec2010,1441,mixed,500,468,200,6,18,2.74939232309,1,X,2,z,1,641,9,0,695,951,1776,3014,0,X among T,3874
vs12,dossantos,2,,22Dec2010,1441,mixed,500,632,200,6,19,3.85847682298,0,L,8,a,1,1083,10,0,1007,1023,2349,3402,0,L among T,3875
vs12,dossantos,2,,22Dec2010,1441,mixed,500,586,200,6,20,4.9561784598,0,L,2,a,1,924,9,0,793,1152,2533,3873,0,L among T,3876
vs12,dossantos,2,,22Dec2010,1441,mixed,500,583,200,6,21,5.34714167335,0,X,4,a,1,728,5,1,615,2415,1602,3840,0,X among T,3877
vs12,dossantos,2,,22Dec2010,1441,mixed,500,438,200,6,22,6.13342956703,1,X,12,z,1,498,9,1,606,825,2107,3360,0,X among T,3878
vs12,dossantos,2,,22Dec2010,1441,mixed,500,498,200,6,23,5.58202851516,0,X,4,z,0,642,0,0,561,2022,2861,4259,0,X among T,3879
vs12,dossantos,2,,22Dec2010,1441,mixed,500,492,200,6,24,1.40304798805,1,X,8,z,1,441,10,1,395,1123,2333,3316,0,X among T,3880
vs12,dossantos,2,,22Dec2010,1441,mixed,500,595,200,6,25,5.82680217321,0,X,4,z,0,542,0,0,485,3090,2264,3998,0,X among T,3881
vs12,dossantos,2,,22Dec2010,1441,mixed,500,693,200,6,26,5.54382049376,0,X,2,a,1,698,10,0,498,880,2519,3360,0,X among T,3882
vs12,dossantos,2,,22Dec2010,1442,mixed,500,537,200,6,27,4.01029087753,0,X,2,a,1,684,10,0,463,792,1788,2516,0,X among T,3883
vs12,dossantos,2,,22Dec2010,1442,mixed,500,629,200,6,28,2.57240951887,1,L,2,z,1,699,10,1,508,880,1834,2489,0,L among T,3884
vs12,dossantos,2,,22Dec2010,1442,mixed,500,684,200,6,29,3.48991144367,1,L,8,z,1,609,9,1,515,881,2292,3061,0,L among T,3885
vs12,dossantos,2,,22Dec2010,1442,mixed,500,686,200,6,30,4.30588883282,0,X,12,a,1,1268,10,0,797,981,1887,2941,0,X among T,3886
vs12,dossantos,2,,22Dec2010,1442,mixed,500,408,200,6,31,5.62271071461,0,X,2,z,0,656,0,0,705,2449,1495,3517,0,X among T,3887
vs12,dossantos,2,,22Dec2010,1442,mixed,500,604,200,6,32,4.93119268199,1,L,4,z,1,1835,10,1,1200,1223,2562,3859,0,L among T,3888
vs12,dossantos,2,,22Dec2010,1442,mixed,500,628,200,6,33,0.386929467978,1,L,4,z,1,626,10,1,500,1348,2773,3871,0,L among T,3889
vs12,dossantos,2,,22Dec2010,1442,mixed,500,438,200,6,34,1.93060154678,1,X,12,z,1,998,10,2,805,1124,2578,4141,0,X among T,3890
vs12,dossantos,2,,22Dec2010,1442,mixed,500,694,200,6,35,5.12028028567,0,X,8,a,1,798,5,1,543,2662,1723,3816,0,X among T,3891
vs12,dossantos,2,,22Dec2010,1442,mixed,500,598,200,6,36,4.14613795666,1,X,8,z,1,498,10,0,412,1080,2020,3116,0,X among T,3892
vs12,dossantos,2,,22Dec2010,1442,mixed,500,570,200,6,37,2.17491450327,1,L,12,a,0,670,10,0,448,953,2161,2842,0,L among T,3893
vs12,dossantos,2,,22Dec2010,1443,mixed,500,405,200,6,38,6.10394723783,1,L,2,z,1,556,10,1,500,895,1763,2932,0,L among T,3894
vs12,dossantos,2,,22Dec2010,1443,mixed,500,457,200,6,39,4.72992518185,0,L,8,a,1,941,10,0,397,749,2089,2829,0,L among T,3895
vs12,dossantos,2,,22Dec2010,1443,mixed,500,544,200,6,40,0.105755185737,0,X,8,a,1,885,10,0,430,1537,2862,4228,0,X among T,3896
vs12,dossantos,2,,22Dec2010,1443,mixed,500,648,200,6,41,1.50335785098,1,L,12,z,1,726,10,1,607,1024,2149,3059,0,L among T,3897
vs12,dossantos,2,,22Dec2010,1443,mixed,500,538,200,6,42,4.5819210708,1,X,2,z,1,526,10,0,405,792,1674,2486,0,X among T,3898
vs12,dossantos,2,,22Dec2010,1443,mixed,500,540,200,6,43,2.54537117042,0,L,4,a,1,670,10,0,606,880,2362,3588,0,L among T,3899
vs12,dossantos,2,,22Dec2010,1443,mixed,500,517,200,6,44,0.433897200171,0,L,12,a,1,812,9,0,511,910,2135,3159,0,L among T,3900
vs12,dossantos,2,,22Dec2010,1443,mixed,500,466,200,6,45,0.411724438759,0,X,12,a,1,699,10,0,498,1038,2245,3312,0,X among T,3901
vs12,dossantos,2,,22Dec2010,1443,mixed,500,674,200,6,46,1.36148153908,1,X,4,z,1,640,9,0,403,1350,3517,4467,0,X among T,3902
vs12,dossantos,2,,22Dec2010,1444,mixed,500,443,200,6,47,2.42594418178,1,L,4,z,1,24420,4,1,1200,2435,3118,4387,0,L among T,3903
vs12,dossantos,2,,22Dec2010,1444,mixed,500,610,200,6,48,5.80154286525,0,L,8,a,1,726,10,0,692,1152,2577,4815,0,L among T,3904
vs12,dossantos,2,,22Dec2010,1444,mixed,500,639,200,7,1,0.979448668965,1,X,8,z,1,527,10,1,697,1352,2931,4428,0,X among T,3905
vs12,dossantos,2,,22Dec2010,1444,mixed,500,657,200,7,2,1.97603912394,1,X,4,z,1,470,10,1,755,1166,2591,3560,0,X among T,3906
vs12,dossantos,2,,22Dec2010,1444,mixed,500,415,200,7,3,4.65227256451,0,X,2,a,1,699,9,0,457,1022,2104,2831,0,X among T,3907
vs12,dossantos,2,,22Dec2010,1445,mixed,500,419,200,7,4,1.84807317022,0,X,12,a,1,684,10,0,507,782,1836,2787,0,X among T,3908
vs12,dossantos,2,,22Dec2010,1445,mixed,500,404,200,7,5,2.5540243111,0,L,8,a,1,670,9,0,391,781,1664,2290,0,L among T,3909
vs12,dossantos,2,,22Dec2010,1445,mixed,500,519,200,7,6,1.35826723252,1,X,8,z,1,569,10,0,487,852,1890,2587,0,X among T,3910
vs12,dossantos,2,,22Dec2010,1445,mixed,500,591,200,7,7,4.80962502348,1,L,2,z,1,670,10,1,532,752,1463,2104,0,L among T,3911
vs12,dossantos,2,,22Dec2010,1445,mixed,500,627,200,7,8,1.86651440125,0,L,4,a,1,569,10,0,462,709,1470,2126,0,L among T,3912
vs12,dossantos,2,,22Dec2010,1445,mixed,500,470,200,7,9,6.06236199245,0,L,4,a,1,571,10,0,481,1380,2733,3374,0,L among T,3913
vs12,dossantos,2,,22Dec2010,1445,mixed,500,536,200,7,10,0.541230834609,0,L,8,a,1,654,10,0,422,596,1565,2332,0,L among T,3914
vs12,dossantos,2,,22Dec2010,1445,mixed,500,431,200,7,11,0.194103880967,1,X,8,z,1,413,10,1,448,809,1877,2602,0,X among T,3915
vs12,dossantos,2,,22Dec2010,1445,mixed,500,638,200,7,12,5.8594859904,1,X,2,z,1,439,10,1,392,694,1548,2332,0,X among T,3916
vs12,dossantos,2,,22Dec2010,1445,mixed,500,470,200,7,13,5.70568284253,0,L,4,a,1,656,10,0,405,1007,2076,2945,0,L among T,3917
vs12,dossantos,2,,22Dec2010,1445,mixed,500,433,200,7,14,5.78543561844,1,L,4,z,1,614,9,1,448,1922,2733,3331,0,L among T,3918
vs12,dossantos,2,,22Dec2010,1445,mixed,500,556,200,7,15,1.26669045821,1,L,12,z,1,684,10,1,455,1025,1991,2786,0,L among T,3919
vs12,dossantos,2,,22Dec2010,1445,mixed,500,697,200,7,16,3.30956171266,0,L,12,z,0,785,5,0,447,2280,3320,4615,0,L among T,3920
vs12,dossantos,2,,22Dec2010,1446,mixed,500,532,200,7,17,0.397599689878,1,X,12,z,1,470,10,2,545,939,3120,4073,0,X among T,3921
vs12,dossantos,2,,22Dec2010,1446,mixed,500,442,200,7,18,3.60671391778,1,L,4,z,1,456,9,1,415,1178,2474,3571,0,L among T,3922
vs12,dossantos,2,,22Dec2010,1446,mixed,500,431,200,7,19,4.26000447287,0,X,8,a,1,756,10,0,445,781,1805,2645,0,X among T,3923
vs12,dossantos,2,,22Dec2010,1446,mixed,500,560,200,7,20,3.61004040084,1,L,8,z,1,713,9,0,545,795,1635,2518,0,L among T,3924
vs12,dossantos,2,,22Dec2010,1446,mixed,500,683,200,7,21,5.64031766786,0,L,12,z,0,542,9,1,500,1095,2492,3140,0,L among T,3925
vs12,dossantos,2,,22Dec2010,1446,mixed,500,631,200,7,22,2.34505430006,1,L,4,z,1,469,10,0,400,994,1848,2802,0,L among T,3926
vs12,dossantos,2,,22Dec2010,1446,mixed,500,419,200,7,23,3.46226391431,1,X,12,z,1,641,9,0,416,881,2061,2814,0,X among T,3927
vs12,dossantos,2,,22Dec2010,1446,mixed,500,620,200,7,24,4.89428650368,1,X,2,z,1,456,10,1,440,724,1606,2433,0,X among T,3928
vs12,dossantos,2,,22Dec2010,1446,mixed,500,548,200,7,25,5.24286215983,0,X,8,z,0,527,0,0,428,1992,2804,3629,0,X among T,3929
vs12,dossantos,2,,22Dec2010,1446,mixed,500,522,200,7,26,4.92116897804,1,L,8,z,1,685,9,2,418,1009,1877,2546,0,L among T,3930
vs12,dossantos,2,,22Dec2010,1446,mixed,500,462,200,7,27,0.203399280813,1,X,4,z,1,428,9,1,397,765,1734,2489,0,X among T,3931
vs12,dossantos,2,,22Dec2010,1446,mixed,500,523,200,7,28,3.82623377606,1,L,2,a,0,542,0,0,442,3329,1023,4383,0,L among T,3932
vs12,dossantos,2,,22Dec2010,1446,mixed,500,684,200,7,29,1.5182069116,0,L,8,a,1,870,9,0,418,1010,2049,2646,0,L among T,3933
vs12,dossantos,2,,22Dec2010,1447,mixed,500,449,200,7,30,5.49558941085,1,L,12,z,1,966,10,1,541,1154,2022,2632,0,L among T,3934
vs12,dossantos,2,,22Dec2010,1447,mixed,500,569,200,7,31,2.26327793462,0,X,12,a,1,813,10,0,408,925,1878,3029,0,X among T,3935
vs12,dossantos,2,,22Dec2010,1447,mixed,500,520,200,7,32,0.102281436929,0,X,12,a,1,841,9,0,367,881,1864,2418,0,X among T,3936
vs12,dossantos,2,,22Dec2010,1447,mixed,500,682,200,7,33,2.30925034321,1,L,8,a,0,941,9,0,467,1106,1974,2629,0,L among T,3937
vs12,dossantos,2,,22Dec2010,1447,mixed,500,638,200,7,34,1.91582022025,0,L,2,a,1,1098,10,0,710,1251,2219,2975,0,L among T,3938
vs12,dossantos,2,,22Dec2010,1447,mixed,500,596,200,7,35,3.73027462801,0,X,2,a,1,756,9,0,597,780,2077,2960,0,X among T,3939
vs12,dossantos,2,,22Dec2010,1447,mixed,500,425,200,7,36,4.90847440054,1,L,2,z,1,712,10,0,515,680,1448,2075,0,L among T,3940
vs12,dossantos,2,,22Dec2010,1447,mixed,500,449,200,7,37,0.265966292425,1,L,12,z,1,799,10,1,483,682,1807,2632,0,L among T,3941
vs12,dossantos,2,,22Dec2010,1447,mixed,500,617,200,7,38,0.539623697393,1,X,2,z,1,398,10,1,368,752,1578,2500,0,X among T,3942
vs12,dossantos,2,,22Dec2010,1447,mixed,500,648,200,7,39,1.12549031181,0,X,2,a,1,584,10,0,558,1222,2490,3074,0,X among T,3943
vs12,dossantos,2,,22Dec2010,1447,mixed,500,672,200,7,40,0.375600782815,0,X,4,z,0,514,10,1,505,806,1661,2401,0,X among T,3944
vs12,dossantos,2,,22Dec2010,1447,mixed,500,568,200,7,41,2.5113812886,0,X,4,z,0,483,10,1,481,979,1719,2246,0,X among T,3945
vs12,dossantos,2,,22Dec2010,1447,mixed,500,584,200,7,42,4.80139781323,1,X,4,z,1,470,9,1,466,666,1517,2058,0,X among T,3946
vs12,dossantos,2,,22Dec2010,1447,mixed,500,402,200,7,43,1.80929586186,0,L,12,a,1,598,9,0,415,1424,2449,3016,0,L among T,3947
vs12,dossantos,2,,22Dec2010,1448,mixed,500,599,200,7,44,4.62264320261,0,X,4,z,0,584,0,0,471,2161,1335,3030,0,X among T,3948
vs12,dossantos,2,,22Dec2010,1448,mixed,500,566,200,7,45,6.15587546303,1,X,12,z,1,457,10,2,502,895,1806,2789,0,X among T,3949
vs12,dossantos,2,,22Dec2010,1448,mixed,500,649,200,7,46,1.4794763475,0,X,8,a,1,627,9,0,517,1038,2177,3845,0,X among T,3950
vs12,dossantos,2,,22Dec2010,1448,mixed,500,634,200,7,47,0.387585317759,0,L,2,z,0,584,0,0,470,1774,2770,4953,0,L among T,3951
vs12,dossantos,2,,22Dec2010,1448,mixed,500,522,200,7,48,0.349843544585,0,L,2,a,1,641,10,0,805,1236,3101,4027,0,L among T,3952
vs12,dossantos,2,,22Dec2010,1448,mixed,500,634,200,8,1,2.21241882058,1,L,4,z,1,810,10,0,505,1208,2590,3202,0,L among T,3953
vs12,dossantos,2,,22Dec2010,1449,mixed,500,428,200,8,2,1.14734820889,0,X,12,a,1,641,10,2,407,1053,2249,3942,0,X among T,3954
vs12,dossantos,2,,22Dec2010,1449,mixed,500,624,200,8,3,1.22748926143,0,X,2,a,1,770,10,0,451,894,2134,2847,0,X among T,3955
vs12,dossantos,2,,22Dec2010,1449,mixed,500,657,200,8,4,3.42322176112,1,L,12,z,1,894,9,0,531,1396,2792,3631,0,L among T,3956
vs12,dossantos,2,,22Dec2010,1449,mixed,500,439,200,8,5,4.85987074321,0,L,8,a,1,799,9,0,447,823,1802,3327,0,L among T,3957
vs12,dossantos,2,,22Dec2010,1449,mixed,500,424,200,8,6,1.81994962757,1,X,8,z,1,571,10,2,467,967,2092,2874,0,X among T,3958
vs12,dossantos,2,,22Dec2010,1449,mixed,500,697,200,8,7,1.90753498964,0,X,8,a,1,556,10,0,422,1162,2358,3084,0,X among T,3959
vs12,dossantos,2,,22Dec2010,1449,mixed,500,434,200,8,8,5.27803464518,0,L,2,z,0,599,0,0,461,2420,1394,3415,0,L among T,3960
vs12,dossantos,2,,22Dec2010,1449,mixed,500,555,200,8,9,2.79020542091,1,X,4,z,1,456,10,1,446,908,2205,2788,0,X among T,3961
vs12,dossantos,2,,22Dec2010,1449,mixed,500,400,200,8,10,4.20545925911,0,L,12,z,0,512,10,1,478,910,2702,3428,0,L among T,3962
vs12,dossantos,2,,22Dec2010,1449,mixed,500,550,200,8,11,3.3528681956,1,X,12,z,1,527,10,2,498,981,2207,2674,0,X among T,3963
vs12,dossantos,2,,22Dec2010,1449,mixed,500,543,200,8,12,4.91681557851,0,X,4,z,0,484,0,0,401,4542,2617,5825,0,X among T,3964
vs12,dossantos,2,,22Dec2010,1450,mixed,500,600,200,8,13,3.1142645881,0,L,2,a,1,655,9,0,416,905,2258,3041,0,L among T,3965
vs12,dossantos,2,,22Dec2010,1450,mixed,500,485,200,8,14,1.46244235672,1,L,4,z,1,726,10,1,471,2263,1508,3216,0,L among T,3966
vs12,dossantos,2,,22Dec2010,1450,mixed,500,445,200,8,15,0.859360521792,1,L,8,z,1,599,9,0,512,881,1992,2518,0,L among T,3967
vs12,dossantos,2,,22Dec2010,1450,mixed,500,644,200,8,16,5.25916090055,1,L,8,z,1,527,10,0,427,653,1850,2319,0,L among T,3968
vs12,dossantos,2,,22Dec2010,1450,mixed,500,637,200,8,17,4.13405466727,0,L,12,a,1,599,10,0,426,1210,1993,2761,0,L among T,3969
vs12,dossantos,2,,22Dec2010,1450,mixed,500,648,200,8,18,4.57732647068,0,L,4,a,1,927,10,0,688,837,2261,3258,0,L among T,3970
vs12,dossantos,2,,22Dec2010,1450,mixed,500,496,200,8,19,1.98718490861,0,X,8,a,1,670,9,0,598,709,1734,3487,0,X among T,3971
vs12,dossantos,2,,22Dec2010,1450,mixed,500,552,200,8,20,0.941969191052,1,X,4,z,1,512,10,1,721,708,1619,2203,0,X among T,3972
vs12,dossantos,2,,22Dec2010,1450,mixed,500,415,200,8,21,1.86220130893,1,X,2,z,1,514,10,1,418,1079,2718,3583,0,X among T,3973
vs12,dossantos,2,,22Dec2010,1450,mixed,500,482,200,8,22,2.49766173023,1,L,8,a,0,683,10,0,442,753,2021,2718,0,L among T,3974
vs12,dossantos,2,,22Dec2010,1450,mixed,500,641,200,8,23,0.640953274261,1,X,4,z,1,456,10,1,511,724,1747,2616,0,X among T,3975
vs12,dossantos,2,,22Dec2010,1450,mixed,500,499,200,8,24,0.462861246384,0,X,12,z,0,556,10,1,583,1453,2863,3503,0,X among T,3976
vs12,dossantos,2,,22Dec2010,1450,mixed,500,660,200,8,25,3.26942622073,1,L,4,z,1,595,10,0,445,937,2177,2760,0,L among T,3977
vs12,dossantos,2,,22Dec2010,1451,mixed,500,500,200,8,26,4.37485912648,1,X,12,z,1,655,10,1,445,925,2322,3472,0,X among T,3978
vs12,dossantos,2,,22Dec2010,1451,mixed,500,532,200,8,27,6.11655939151,1,L,12,a,0,655,10,0,447,954,1865,2561,0,L among T,3979
vs12,dossantos,2,,22Dec2010,1451,mixed,500,471,200,8,28,2.18044795009,0,X,2,a,1,642,10,0,496,937,1870,2511,0,X among T,3980
vs12,dossantos,2,,22Dec2010,1451,mixed,500,427,200,8,29,5.11557539507,1,X,2,z,1,499,10,1,527,865,2462,3059,0,X among T,3981
vs12,dossantos,2,,22Dec2010,1451,mixed,500,696,200,8,30,2.48984312366,0,L,4,a,1,951,10,0,692,837,2019,2988,0,L among T,3982
vs12,dossantos,2,,22Dec2010,1451,mixed,500,660,200,8,31,0.654672266038,0,L,4,a,1,598,10,0,661,851,2804,3556,0,L among T,3983
vs12,dossantos,2,,22Dec2010,1451,mixed,500,451,200,8,32,3.16914266655,1,L,12,z,1,685,10,1,602,639,2435,3188,0,L among T,3984
vs12,dossantos,2,,22Dec2010,1451,mixed,500,686,200,8,33,4.2477014641,1,L,2,z,1,527,10,0,447,864,1690,2417,0,L among T,3985
vs12,dossantos,2,,22Dec2010,1451,mixed,500,509,200,8,34,6.03232208498,1,L,2,z,1,527,9,1,423,679,1576,2217,0,L among T,3986
vs12,dossantos,2,,22Dec2010,1451,mixed,500,552,200,8,35,1.25828626204,1,L,2,z,1,456,10,0,432,678,1732,2530,0,L among T,3987
vs12,dossantos,2,,22Dec2010,1451,mixed,500,544,200,8,36,4.40347920833,1,X,8,z,1,542,10,2,455,795,1821,2803,0,X among T,3988
vs12,dossantos,2,,22Dec2010,1451,mixed,500,680,200,8,37,3.10003508104,0,X,4,z,0,466,5,0,465,3221,4046,4702,0,X among T,3989
vs12,dossantos,2,,22Dec2010,1451,mixed,500,410,200,8,38,1.4340194547,1,X,12,z,1,470,9,0,506,781,1946,2856,0,X among T,3990
vs12,dossantos,2,,22Dec2010,1452,mixed,500,664,200,8,39,1.71882300346,0,L,8,a,1,698,10,0,452,823,1764,2504,0,L among T,3991
vs12,dossantos,2,,22Dec2010,1452,mixed,500,421,200,8,40,3.59939017,1,X,8,z,1,598,10,1,495,978,1961,2686,0,X among T,3992
vs12,dossantos,2,,22Dec2010,1452,mixed,500,635,200,8,41,2.40014261523,0,L,12,z,0,398,0,0,472,2537,3349,5141,0,L among T,3993
vs12,dossantos,2,,22Dec2010,1452,mixed,500,464,200,8,42,1.18409411667,0,X,4,a,1,942,10,0,410,952,1963,3488,0,X among T,3994
vs12,dossantos,2,,22Dec2010,1452,mixed,500,600,200,8,43,5.32812412509,0,X,2,a,1,797,10,0,610,823,1691,2446,0,X among T,3995
vs12,dossantos,2,,22Dec2010,1452,mixed,500,412,200,8,44,1.29555846446,0,L,8,a,1,813,10,0,498,652,1807,2675,0,L among T,3996
vs12,dossantos,2,,22Dec2010,1452,mixed,500,613,200,8,45,2.09905024586,0,X,12,a,1,797,10,0,498,896,2136,3031,0,X among T,3997
vs12,dossantos,2,,22Dec2010,1452,mixed,500,564,200,8,46,4.98757134775,0,L,2,a,1,1026,10,0,753,680,1615,2328,0,L among T,3998
vs12,dossantos,2,,22Dec2010,1452,mixed,500,542,200,8,47,0.443259929522,1,X,2,z,1,512,10,1,376,865,1676,2503,0,X among T,3999
vs12,dossantos,2,,22Dec2010,1452,mixed,500,678,200,8,48,0.596085702607,0,X,8,a,1,755,10,0,488,793,2332,3172,0,X among T,4000
vs12,dossantos,2,,22Dec2010,1453,mixed,500,640,200,9,1,4.04341449252,0,L,12,a,1,756,10,0,406,810,2220,3331,0,L among T,4001
vs12,dossantos,2,,22Dec2010,1453,mixed,500,682,200,9,2,6.02515949187,0,X,12,a,1,642,9,0,401,650,1790,3471,0,X among T,4002
vs12,dossantos,2,,22Dec2010,1453,mixed,500,461,200,9,3,5.91226633008,1,X,12,z,1,514,10,1,485,1895,2961,3486,0,X among T,4003
vs12,dossantos,2,,22Dec2010,1453,mixed,500,449,200,9,4,6.07528901586,1,L,2,z,1,584,10,0,431,779,1590,2146,0,L among T,4004
vs12,dossantos,2,,22Dec2010,1453,mixed,500,546,200,9,5,5.68750750745,0,L,8,z,0,584,10,1,433,695,1535,2029,0,L among T,4005
vs12,dossantos,2,,22Dec2010,1453,mixed,500,500,200,9,6,1.98051228736,0,X,2,z,0,485,0,0,408,1935,1109,3031,0,X among T,4006
vs12,dossantos,2,,22Dec2010,1453,mixed,500,468,200,9,7,0.387010081929,0,L,4,z,0,585,0,0,485,2489,1720,3187,0,L among T,4007
vs12,dossantos,2,,22Dec2010,1453,mixed,500,485,200,9,8,1.25448042574,0,X,12,a,1,741,9,0,396,667,1750,2575,0,X among T,4008
vs12,dossantos,2,,22Dec2010,1453,mixed,500,442,200,9,9,4.17625291222,0,L,4,z,0,1051,9,1,475,908,1834,2290,0,L among T,4009
vs12,dossantos,2,,22Dec2010,1453,mixed,500,415,200,9,10,2.35235988809,1,X,12,z,1,614,10,2,472,639,1621,2289,0,X among T,4010
vs12,dossantos,2,,22Dec2010,1453,mixed,500,431,200,9,11,4.31902239492,0,L,8,a,1,752,10,0,421,1109,2391,2974,0,L among T,4011
vs12,dossantos,2,,22Dec2010,1454,mixed,500,681,200,9,12,2.74612058478,1,L,8,z,1,684,10,1,457,767,1935,2673,0,L among T,4012
vs12,dossantos,2,,22Dec2010,1454,mixed,500,594,200,9,13,0.562342736652,0,X,4,a,1,984,10,0,408,837,1735,2361,0,X among T,4013
vs12,dossantos,2,,22Dec2010,1454,mixed,500,433,200,9,14,2.24459071522,0,X,4,a,1,927,10,0,541,1066,2387,2842,0,X among T,4014
vs12,dossantos,2,,22Dec2010,1454,mixed,500,560,200,9,15,3.74893795047,0,L,2,a,1,827,10,0,641,723,1906,2618,0,L among T,4015
vs12,dossantos,2,,22Dec2010,1454,mixed,500,626,200,9,16,1.22723236292,1,X,2,z,1,541,10,0,438,874,1485,2111,0,X among T,4016
vs12,dossantos,2,,22Dec2010,1454,mixed,500,700,200,9,17,4.91725765292,0,L,12,a,1,784,10,0,476,910,2007,2803,0,L among T,4017
