manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT;RecRT;Erreur;PostTest;Rec2Type;RecRT2;Rec2;couleur;Prime;CordCible;CordPrime;Yes/No;AV/AP;Diff;PostTest;DiffTime;RECORDING_SESSION_LABEL;AVERAGE_FIXATION_DURATION;AVERAGE_SACCADE_AMPLITUDE;BUTTON_PRESS_COUNT;DURATION;FIXATION_COUNT;SACCADE_COUNT
vs12;hugo;4;2;17-janv-13;1512;mixed;500;400;2000;2;26;2.30729737417;False;L;16;a;1;1318;None;None;None;None;None;None;None;None;None;D;2023;8;Rouge;0;15;0;0;None;None;0;2429;HUGO;218.4;6.12;2;2565;10;10
vs12;hugo;4;2;17-janv-13;1512;mixed;500;400;2000;2;27;6.11363776425;True;L;8;a;1;872;None;None;None;None;None;None;None;None;None;A;1443;3;Rouge;0;4;0;0;None;None;0;586;HUGO;206.33;9.77;2;720;3;2
vs12;hugo;4;2;17-janv-13;1512;mixed;500;400;2000;2;28;4.55758955102;True;X;16;a;1;497;None;None;None;None;None;None;None;None;None;A;1170;1;Rouge;0;12;0;0;None;None;0;671;HUGO;225.67;5.47;2;808;3;3
vs12;hugo;4;2;17-janv-13;1512;mixed;500;400;2000;2;29;2.23429776976;False;X;4;z;1;543;None;None;None;None;None;None;None;None;None;A;1706;0;Vert;0;1;0;0;None;None;0;451;HUGO;253;4.14;2;587;2;2
vs12;hugo;4;2;17-janv-13;1512;mixed;500;400;2000;2;30;5.18673827365;True;X;16;z;1;966;None;None;None;None;None;None;None;None;None;A;1551;0;Vert;0;2;0;0;None;None;0;578;HUGO;214;4.05;0;714;3;2
vs12;hugo;4;2;17-janv-13;1512;mixed;500;400;2000;2;31;1.99833481914;True;L;16;a;1;495;None;None;None;None;None;None;None;None;None;A;1340;2;Rouge;0;11;0;0;None;None;0;1496;HUGO;248.5;2.72;2;1629;6;5
vs12;hugo;4;2;17-janv-13;1512;mixed;500;400;2000;2;32;0.468922250687;True;L;4;z;1;314;None;None;None;None;None;None;None;None;None;B;3306;5;Vert;0;4;0;0;None;None;0;796;HUGO;202.75;5.69;2;930;4;3
vs12;hugo;4;2;17-janv-13;1512;mixed;500;400;2000;2;33;5.09188014031;True;X;4;a;1;316;None;None;None;None;None;None;None;None;None;A;1738;2;Rouge;0;3;0;0;None;None;0;894;HUGO;231.75;5.27;2;1030;4;3
vs12;hugo;4;2;17-janv-13;1512;mixed;500;400;2000;2;34;0.731099274113;True;X;8;a;1;322;None;None;None;None;None;None;None;None;None;A;2449;1;Rouge;0;7;0;0;None;None;0;863;HUGO;309;3.41;2;997;3;2
vs12;hugo;4;2;17-janv-13;1512;mixed;500;400;2000;2;35;2.50747599529;False;L;16;a;1;478;None;None;None;None;None;None;None;None;None;B;1158;5;Rouge;0;3;0;0;None;None;0;1597;HUGO;257;5.84;2;1733;6;5
vs12;hugo;4;2;17-janv-13;1513;mixed;500;400;2000;2;36;1.91989368865;False;L;8;z;1;473;None;None;None;None;None;None;None;None;None;A;2313;3;Vert;0;4;0;0;None;None;0;979;HUGO;246.25;5.51;2;1113;4;3
vs12;hugo;4;2;17-janv-13;1514;mixed;500;400;2000;3;1;0.726221305215;True;X;16;a;1;493;None;None;None;None;None;None;None;None;None;A;2191;3;Rouge;0;2;0;0;None;None;0;1831;HUGO;368.4;4.1;2;1988;5;4
vs12;hugo;4;2;17-janv-13;1514;mixed;500;400;2000;3;2;3.59019541075;False;L;8;a;1;709;None;None;None;None;None;None;None;None;None;D;1894;9;Rouge;0;8;0;0;None;None;0;1628;HUGO;176.38;5.18;2;1763;8;8
vs12;hugo;4;2;17-janv-13;1514;mixed;500;400;2000;3;3;0.799338512191;False;X;16;z;1;440;None;None;None;None;None;None;None;None;None;C;2261;6;Vert;0;6;0;0;None;None;0;1600;HUGO;257.5;5.54;2;1735;6;5
vs12;hugo;4;2;17-janv-13;1514;mixed;500;400;2000;3;4;5.80842177645;True;L;8;z;1;311;None;None;None;None;None;None;None;None;None;A;1008;2;Vert;0;8;0;0;None;None;0;613;HUGO;219.67;5.31;2;750;3;2
vs12;hugo;4;2;17-janv-13;1515;mixed;500;400;2000;3;5;1.49534825871;False;X;8;a;1;276;None;None;None;None;None;None;None;None;None;A;1999;1;Rouge;0;2;0;0;None;None;0;688;HUGO;175.75;5.21;2;824;4;3
vs12;hugo;4;2;17-janv-13;1515;mixed;500;400;2000;3;6;5.62971651263;True;X;8;z;1;456;None;None;None;None;None;None;None;None;None;A;1050;1;Vert;0;8;0;0;None;None;0;674;HUGO;176.25;3.46;2;810;4;3
vs12;hugo;4;2;17-janv-13;1515;mixed;500;400;2000;3;7;3.10526137198;True;X;16;z;1;351;None;None;None;None;None;None;None;None;None;A;1323;2;Vert;0;9;0;0;None;None;0;673;HUGO;175;4.61;2;808;4;3
vs12;hugo;4;2;17-janv-13;1515;mixed;500;400;2000;3;8;2.24279522753;True;L;16;z;1;484;None;None;None;None;None;None;None;None;None;A;1242;0;Vert;0;3;0;0;None;None;0;382;HUGO;239;3.68;2;516;2;1
vs12;hugo;4;2;17-janv-13;1515;mixed;500;400;2000;3;9;0.758875820379;True;L;16;a;1;419;None;None;None;None;None;None;None;None;None;A;1187;0;Rouge;0;3;0;0;None;None;0;516;HUGO;193.67;3.54;2;651;3;2
vs12;hugo;4;2;17-janv-13;1515;mixed;500;400;2000;3;10;0.727855005679;False;L;16;a;1;952;None;None;None;None;None;None;None;None;None;C;2576;6;Rouge;0;6;0;0;None;None;0;1887;HUGO;195.22;4.45;2;2021;9;8
vs12;hugo;4;2;17-janv-13;1515;mixed;500;400;2000;3;11;5.57239137812;True;X;4;z;1;622;None;None;None;None;None;None;None;None;None;B;3654;4;Vert;0;1;0;0;None;None;0;461;HUGO;271.5;8.25;2;601;2;1
vs12;hugo;4;2;17-janv-13;1515;mixed;500;400;2000;3;12;2.41964543608;True;L;8;a;1;563;None;None;None;None;None;None;None;None;None;B;3127;5;Rouge;0;5;0;0;None;None;0;1179;HUGO;189.17;4.75;2;1313;6;5
vs12;hugo;4;2;17-janv-13;1515;mixed;500;400;2000;3;13;1.40448337122;True;X;4;a;1;328;None;None;None;None;None;None;None;None;None;B;2197;4;Rouge;0;3;0;0;None;None;0;659;HUGO;242;3.05;2;796;3;2
vs12;hugo;4;2;17-janv-13;1515;mixed;500;400;2000;3;14;3.34183091733;False;L;4;a;1;311;None;None;None;None;None;None;None;None;None;D;1195;9;Rouge;0;2;0;0;None;None;0;887;HUGO;161.8;5.01;2;1022;5;4
vs12;hugo;4;2;17-janv-13;1516;mixed;500;400;2000;3;15;6.11081157423;False;X;16;a;1;487;None;None;None;None;None;None;None;None;None;B;2737;4;Rouge;0;4;0;0;None;None;0;1349;HUGO;185;4.39;2;1484;7;6
vs12;hugo;4;2;17-janv-13;1516;mixed;500;400;2000;3;16;1.76974809996;False;X;4;z;1;319;None;None;None;None;None;None;None;None;None;A;1666;0;Vert;0;3;0;0;None;None;0;563;HUGO;211;3.82;2;698;3;2
vs12;hugo;4;2;17-janv-13;1516;mixed;500;400;2000;3;17;5.47915693177;True;L;8;z;1;522;None;None;None;None;None;None;None;None;None;B;1737;4;Vert;0;6;0;0;None;None;0;1153;HUGO;259.25;6.35;2;1288;4;3
vs12;hugo;4;2;17-janv-13;1516;mixed;500;400;2000;3;18;1.57695919331;True;L;4;a;1;309;None;None;None;None;None;None;None;None;None;D;1699;9;Rouge;0;3;0;0;None;None;0;1179;HUGO;235.4;4.73;2;1317;5;4
vs12;hugo;4;2;17-janv-13;1516;mixed;500;400;2000;3;19;2.49807458367;False;X;4;z;1;360;None;None;None;None;None;None;None;None;None;B;3538;5;Vert;0;1;0;0;None;None;0;773;HUGO;278;4.45;2;908;3;2
vs12;hugo;4;2;17-janv-13;1516;mixed;500;400;2000;3;20;4.97156663625;False;X;16;a;1;670;None;None;None;None;None;None;None;None;None;D;1571;8;Rouge;0;13;0;0;None;None;0;1791;HUGO;208.5;3.82;2;1927;8;8
vs12;hugo;4;2;17-janv-13;1516;mixed;500;400;2000;3;21;6.23330124075;True;X;8;a;1;863;None;None;None;None;None;None;None;None;None;B;1912;4;Rouge;0;4;0;0;None;None;0;482;HUGO;265;8.17;2;619;2;1
vs12;hugo;4;2;17-janv-13;1516;mixed;500;400;2000;3;22;1.52108979652;False;L;16;a;1;415;None;None;None;None;None;None;None;None;None;D;833;8;Rouge;0;8;0;0;None;None;0;1400;HUGO;190.33;6.27;2;1535;6;5
vs12;hugo;4;2;17-janv-13;1516;mixed;500;400;2000;3;23;3.11582811506;False;X;8;a;1;262;None;None;None;None;None;None;None;None;None;B;1712;5;Rouge;0;3;0;0;None;None;0;555;HUGO;192.33;3.33;2;689;3;3
vs12;hugo;4;2;17-janv-13;1516;mixed;500;400;2000;3;24;0.802367952424;False;L;8;z;1;374;None;None;None;None;None;None;None;None;None;B;3273;5;Vert;0;5;0;0;None;None;0;590;HUGO;250.5;6.96;2;725;2;1
vs12;hugo;4;2;17-janv-13;1517;mixed;500;400;2000;3;25;0.903619901198;True;L;4;N;0;1500;None;None;None;None;None;None;None;None;None;C;1368;6;Vert;0;3;0;0;None;None;0;0;HUGO;578.6;3.14;2;3145;5;4
vs12;hugo;4;2;17-janv-13;1517;mixed;500;400;2000;3;26;5.00161362936;False;X;4;z;1;379;None;None;None;None;None;None;None;None;None;A;2156;3;Vert;0;1;0;0;None;None;0;995;HUGO;224;4.3;2;1127;4;3
vs12;hugo;4;2;17-janv-13;1517;mixed;500;400;2000;3;27;1.06786238052;False;L;4;z;1;685;None;None;None;None;None;None;None;None;None;C;1169;6;Vert;0;1;0;0;None;None;0;931;HUGO;202.75;2.74;2;1065;4;3
vs12;hugo;4;2;17-janv-13;1517;mixed;500;400;2000;3;28;4.05543768291;True;X;4;a;1;313;None;None;None;None;None;None;None;None;None;D;906;9;Rouge;0;3;0;0;None;None;0;728;HUGO;151.5;3.39;2;865;4;3
vs12;hugo;4;2;17-janv-13;1517;mixed;500;400;2000;3;29;4.21168048171;True;L;16;z;1;688;None;None;None;None;None;None;None;None;None;A;2259;3;Vert;0;7;0;0;None;None;0;1222;HUGO;427.67;4.53;2;1360;3;2
vs12;hugo;4;2;17-janv-13;1517;mixed;500;400;2000;3;30;0.20389315346;False;L;8;a;1;956;None;None;None;None;None;None;None;None;None;A;952;0;Rouge;0;5;0;0;None;None;0;557;HUGO;208;3.54;2;693;3;2
vs12;hugo;4;2;17-janv-13;1517;mixed;500;400;2000;3;31;1.19508990514;False;L;16;z;1;649;None;None;None;None;None;None;None;None;None;A;2579;1;Vert;0;11;0;0;None;None;0;533;HUGO;190;9.37;2;669;3;2
vs12;hugo;4;2;17-janv-13;1517;mixed;500;400;2000;3;32;3.31827821391;True;L;4;a;1;484;None;None;None;None;None;None;None;None;None;D;1035;9;Rouge;0;2;0;0;None;None;0;1496;HUGO;214;8.93;2;1634;6;5
vs12;hugo;4;2;17-janv-13;1517;mixed;500;400;2000;3;33;1.13013723658;True;X;16;z;1;1079;None;None;None;None;None;None;None;None;None;B;2129;4;Vert;0;13;0;0;None;None;0;1456;HUGO;233.17;6.37;2;1593;6;5
vs12;hugo;4;2;17-janv-13;1517;mixed;500;400;2000;3;34;1.93672751024;True;X;8;z;1;404;None;None;None;None;None;None;None;None;None;A;3020;1;Vert;0;4;0;0;None;None;0;585;HUGO;219.33;3.36;2;720;3;2
vs12;hugo;4;2;17-janv-13;1518;mixed;500;400;2000;3;35;1.46906092228;False;X;8;z;1;539;None;None;None;None;None;None;None;None;None;A;919;0;Vert;0;4;0;0;None;None;0;494;HUGO;188;3.26;2;628;3;2
vs12;hugo;4;2;17-janv-13;1518;mixed;500;400;2000;3;36;4.35779708577;False;L;4;z;1;722;None;None;None;None;None;None;None;None;None;C;2447;7;Vert;0;2;0;0;None;None;0;605;HUGO;340.5;7.14;2;742;2;1
vs12;hugo;4;2;17-janv-13;1519;mixed;500;400;2000;4;1;5.60140454259;True;L;4;a;1;584;None;None;None;None;None;None;None;None;None;A;1999;2;Rouge;0;2;0;0;None;None;0;727;HUGO;258.33;5.59;2;860;3;2
vs12;hugo;4;2;17-janv-13;1519;mixed;500;400;2000;4;2;4.892012057;True;L;8;z;1;359;None;None;None;None;None;None;None;None;None;A;2872;0;Vert;0;8;0;0;None;None;0;786;HUGO;166.75;4.07;2;922;4;3
vs12;hugo;4;2;17-janv-13;1519;mixed;500;400;2000;4;3;5.36067970944;False;L;4;N;0;1500;None;None;None;None;None;None;None;None;None;A;1636;0;Rouge;0;2;0;0;None;None;0;0;HUGO;996.33;2.7;2;3149;3;2
vs12;hugo;4;2;17-janv-13;1519;mixed;500;400;2000;4;4;5.44350488441;False;X;4;z;1;518;None;None;None;None;None;None;None;None;None;D;940;9;Vert;0;2;0;0;None;None;0;1435;HUGO;251;7.91;2;1569;5;4
vs12;hugo;4;2;17-janv-13;1519;mixed;500;400;2000;4;5;5.06759845003;False;L;16;a;1;637;None;None;None;None;None;None;None;None;None;D;1116;8;Rouge;0;11;0;0;None;None;0;0;HUGO;283.5;6.41;2;3149;10;9
vs12;hugo;4;2;17-janv-13;1519;mixed;500;400;2000;4;6;2.27570659561;False;L;8;z;1;297;None;None;None;None;None;None;None;None;None;B;1909;5;Vert;0;7;0;0;None;None;0;1659;HUGO;570.67;5.8;2;1795;3;2
vs12;hugo;4;2;17-janv-13;1519;mixed;500;400;2000;4;7;3.51092394596;True;X;8;a;1;421;None;None;None;None;None;None;None;None;None;B;2059;4;Rouge;0;5;0;0;None;None;0;642;HUGO;235;3.95;2;776;3;2
vs12;hugo;4;2;17-janv-13;1520;mixed;500;400;2000;4;8;1.06683801914;False;X;8;z;1;514;None;None;None;None;None;None;None;None;None;A;1982;2;Vert;0;7;0;0;None;None;0;551;HUGO;205;3.68;2;689;3;2
vs12;hugo;4;2;17-janv-13;1520;mixed;500;400;2000;4;9;5.94796838603;False;L;8;a;1;507;None;None;None;None;None;None;None;None;None;D;990;9;Rouge;0;7;0;0;None;None;0;0;HUGO;281.2;5.04;2;3149;10;9
vs12;hugo;4;2;17-janv-13;1520;mixed;500;400;2000;4;10;6.16801325474;False;X;4;a;1;547;None;None;None;None;None;None;None;None;None;A;1687;0;Rouge;0;3;0;0;None;None;0;526;HUGO;194.67;3.66;2;660;3;2
vs12;hugo;4;2;17-janv-13;1520;mixed;500;400;2000;4;11;5.64739805422;True;X;16;z;1;421;None;None;None;None;None;None;None;None;None;A;2298;1;Vert;0;15;0;0;None;None;0;346;HUGO;214;5.85;2;481;2;1
vs12;hugo;4;2;17-janv-13;1520;mixed;500;400;2000;4;12;4.28742327503;True;X;4;z;1;839;None;None;None;None;None;None;None;None;None;A;1696;0;Vert;0;4;0;0;None;None;0;342;HUGO;210;2.35;2;477;2;2
vs12;hugo;4;2;17-janv-13;1520;mixed;500;400;2000;4;13;0.364212041083;True;X;8;z;1;470;None;None;None;None;None;None;None;None;None;A;1360;0;Vert;0;2;0;0;None;None;0;697;HUGO;182.75;5.49;2;836;4;3
vs12;hugo;4;2;17-janv-13;1520;mixed;500;400;2000;4;14;5.43095686945;False;L;4;z;1;484;None;None;None;None;None;None;None;None;None;A;1295;0;Vert;0;1;0;0;None;None;0;625;HUGO;171.67;2.26;2;758;3;2
vs12;hugo;4;2;17-janv-13;1520;mixed;500;400;2000;4;15;6.25200326401;False;L;8;a;1;344;None;None;None;None;None;None;None;None;None;A;1642;2;Rouge;0;4;0;0;None;None;0;1265;HUGO;319.75;6.13;2;1400;4;3
vs12;hugo;4;2;17-janv-13;1520;mixed;500;400;2000;4;16;1.38295499871;True;L;8;a;1;407;None;None;None;None;None;None;None;None;None;A;1123;0;Rouge;0;7;0;0;None;None;0;2114;HUGO;730.33;4.35;2;2251;3;2
vs12;hugo;4;2;17-janv-13;1520;mixed;500;400;2000;4;17;3.22828466637;True;X;16;z;1;377;None;None;None;None;None;None;None;None;None;A;1347;0;Vert;0;9;0;0;None;None;0;662;HUGO;241;4.64;2;798;3;2
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;18;0.633980807811;True;L;16;z;1;527;None;None;None;None;None;None;None;None;None;A;3223;1;Vert;0;8;0;0;None;None;0;976;HUGO;192.8;4.89;2;1113;5;4
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;19;3.58937105157;True;L;16;a;1;761;None;None;None;None;None;None;None;None;None;A;1466;2;Rouge;0;3;0;0;None;None;0;1168;HUGO;192;3.58;2;1305;6;5
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;20;4.76831143064;True;X;16;z;1;525;None;None;None;None;None;None;None;None;None;A;2145;3;Vert;0;14;0;0;None;None;0;914;HUGO;241.25;3.06;2;1053;4;3
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;21;5.96240332857;False;X;4;z;1;463;None;None;None;None;None;None;None;None;None;A;2802;3;Vert;0;3;0;0;None;None;0;527;HUGO;200;3.12;2;661;3;2
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;22;0.8792104242;False;X;16;z;1;446;None;None;None;None;None;None;None;None;None;A;1169;0;Vert;0;1;0;0;None;None;0;775;HUGO;161;2.63;2;913;5;4
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;23;2.43041437811;True;L;4;a;1;509;None;None;None;None;None;None;None;None;None;B;1216;4;Rouge;0;1;0;0;None;None;0;2674;HUGO;536.4;5.13;2;2808;5;4
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;24;3.43747272919;True;X;4;a;1;346;None;None;None;None;None;None;None;None;None;A;896;0;Rouge;0;3;0;0;None;None;0;625;HUGO;167;2.38;2;759;4;3
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;25;2.85046230526;True;L;4;a;1;624;None;None;None;None;None;None;None;None;None;A;1054;0;Rouge;0;2;0;0;None;None;0;541;HUGO;208.67;2.36;2;677;3;2
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;26;2.8888991496;True;X;4;z;1;292;None;None;None;None;None;None;None;None;None;B;2038;5;Vert;0;2;0;0;None;None;0;601;HUGO;216;5.87;2;735;3;2
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;27;6.20033491687;True;X;8;z;1;418;None;None;None;None;None;None;None;None;None;A;1780;0;Vert;0;2;0;0;None;None;0;408;HUGO;226;3.91;2;543;2;2
vs12;hugo;4;2;17-janv-13;1521;mixed;500;400;2000;4;28;4.84589113777;False;L;16;z;1;351;None;None;None;None;None;None;None;None;None;A;1413;0;Vert;0;3;0;0;None;None;0;992;HUGO;202;3.38;2;1129;5;4
vs12;hugo;4;2;17-janv-13;1522;mixed;500;400;2000;4;29;2.60073866833;True;L;8;z;1;386;None;None;None;None;None;None;None;None;None;C;1632;7;Vert;0;1;0;0;None;None;0;0;HUGO;493.5;5.38;2;3150;6;5
vs12;hugo;4;2;17-janv-13;1522;mixed;500;400;2000;4;30;0.978780824397;False;X;16;a;1;372;None;None;None;None;None;None;None;None;None;A;3201;2;Rouge;0;3;0;0;None;None;0;1385;HUGO;356.75;4.57;2;1523;4;3
vs12;hugo;4;2;17-janv-13;1522;mixed;500;400;2000;4;31;1.39448314266;True;L;16;N;0;1500;None;None;None;None;None;None;None;None;None;B;1331;4;Rouge;0;7;0;0;None;None;0;0;HUGO;366;4.25;2;3143;8;7
vs12;hugo;4;2;17-janv-13;1522;mixed;500;400;2000;4;32;3.97750984335;False;L;16;z;1;1041;None;None;None;None;None;None;None;None;None;B;1620;5;Vert;0;5;0;0;None;None;0;1856;HUGO;172;3.41;2;1991;10;9
vs12;hugo;4;2;17-janv-13;1522;mixed;500;400;2000;4;33;1.84991141919;False;X;8;a;1;426;None;None;None;None;None;None;None;None;None;A;1160;0;Rouge;0;2;0;0;None;None;0;399;HUGO;242.5;5.63;2;532;2;1
vs12;hugo;4;2;17-janv-13;1522;mixed;500;400;2000;4;34;1.11100853533;False;L;4;a;1;513;None;None;None;None;None;None;None;None;None;A;3499;3;Rouge;0;1;0;0;None;None;0;723;HUGO;265.67;4.18;2;861;3;2
vs12;hugo;4;2;17-janv-13;1522;mixed;500;400;2000;4;35;2.65269768854;False;X;16;a;1;528;None;None;None;None;None;None;None;None;None;A;1408;0;Rouge;0;14;0;0;None;None;0;646;HUGO;236;3.62;2;780;3;2
vs12;hugo;4;2;17-janv-13;1522;mixed;500;400;2000;4;36;4.91824375555;False;X;8;a;1;538;None;None;None;None;None;None;None;None;None;B;962;4;Rouge;0;4;0;0;None;None;0;1334;HUGO;258.8;7.88;2;1470;5;4
vs12;hugo;4;2;17-janv-13;1524;mixed;500;400;2000;5;1;0.0191862757108;True;X;4;z;1;1037;None;None;None;None;None;None;None;None;None;A;1314;3;Vert;0;3;0;0;None;None;0;992;HUGO;242;6.19;2;1131;4;3
vs12;hugo;4;2;17-janv-13;1524;mixed;500;400;2000;5;2;0.162788908598;True;L;16;z;1;563;None;None;None;None;None;None;None;None;None;A;1430;1;Vert;0;7;0;0;None;None;0;860;HUGO;271.67;7.92;2;993;3;2
vs12;hugo;4;2;17-janv-13;1524;mixed;500;400;2000;5;3;0.95715210659;False;L;4;z;1;700;None;None;None;None;None;None;None;None;None;A;1400;0;Vert;0;3;0;0;None;None;0;539;HUGO;200.67;4.27;2;678;3;2
vs12;hugo;4;2;17-janv-13;1524;mixed;500;400;2000;5;4;2.22203101699;False;X;16;z;1;485;None;None;None;None;None;None;None;None;None;A;1983;2;Vert;0;2;0;0;None;None;0;1651;HUGO;246.67;3.96;2;1783;6;5
vs12;hugo;4;2;17-janv-13;1524;mixed;500;400;2000;5;5;5.29708808505;False;L;8;z;1;516;None;None;None;None;None;None;None;None;None;A;1718;3;Vert;0;1;0;0;None;None;0;1182;HUGO;298;5.33;2;1317;4;3
vs12;hugo;4;2;17-janv-13;1524;mixed;500;400;2000;5;6;1.21017981427;False;L;4;z;1;599;None;None;None;None;None;None;None;None;None;A;1097;0;Vert;0;3;0;0;None;None;0;408;HUGO;246;6.58;2;546;2;1
vs12;hugo;4;2;17-janv-13;1524;mixed;500;400;2000;5;7;0.299366152699;True;X;16;a;1;675;None;None;None;None;None;None;None;None;None;A;3646;2;Rouge;0;5;0;0;None;None;0;1053;HUGO;266;4.56;2;1188;4;3
vs12;hugo;4;2;17-janv-13;1524;mixed;500;400;2000;5;8;5.94801914128;True;L;16;z;1;618;None;None;None;None;None;None;None;None;None;B;887;5;Vert;0;7;0;0;None;None;0;1765;HUGO;244.57;4.02;2;1902;7;6
vs12;hugo;4;2;17-janv-13;1524;mixed;500;400;2000;5;9;3.02641580264;True;L;8;z;1;337;None;None;None;None;None;None;None;None;None;A;1501;0;Vert;0;6;0;0;None;None;0;343;HUGO;216;4.31;2;476;2;1
vs12;hugo;4;2;17-janv-13;1524;mixed;500;400;2000;5;10;6.25940453789;True;L;8;z;1;516;None;None;None;None;None;None;None;None;None;D;1430;9;Vert;0;5;0;0;None;None;0;1301;HUGO;259.4;4.95;2;1437;5;4
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;11;1.28652819097;False;X;4;a;1;435;None;None;None;None;None;None;None;None;None;D;1370;10;Rouge;0;1;0;0;None;None;0;1012;HUGO;216;6.98;2;1148;4;3
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;12;2.29047355272;True;X;4;a;1;347;None;None;None;None;None;None;None;None;None;A;1331;0;Rouge;0;4;0;0;None;None;0;543;HUGO;194.67;6.34;2;677;3;2
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;13;4.33122508584;True;X;16;a;1;391;None;None;None;None;None;None;None;None;None;A;1762;1;Rouge;0;10;0;0;None;None;0;617;HUGO;224;4.91;2;753;3;2
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;14;5.21843114126;True;L;16;z;1;434;None;None;None;None;None;None;None;None;None;A;1669;3;Vert;0;9;0;0;None;None;0;2380;HUGO;300.86;3.3;2;2515;7;6
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;15;0.742157242361;False;L;8;z;1;398;None;None;None;None;None;None;None;None;None;A;1067;0;Vert;0;4;0;0;None;None;0;450;HUGO;260.5;3.21;2;587;2;2
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;16;3.9494880686;True;X;8;a;1;403;None;None;None;None;None;None;None;None;None;A;1215;0;Rouge;0;6;0;0;None;None;0;674;HUGO;242.67;5.12;2;812;3;2
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;17;1.76350184223;False;X;8;z;1;466;None;None;None;None;None;None;None;None;None;B;1948;4;Vert;0;4;0;0;None;None;0;880;HUGO;291;3.34;2;1015;3;2
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;18;0.150274375546;False;X;8;a;1;274;None;None;None;None;None;None;None;None;None;A;1030;0;Rouge;0;3;0;0;None;None;0;527;HUGO;198;3.93;2;664;3;2
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;19;1.12178445891;True;L;8;z;1;791;None;None;None;None;None;None;None;None;None;A;1070;0;Vert;0;1;0;0;None;None;0;815;HUGO;290.33;4.53;2;952;3;2
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;20;0.910939243032;True;X;4;a;1;664;None;None;None;None;None;None;None;None;None;A;1471;0;Rouge;0;3;0;0;None;None;0;403;HUGO;238;11.29;2;537;2;1
vs12;hugo;4;2;17-janv-13;1525;mixed;500;400;2000;5;21;3.86960981484;False;X;4;z;1;317;None;None;None;None;None;None;None;None;None;A;1663;0;Vert;0;1;0;0;None;None;0;417;HUGO;158.33;3.81;2;551;3;2
vs12;hugo;4;2;17-janv-13;1526;mixed;500;400;2000;5;22;5.6666910677;False;L;16;z;1;332;None;None;None;None;None;None;None;None;None;A;930;0;Vert;0;7;0;0;None;None;0;475;HUGO;279;8.04;2;611;2;1
vs12;hugo;4;2;17-janv-13;1526;mixed;500;400;2000;5;23;1.42482445819;False;X;4;a;1;387;None;None;None;None;None;None;None;None;None;A;1014;0;Rouge;0;1;0;0;None;None;0;539;HUGO;209;1.74;2;676;3;2
vs12;hugo;4;2;17-janv-13;1526;mixed;500;400;2000;5;24;4.79177868612;False;X;8;a;1;293;None;None;None;None;None;None;None;None;None;A;1604;1;Rouge;0;4;0;0;None;None;0;626;HUGO;351;9.51;2;760;2;1
vs12;hugo;4;2;17-janv-13;1526;mixed;500;400;2000;5;25;6.18208488075;False;L;16;z;1;933;None;None;None;None;None;None;None;None;None;D;1030;8;Vert;0;11;0;0;None;None;0;1979;HUGO;208.22;3.15;2;2117;9;8
vs12;hugo;4;2;17-janv-13;1526;mixed;500;400;2000;5;26;4.97423791572;False;X;16;z;1;353;None;None;None;None;None;None;None;None;None;A;937;1;Vert;0;10;0;0;None;None;0;655;HUGO;178.75;1.86;2;792;4;3
vs12;hugo;4;2;17-janv-13;1526;mixed;500;400;2000;5;27;2.20928467631;False;X;16;a;1;344;None;None;None;None;None;None;None;None;None;A;1396;2;Rouge;0;8;0;0;None;None;0;830;HUGO;210.5;5.21;2;963;4;3
vs12;hugo;4;2;17-janv-13;1526;mixed;500;400;2000;5;28;1.52935157127;True;L;4;a;1;435;None;None;None;None;None;None;None;None;None;D;1319;9;Rouge;0;3;0;0;None;None;0;885;HUGO;220.25;4.7;0;1020;4;4
vs12;hugo;4;2;17-janv-13;1526;mixed;500;400;2000;5;29;4.2495758504;True;L;4;a;1;255;None;None;None;None;None;None;None;None;None;A;2321;2;Rouge;0;4;0;0;None;None;0;625;HUGO;233.33;3.2;2;761;3;2
