manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,Rec2Type,RecRT2,Rec2,couleur,Prime,CordCible,CordPrime,Yes/No,AV/AP,Diff,PostTest,DiffTime,RECORDING_SESSION_LABEL,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,BUTTON_PRESS_COUNT,DURATION,FIXATION_COUNT,SACCADE_COUNT,training,task,trialId
vs12,hugo,4,2,17-janv-13,1512,mixed,500,400,2000,2,33,5.09188014031,1,X,4,a,1,316,,,,,,,,,A,1738,2,Rouge,0,3,0,0,,,0,894,HUGO,231.75,5.27,2,1030,4,3,0,X among T,117
vs12,hugo,4,2,17-janv-13,1512,mixed,500,400,2000,2,34,0.731099274113,1,X,8,a,1,322,,,,,,,,,A,2449,1,Rouge,0,7,0,0,,,0,863,HUGO,309,3.41,2,997,3,2,0,X among T,118
vs12,hugo,4,2,17-janv-13,1512,mixed,500,400,2000,2,35,2.50747599529,0,L,16,a,1,478,,,,,,,,,B,1158,5,Rouge,0,3,0,0,,,0,1597,HUGO,257,5.84,2,1733,6,5,0,L among T,119
vs12,hugo,4,2,17-janv-13,1513,mixed,500,400,2000,2,36,1.91989368865,0,L,8,z,1,473,,,,,,,,,A,2313,3,Vert,0,4,0,0,,,0,979,HUGO,246.25,5.51,2,1113,4,3,0,L among T,120
vs12,hugo,4,2,17-janv-13,1514,mixed,500,400,2000,3,1,0.726221305215,1,X,16,a,1,493,,,,,,,,,A,2191,3,Rouge,0,2,0,0,,,0,1831,HUGO,368.4,4.1,2,1988,5,4,0,X among T,121
vs12,hugo,4,2,17-janv-13,1514,mixed,500,400,2000,3,2,3.59019541075,0,L,8,a,1,709,,,,,,,,,D,1894,9,Rouge,0,8,0,0,,,0,1628,HUGO,176.38,5.18,2,1763,8,8,0,L among T,122
vs12,hugo,4,2,17-janv-13,1514,mixed,500,400,2000,3,3,0.799338512191,0,X,16,z,1,440,,,,,,,,,C,2261,6,Vert,0,6,0,0,,,0,1600,HUGO,257.5,5.54,2,1735,6,5,0,X among T,123
vs12,hugo,4,2,17-janv-13,1514,mixed,500,400,2000,3,4,5.80842177645,1,L,8,z,1,311,,,,,,,,,A,1008,2,Vert,0,8,0,0,,,0,613,HUGO,219.67,5.31,2,750,3,2,0,L among T,124
vs12,hugo,4,2,17-janv-13,1515,mixed,500,400,2000,3,5,1.49534825871,0,X,8,a,1,276,,,,,,,,,A,1999,1,Rouge,0,2,0,0,,,0,688,HUGO,175.75,5.21,2,824,4,3,0,X among T,125
vs12,hugo,4,2,17-janv-13,1515,mixed,500,400,2000,3,6,5.62971651263,1,X,8,z,1,456,,,,,,,,,A,1050,1,Vert,0,8,0,0,,,0,674,HUGO,176.25,3.46,2,810,4,3,0,X among T,126
vs12,hugo,4,2,17-janv-13,1515,mixed,500,400,2000,3,7,3.10526137198,1,X,16,z,1,351,,,,,,,,,A,1323,2,Vert,0,9,0,0,,,0,673,HUGO,175,4.61,2,808,4,3,0,X among T,127
vs12,hugo,4,2,17-janv-13,1515,mixed,500,400,2000,3,8,2.24279522753,1,L,16,z,1,484,,,,,,,,,A,1242,0,Vert,0,3,0,0,,,0,382,HUGO,239,3.68,2,516,2,1,0,L among T,128
vs12,hugo,4,2,17-janv-13,1515,mixed,500,400,2000,3,9,0.758875820379,1,L,16,a,1,419,,,,,,,,,A,1187,0,Rouge,0,3,0,0,,,0,516,HUGO,193.67,3.54,2,651,3,2,0,L among T,129
vs12,hugo,4,2,17-janv-13,1515,mixed,500,400,2000,3,10,0.727855005679,0,L,16,a,1,952,,,,,,,,,C,2576,6,Rouge,0,6,0,0,,,0,1887,HUGO,195.22,4.45,2,2021,9,8,0,L among T,130
vs12,hugo,4,2,17-janv-13,1515,mixed,500,400,2000,3,11,5.57239137812,1,X,4,z,1,622,,,,,,,,,B,3654,4,Vert,0,1,0,0,,,0,461,HUGO,271.5,8.25,2,601,2,1,0,X among T,131
vs12,hugo,4,2,17-janv-13,1515,mixed,500,400,2000,3,12,2.41964543608,1,L,8,a,1,563,,,,,,,,,B,3127,5,Rouge,0,5,0,0,,,0,1179,HUGO,189.17,4.75,2,1313,6,5,0,L among T,132
vs12,hugo,4,2,17-janv-13,1515,mixed,500,400,2000,3,13,1.40448337122,1,X,4,a,1,328,,,,,,,,,B,2197,4,Rouge,0,3,0,0,,,0,659,HUGO,242,3.05,2,796,3,2,0,X among T,133
vs12,hugo,4,2,17-janv-13,1515,mixed,500,400,2000,3,14,3.34183091733,0,L,4,a,1,311,,,,,,,,,D,1195,9,Rouge,0,2,0,0,,,0,887,HUGO,161.8,5.01,2,1022,5,4,0,L among T,134
vs12,hugo,4,2,17-janv-13,1516,mixed,500,400,2000,3,15,6.11081157423,0,X,16,a,1,487,,,,,,,,,B,2737,4,Rouge,0,4,0,0,,,0,1349,HUGO,185,4.39,2,1484,7,6,0,X among T,135
vs12,hugo,4,2,17-janv-13,1516,mixed,500,400,2000,3,16,1.76974809996,0,X,4,z,1,319,,,,,,,,,A,1666,0,Vert,0,3,0,0,,,0,563,HUGO,211,3.82,2,698,3,2,0,X among T,136
vs12,hugo,4,2,17-janv-13,1516,mixed,500,400,2000,3,17,5.47915693177,1,L,8,z,1,522,,,,,,,,,B,1737,4,Vert,0,6,0,0,,,0,1153,HUGO,259.25,6.35,2,1288,4,3,0,L among T,137
vs12,hugo,4,2,17-janv-13,1516,mixed,500,400,2000,3,18,1.57695919331,1,L,4,a,1,309,,,,,,,,,D,1699,9,Rouge,0,3,0,0,,,0,1179,HUGO,235.4,4.73,2,1317,5,4,0,L among T,138
vs12,hugo,4,2,17-janv-13,1516,mixed,500,400,2000,3,19,2.49807458367,0,X,4,z,1,360,,,,,,,,,B,3538,5,Vert,0,1,0,0,,,0,773,HUGO,278,4.45,2,908,3,2,0,X among T,139
vs12,hugo,4,2,17-janv-13,1516,mixed,500,400,2000,3,20,4.97156663625,0,X,16,a,1,670,,,,,,,,,D,1571,8,Rouge,0,13,0,0,,,0,1791,HUGO,208.5,3.82,2,1927,8,8,0,X among T,140
vs12,hugo,4,2,17-janv-13,1516,mixed,500,400,2000,3,21,6.23330124075,1,X,8,a,1,863,,,,,,,,,B,1912,4,Rouge,0,4,0,0,,,0,482,HUGO,265,8.17,2,619,2,1,0,X among T,141
vs12,hugo,4,2,17-janv-13,1516,mixed,500,400,2000,3,22,1.52108979652,0,L,16,a,1,415,,,,,,,,,D,833,8,Rouge,0,8,0,0,,,0,1400,HUGO,190.33,6.27,2,1535,6,5,0,L among T,142
vs12,hugo,4,2,17-janv-13,1516,mixed,500,400,2000,3,23,3.11582811506,0,X,8,a,1,262,,,,,,,,,B,1712,5,Rouge,0,3,0,0,,,0,555,HUGO,192.33,3.33,2,689,3,3,0,X among T,143
vs12,hugo,4,2,17-janv-13,1516,mixed,500,400,2000,3,24,0.802367952424,0,L,8,z,1,374,,,,,,,,,B,3273,5,Vert,0,5,0,0,,,0,590,HUGO,250.5,6.96,2,725,2,1,0,L among T,144
vs12,hugo,4,2,17-janv-13,1517,mixed,500,400,2000,3,25,0.903619901198,1,L,4,N,0,1500,,,,,,,,,C,1368,6,Vert,0,3,0,0,,,0,0,HUGO,578.6,3.14,2,3145,5,4,0,L among T,145
vs12,hugo,4,2,17-janv-13,1517,mixed,500,400,2000,3,26,5.00161362936,0,X,4,z,1,379,,,,,,,,,A,2156,3,Vert,0,1,0,0,,,0,995,HUGO,224,4.3,2,1127,4,3,0,X among T,146
vs12,hugo,4,2,17-janv-13,1517,mixed,500,400,2000,3,27,1.06786238052,0,L,4,z,1,685,,,,,,,,,C,1169,6,Vert,0,1,0,0,,,0,931,HUGO,202.75,2.74,2,1065,4,3,0,L among T,147
vs12,hugo,4,2,17-janv-13,1517,mixed,500,400,2000,3,28,4.05543768291,1,X,4,a,1,313,,,,,,,,,D,906,9,Rouge,0,3,0,0,,,0,728,HUGO,151.5,3.39,2,865,4,3,0,X among T,148
vs12,hugo,4,2,17-janv-13,1517,mixed,500,400,2000,3,29,4.21168048171,1,L,16,z,1,688,,,,,,,,,A,2259,3,Vert,0,7,0,0,,,0,1222,HUGO,427.67,4.53,2,1360,3,2,0,L among T,149
vs12,hugo,4,2,17-janv-13,1517,mixed,500,400,2000,3,30,0.20389315346,0,L,8,a,1,956,,,,,,,,,A,952,0,Rouge,0,5,0,0,,,0,557,HUGO,208,3.54,2,693,3,2,0,L among T,150
vs12,hugo,4,2,17-janv-13,1517,mixed,500,400,2000,3,31,1.19508990514,0,L,16,z,1,649,,,,,,,,,A,2579,1,Vert,0,11,0,0,,,0,533,HUGO,190,9.37,2,669,3,2,0,L among T,151
vs12,hugo,4,2,17-janv-13,1517,mixed,500,400,2000,3,32,3.31827821391,1,L,4,a,1,484,,,,,,,,,D,1035,9,Rouge,0,2,0,0,,,0,1496,HUGO,214,8.93,2,1634,6,5,0,L among T,152
vs12,hugo,4,2,17-janv-13,1517,mixed,500,400,2000,3,33,1.13013723658,1,X,16,z,1,1079,,,,,,,,,B,2129,4,Vert,0,13,0,0,,,0,1456,HUGO,233.17,6.37,2,1593,6,5,0,X among T,153
vs12,hugo,4,2,17-janv-13,1517,mixed,500,400,2000,3,34,1.93672751024,1,X,8,z,1,404,,,,,,,,,A,3020,1,Vert,0,4,0,0,,,0,585,HUGO,219.33,3.36,2,720,3,2,0,X among T,154
vs12,hugo,4,2,17-janv-13,1518,mixed,500,400,2000,3,35,1.46906092228,0,X,8,z,1,539,,,,,,,,,A,919,0,Vert,0,4,0,0,,,0,494,HUGO,188,3.26,2,628,3,2,0,X among T,155
vs12,hugo,4,2,17-janv-13,1518,mixed,500,400,2000,3,36,4.35779708577,0,L,4,z,1,722,,,,,,,,,C,2447,7,Vert,0,2,0,0,,,0,605,HUGO,340.5,7.14,2,742,2,1,0,L among T,156
vs12,hugo,4,2,17-janv-13,1519,mixed,500,400,2000,4,1,5.60140454259,1,L,4,a,1,584,,,,,,,,,A,1999,2,Rouge,0,2,0,0,,,0,727,HUGO,258.33,5.59,2,860,3,2,0,L among T,157
vs12,hugo,4,2,17-janv-13,1519,mixed,500,400,2000,4,2,4.892012057,1,L,8,z,1,359,,,,,,,,,A,2872,0,Vert,0,8,0,0,,,0,786,HUGO,166.75,4.07,2,922,4,3,0,L among T,158
vs12,hugo,4,2,17-janv-13,1519,mixed,500,400,2000,4,3,5.36067970944,0,L,4,N,0,1500,,,,,,,,,A,1636,0,Rouge,0,2,0,0,,,0,0,HUGO,996.33,2.7,2,3149,3,2,0,L among T,159
vs12,hugo,4,2,17-janv-13,1519,mixed,500,400,2000,4,4,5.44350488441,0,X,4,z,1,518,,,,,,,,,D,940,9,Vert,0,2,0,0,,,0,1435,HUGO,251,7.91,2,1569,5,4,0,X among T,160
vs12,hugo,4,2,17-janv-13,1519,mixed,500,400,2000,4,5,5.06759845003,0,L,16,a,1,637,,,,,,,,,D,1116,8,Rouge,0,11,0,0,,,0,0,HUGO,283.5,6.41,2,3149,10,9,0,L among T,161
vs12,hugo,4,2,17-janv-13,1519,mixed,500,400,2000,4,6,2.27570659561,0,L,8,z,1,297,,,,,,,,,B,1909,5,Vert,0,7,0,0,,,0,1659,HUGO,570.67,5.8,2,1795,3,2,0,L among T,162
vs12,hugo,4,2,17-janv-13,1519,mixed,500,400,2000,4,7,3.51092394596,1,X,8,a,1,421,,,,,,,,,B,2059,4,Rouge,0,5,0,0,,,0,642,HUGO,235,3.95,2,776,3,2,0,X among T,163
vs12,hugo,4,2,17-janv-13,1520,mixed,500,400,2000,4,8,1.06683801914,0,X,8,z,1,514,,,,,,,,,A,1982,2,Vert,0,7,0,0,,,0,551,HUGO,205,3.68,2,689,3,2,0,X among T,164
vs12,hugo,4,2,17-janv-13,1520,mixed,500,400,2000,4,9,5.94796838603,0,L,8,a,1,507,,,,,,,,,D,990,9,Rouge,0,7,0,0,,,0,0,HUGO,281.2,5.04,2,3149,10,9,0,L among T,165
vs12,hugo,4,2,17-janv-13,1520,mixed,500,400,2000,4,10,6.16801325474,0,X,4,a,1,547,,,,,,,,,A,1687,0,Rouge,0,3,0,0,,,0,526,HUGO,194.67,3.66,2,660,3,2,0,X among T,166
vs12,hugo,4,2,17-janv-13,1520,mixed,500,400,2000,4,11,5.64739805422,1,X,16,z,1,421,,,,,,,,,A,2298,1,Vert,0,15,0,0,,,0,346,HUGO,214,5.85,2,481,2,1,0,X among T,167
vs12,hugo,4,2,17-janv-13,1520,mixed,500,400,2000,4,12,4.28742327503,1,X,4,z,1,839,,,,,,,,,A,1696,0,Vert,0,4,0,0,,,0,342,HUGO,210,2.35,2,477,2,2,0,X among T,168
vs12,hugo,4,2,17-janv-13,1520,mixed,500,400,2000,4,13,0.364212041083,1,X,8,z,1,470,,,,,,,,,A,1360,0,Vert,0,2,0,0,,,0,697,HUGO,182.75,5.49,2,836,4,3,0,X among T,169
vs12,hugo,4,2,17-janv-13,1520,mixed,500,400,2000,4,14,5.43095686945,0,L,4,z,1,484,,,,,,,,,A,1295,0,Vert,0,1,0,0,,,0,625,HUGO,171.67,2.26,2,758,3,2,0,L among T,170
vs12,hugo,4,2,17-janv-13,1520,mixed,500,400,2000,4,15,6.25200326401,0,L,8,a,1,344,,,,,,,,,A,1642,2,Rouge,0,4,0,0,,,0,1265,HUGO,319.75,6.13,2,1400,4,3,0,L among T,171
vs12,hugo,4,2,17-janv-13,1520,mixed,500,400,2000,4,16,1.38295499871,1,L,8,a,1,407,,,,,,,,,A,1123,0,Rouge,0,7,0,0,,,0,2114,HUGO,730.33,4.35,2,2251,3,2,0,L among T,172
vs12,hugo,4,2,17-janv-13,1520,mixed,500,400,2000,4,17,3.22828466637,1,X,16,z,1,377,,,,,,,,,A,1347,0,Vert,0,9,0,0,,,0,662,HUGO,241,4.64,2,798,3,2,0,X among T,173
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,18,0.633980807811,1,L,16,z,1,527,,,,,,,,,A,3223,1,Vert,0,8,0,0,,,0,976,HUGO,192.8,4.89,2,1113,5,4,0,L among T,174
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,19,3.58937105157,1,L,16,a,1,761,,,,,,,,,A,1466,2,Rouge,0,3,0,0,,,0,1168,HUGO,192,3.58,2,1305,6,5,0,L among T,175
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,20,4.76831143064,1,X,16,z,1,525,,,,,,,,,A,2145,3,Vert,0,14,0,0,,,0,914,HUGO,241.25,3.06,2,1053,4,3,0,X among T,176
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,21,5.96240332857,0,X,4,z,1,463,,,,,,,,,A,2802,3,Vert,0,3,0,0,,,0,527,HUGO,200,3.12,2,661,3,2,0,X among T,177
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,22,0.8792104242,0,X,16,z,1,446,,,,,,,,,A,1169,0,Vert,0,1,0,0,,,0,775,HUGO,161,2.63,2,913,5,4,0,X among T,178
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,23,2.43041437811,1,L,4,a,1,509,,,,,,,,,B,1216,4,Rouge,0,1,0,0,,,0,2674,HUGO,536.4,5.13,2,2808,5,4,0,L among T,179
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,24,3.43747272919,1,X,4,a,1,346,,,,,,,,,A,896,0,Rouge,0,3,0,0,,,0,625,HUGO,167,2.38,2,759,4,3,0,X among T,180
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,25,2.85046230526,1,L,4,a,1,624,,,,,,,,,A,1054,0,Rouge,0,2,0,0,,,0,541,HUGO,208.67,2.36,2,677,3,2,0,L among T,181
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,26,2.8888991496,1,X,4,z,1,292,,,,,,,,,B,2038,5,Vert,0,2,0,0,,,0,601,HUGO,216,5.87,2,735,3,2,0,X among T,182
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,27,6.20033491687,1,X,8,z,1,418,,,,,,,,,A,1780,0,Vert,0,2,0,0,,,0,408,HUGO,226,3.91,2,543,2,2,0,X among T,183
vs12,hugo,4,2,17-janv-13,1521,mixed,500,400,2000,4,28,4.84589113777,0,L,16,z,1,351,,,,,,,,,A,1413,0,Vert,0,3,0,0,,,0,992,HUGO,202,3.38,2,1129,5,4,0,L among T,184
vs12,hugo,4,2,17-janv-13,1522,mixed,500,400,2000,4,29,2.60073866833,1,L,8,z,1,386,,,,,,,,,C,1632,7,Vert,0,1,0,0,,,0,0,HUGO,493.5,5.38,2,3150,6,5,0,L among T,185
vs12,hugo,4,2,17-janv-13,1522,mixed,500,400,2000,4,30,0.978780824397,0,X,16,a,1,372,,,,,,,,,A,3201,2,Rouge,0,3,0,0,,,0,1385,HUGO,356.75,4.57,2,1523,4,3,0,X among T,186
vs12,hugo,4,2,17-janv-13,1522,mixed,500,400,2000,4,31,1.39448314266,1,L,16,N,0,1500,,,,,,,,,B,1331,4,Rouge,0,7,0,0,,,0,0,HUGO,366,4.25,2,3143,8,7,0,L among T,187
vs12,hugo,4,2,17-janv-13,1522,mixed,500,400,2000,4,32,3.97750984335,0,L,16,z,1,1041,,,,,,,,,B,1620,5,Vert,0,5,0,0,,,0,1856,HUGO,172,3.41,2,1991,10,9,0,L among T,188
vs12,hugo,4,2,17-janv-13,1522,mixed,500,400,2000,4,33,1.84991141919,0,X,8,a,1,426,,,,,,,,,A,1160,0,Rouge,0,2,0,0,,,0,399,HUGO,242.5,5.63,2,532,2,1,0,X among T,189
vs12,hugo,4,2,17-janv-13,1522,mixed,500,400,2000,4,34,1.11100853533,0,L,4,a,1,513,,,,,,,,,A,3499,3,Rouge,0,1,0,0,,,0,723,HUGO,265.67,4.18,2,861,3,2,0,L among T,190
vs12,hugo,4,2,17-janv-13,1522,mixed,500,400,2000,4,35,2.65269768854,0,X,16,a,1,528,,,,,,,,,A,1408,0,Rouge,0,14,0,0,,,0,646,HUGO,236,3.62,2,780,3,2,0,X among T,191
vs12,hugo,4,2,17-janv-13,1522,mixed,500,400,2000,4,36,4.91824375555,0,X,8,a,1,538,,,,,,,,,B,962,4,Rouge,0,4,0,0,,,0,1334,HUGO,258.8,7.88,2,1470,5,4,0,X among T,192
vs12,hugo,4,2,17-janv-13,1524,mixed,500,400,2000,5,1,0.0191862757108,1,X,4,z,1,1037,,,,,,,,,A,1314,3,Vert,0,3,0,0,,,0,992,HUGO,242,6.19,2,1131,4,3,0,X among T,193
vs12,hugo,4,2,17-janv-13,1524,mixed,500,400,2000,5,2,0.162788908598,1,L,16,z,1,563,,,,,,,,,A,1430,1,Vert,0,7,0,0,,,0,860,HUGO,271.67,7.92,2,993,3,2,0,L among T,194
vs12,hugo,4,2,17-janv-13,1524,mixed,500,400,2000,5,3,0.95715210659,0,L,4,z,1,700,,,,,,,,,A,1400,0,Vert,0,3,0,0,,,0,539,HUGO,200.67,4.27,2,678,3,2,0,L among T,195
vs12,hugo,4,2,17-janv-13,1524,mixed,500,400,2000,5,4,2.22203101699,0,X,16,z,1,485,,,,,,,,,A,1983,2,Vert,0,2,0,0,,,0,1651,HUGO,246.67,3.96,2,1783,6,5,0,X among T,196
vs12,hugo,4,2,17-janv-13,1524,mixed,500,400,2000,5,5,5.29708808505,0,L,8,z,1,516,,,,,,,,,A,1718,3,Vert,0,1,0,0,,,0,1182,HUGO,298,5.33,2,1317,4,3,0,L among T,197
vs12,hugo,4,2,17-janv-13,1524,mixed,500,400,2000,5,6,1.21017981427,0,L,4,z,1,599,,,,,,,,,A,1097,0,Vert,0,3,0,0,,,0,408,HUGO,246,6.58,2,546,2,1,0,L among T,198
vs12,hugo,4,2,17-janv-13,1524,mixed,500,400,2000,5,7,0.299366152699,1,X,16,a,1,675,,,,,,,,,A,3646,2,Rouge,0,5,0,0,,,0,1053,HUGO,266,4.56,2,1188,4,3,0,X among T,199
vs12,hugo,4,2,17-janv-13,1524,mixed,500,400,2000,5,8,5.94801914128,1,L,16,z,1,618,,,,,,,,,B,887,5,Vert,0,7,0,0,,,0,1765,HUGO,244.57,4.02,2,1902,7,6,0,L among T,200
vs12,hugo,4,2,17-janv-13,1524,mixed,500,400,2000,5,9,3.02641580264,1,L,8,z,1,337,,,,,,,,,A,1501,0,Vert,0,6,0,0,,,0,343,HUGO,216,4.31,2,476,2,1,0,L among T,201
vs12,hugo,4,2,17-janv-13,1524,mixed,500,400,2000,5,10,6.25940453789,1,L,8,z,1,516,,,,,,,,,D,1430,9,Vert,0,5,0,0,,,0,1301,HUGO,259.4,4.95,2,1437,5,4,0,L among T,202
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,11,1.28652819097,0,X,4,a,1,435,,,,,,,,,D,1370,10,Rouge,0,1,0,0,,,0,1012,HUGO,216,6.98,2,1148,4,3,0,X among T,203
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,12,2.29047355272,1,X,4,a,1,347,,,,,,,,,A,1331,0,Rouge,0,4,0,0,,,0,543,HUGO,194.67,6.34,2,677,3,2,0,X among T,204
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,13,4.33122508584,1,X,16,a,1,391,,,,,,,,,A,1762,1,Rouge,0,10,0,0,,,0,617,HUGO,224,4.91,2,753,3,2,0,X among T,205
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,14,5.21843114126,1,L,16,z,1,434,,,,,,,,,A,1669,3,Vert,0,9,0,0,,,0,2380,HUGO,300.86,3.3,2,2515,7,6,0,L among T,206
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,15,0.742157242361,0,L,8,z,1,398,,,,,,,,,A,1067,0,Vert,0,4,0,0,,,0,450,HUGO,260.5,3.21,2,587,2,2,0,L among T,207
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,16,3.9494880686,1,X,8,a,1,403,,,,,,,,,A,1215,0,Rouge,0,6,0,0,,,0,674,HUGO,242.67,5.12,2,812,3,2,0,X among T,208
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,17,1.76350184223,0,X,8,z,1,466,,,,,,,,,B,1948,4,Vert,0,4,0,0,,,0,880,HUGO,291,3.34,2,1015,3,2,0,X among T,209
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,18,0.150274375546,0,X,8,a,1,274,,,,,,,,,A,1030,0,Rouge,0,3,0,0,,,0,527,HUGO,198,3.93,2,664,3,2,0,X among T,210
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,19,1.12178445891,1,L,8,z,1,791,,,,,,,,,A,1070,0,Vert,0,1,0,0,,,0,815,HUGO,290.33,4.53,2,952,3,2,0,L among T,211
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,20,0.910939243032,1,X,4,a,1,664,,,,,,,,,A,1471,0,Rouge,0,3,0,0,,,0,403,HUGO,238,11.29,2,537,2,1,0,X among T,212
vs12,hugo,4,2,17-janv-13,1525,mixed,500,400,2000,5,21,3.86960981484,0,X,4,z,1,317,,,,,,,,,A,1663,0,Vert,0,1,0,0,,,0,417,HUGO,158.33,3.81,2,551,3,2,0,X among T,213
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,22,5.6666910677,0,L,16,z,1,332,,,,,,,,,A,930,0,Vert,0,7,0,0,,,0,475,HUGO,279,8.04,2,611,2,1,0,L among T,214
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,23,1.42482445819,0,X,4,a,1,387,,,,,,,,,A,1014,0,Rouge,0,1,0,0,,,0,539,HUGO,209,1.74,2,676,3,2,0,X among T,215
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,24,4.79177868612,0,X,8,a,1,293,,,,,,,,,A,1604,1,Rouge,0,4,0,0,,,0,626,HUGO,351,9.51,2,760,2,1,0,X among T,216
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,25,6.18208488075,0,L,16,z,1,933,,,,,,,,,D,1030,8,Vert,0,11,0,0,,,0,1979,HUGO,208.22,3.15,2,2117,9,8,0,L among T,217
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,26,4.97423791572,0,X,16,z,1,353,,,,,,,,,A,937,1,Vert,0,10,0,0,,,0,655,HUGO,178.75,1.86,2,792,4,3,0,X among T,218
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,27,2.20928467631,0,X,16,a,1,344,,,,,,,,,A,1396,2,Rouge,0,8,0,0,,,0,830,HUGO,210.5,5.21,2,963,4,3,0,X among T,219
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,28,1.52935157127,1,L,4,a,1,435,,,,,,,,,D,1319,9,Rouge,0,3,0,0,,,0,885,HUGO,220.25,4.7,0,1020,4,4,0,L among T,220
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,29,4.2495758504,1,L,4,a,1,255,,,,,,,,,A,2321,2,Rouge,0,4,0,0,,,0,625,HUGO,233.33,3.2,2,761,3,2,0,L among T,221
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,30,3.19594245048,0,L,16,a,1,386,,,,,,,,,A,1709,0,Rouge,0,9,0,0,,,0,496,HUGO,188.33,3.56,2,632,3,2,0,L among T,222
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,31,0.820040860987,1,L,4,z,1,369,,,,,,,,,A,1353,0,Vert,0,3,0,0,,,0,573,HUGO,221.33,2.27,2,711,3,2,0,L among T,223
vs12,hugo,4,2,17-janv-13,1526,mixed,500,400,2000,5,32,5.76463464075,0,L,4,a,1,516,,,,,,,,,D,946,9,Rouge,0,3,0,0,,,0,915,HUGO,223.75,9.43,2,1048,4,3,0,L among T,224
vs12,hugo,4,2,17-janv-13,1527,mixed,500,400,2000,5,33,1.98621485427,0,L,8,a,1,706,,,,,,,,,D,1513,9,Rouge,0,3,0,0,,,0,1491,HUGO,234.83,6.98,2,1625,6,5,0,L among T,225
vs12,hugo,4,2,17-janv-13,1527,mixed,500,400,2000,5,34,4.51413592133,1,X,8,a,1,461,,,,,,,,,A,811,0,Rouge,0,7,0,0,,,0,674,HUGO,245.67,4.39,2,809,3,2,0,X among T,226
vs12,hugo,4,2,17-janv-13,1527,mixed,500,400,2000,5,35,1.99964652624,1,X,16,z,1,406,,,,,,,,,A,1787,0,Vert,0,2,0,0,,,0,551,HUGO,208,2.61,2,687,3,2,0,X among T,227
vs12,hugo,4,2,17-janv-13,1527,mixed,500,400,2000,5,36,0.0821602458971,1,X,8,z,1,401,,,,,,,,,A,1598,0,Vert,0,5,0,0,,,0,508,HUGO,195.67,3.82,2,646,3,2,0,X among T,228
vs12,hugo,4,2,17-janv-13,1528,mixed,500,400,2000,6,1,1.53196189454,0,L,16,a,1,1378,,,,,,,,,A,2289,2,Rouge,0,12,0,0,,,0,1146,HUGO,176.17,5.36,2,1280,6,5,0,L among T,229
vs12,hugo,4,2,17-janv-13,1528,mixed,500,400,2000,6,2,0.633396508933,0,X,16,z,1,407,,,,,,,,,A,1000,0,Vert,0,9,0,0,,,0,575,HUGO,215.67,3.35,2,712,3,2,0,X among T,230
vs12,hugo,4,2,17-janv-13,1528,mixed,500,400,2000,6,3,4.0999236085,1,X,4,z,1,381,,,,,,,,,A,963,1,Vert,0,3,0,0,,,0,427,HUGO,234.5,5.2,2,564,2,2,0,X among T,231
