manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,Rec2Type,RecRT2,Rec2,couleur,Prime,CordCible,CordPrime,Yes/No,AV/AP,Diff,PostTest,RECORDING_SESSION_LABEL,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,BLINK_COUNT,BUTTON_PRESS_COUNT,FIXATION_COUNT,IP_DURATION,SACCADE_COUNT,V48,V49,training,task,trialId
vs12,ber,4,2,08Feb2013,1142,Ent1,500,400,2000,1,3,0.415207746315,0,X,4,z,1,299,,,,,,,,,,,,Vert,0,3,0,0,,,0,BER,33.12,0.2,0,0,8,3000,8,,,0,X among T,472
vs12,ber,4,2,08Feb2013,1153,mixed,500,400,2000,1,31,1.57173381624,0,X,4,z,1,352,,,,,,,,,A,1430,1,Vert,0,2,0,0,,,0,BER,40.69,0.2,0,0,16,3000,16,,,0,X among T,473
vs12,ber,4,2,08Feb2013,1204,mixed,500,400,2000,3,26,3.82252493642,1,X,4,z,1,319,,,,,,,,,A,1069,1,Vert,0,2,0,0,,,0,BER,910,0.21,0,0,5,3000,4,,,0,X among T,474
vs12,ber,4,2,08Feb2013,1152,mixed,500,400,2000,1,6,3.31061508044,1,X,8,z,1,275,,,,,,,,,B,1057,4,Vert,0,5,0,0,,,0,BER,1235.33,0.21,0,0,3,3000,2,,,0,X among T,475
vs12,ber,4,2,08Feb2013,1211,mixed,500,400,2000,5,17,4.53638414377,1,L,4,z,1,354,,,,,,,,,A,868,1,Vert,0,3,0,0,,,0,BER,1414.67,0.21,0,0,3,3000,2,,,0,L among T,476
vs12,ber,4,2,08Feb2013,1209,mixed,500,400,2000,4,36,4.33617924322,1,L,4,z,1,550,,,,,,,,,A,889,3,Vert,0,3,0,0,,,0,BER,1674.5,0.21,0,0,2,3000,1,,,0,L among T,477
vs12,ber,4,2,08Feb2013,1142,Ent1,500,400,2000,1,4,1.15425104698,1,X,4,z,1,331,,,,,,,,,,,,Vert,0,1,0,0,,,0,BER,336.29,0.21,0,0,7,3000,7,,,0,X among T,478
vs12,ber,4,2,08Feb2013,1153,mixed,500,400,2000,1,18,4.6806063696,1,X,16,z,1,405,,,,,,,,,C,1329,6,Vert,0,12,0,0,,,0,BER,580.8,0.21,0,0,5,3000,4,,,0,X among T,479
vs12,ber,4,2,08Feb2013,1205,mixed,500,400,2000,3,34,0.0956222153063,1,X,16,a,1,327,,,,,,,,,B,677,4,Rouge,0,7,0,0,,,0,BER,748.25,0.21,0,0,4,3000,3,,,0,X among T,480
vs12,ber,4,2,08Feb2013,1143,Ent1,500,400,2000,1,10,4.55254926933,1,L,4,z,1,495,,,,,,,,,,,,Vert,0,1,0,0,,,0,BER,87.94,0.21,0,0,18,3000,17,,,0,L among T,481
vs12,ber,4,2,08Feb2013,1224,mixed,500,400,2000,8,31,0.373165209101,1,X,4,a,1,261,,,,,,,,,A,1145,2,Rouge,0,1,0,0,,,0,BER,871,0.22,0,0,4,3000,3,,,0,X among T,482
vs12,ber,4,2,08Feb2013,1222,mixed,500,400,2000,8,14,4.900613554,0,L,4,a,1,276,,,,,,,,,B,1003,4,Rouge,0,2,0,0,,,0,BER,905,0.22,0,0,4,3000,3,,,0,L among T,483
vs12,ber,4,2,08Feb2013,1200,mixed,500,400,2000,2,29,3.09583508186,1,L,4,z,1,318,,,,,,,,,B,1640,4,Vert,0,2,0,0,,,0,BER,1201,0.22,0,0,3,3000,2,,,0,L among T,484
vs12,ber,4,2,08Feb2013,1223,mixed,500,400,2000,8,15,2.79983936193,1,L,16,a,1,340,,,,,,,,,C,728,6,Rouge,0,8,0,0,,,0,BER,349.86,0.22,0,0,7,3000,6,,,0,L among T,485
vs12,ber,4,2,08Feb2013,1142,Ent1,500,400,2000,1,5,5.82392938568,1,X,16,z,1,333,,,,,,,,,,,,Vert,0,5,0,0,,,0,BER,59.35,0.22,0,0,17,3000,16,,,0,X among T,486
vs12,ber,4,2,08Feb2013,1153,mixed,500,400,2000,1,21,4.58271000083,0,X,4,z,1,277,,,,,,,,,A,893,1,Vert,0,4,0,0,,,0,BER,686,0.23,0,0,5,3000,4,,,0,X among T,487
vs12,ber,4,2,08Feb2013,1217,mixed,500,400,2000,6,35,3.20523435806,1,L,8,z,1,320,,,,,,,,,A,1957,2,Vert,0,3,0,0,,,0,BER,1662,0.23,0,0,2,3000,1,,,0,L among T,488
vs12,ber,4,2,08Feb2013,1145,Ent1,500,400,2000,1,2,3.4695733821,0,X,16,a,1,304,,,,,,,,,,,,Rouge,0,1,0,0,,,0,BER,1936,0.23,0,0,2,3000,1,,,0,X among T,489
vs12,ber,4,2,08Feb2013,1215,mixed,500,400,2000,6,15,5.4783256462,0,X,8,a,1,450,,,,,,,,,A,1088,0,Rouge,0,4,0,0,,,0,BER,1173.67,0.23,0,0,3,3000,2,,,0,X among T,490
vs12,ber,4,2,08Feb2013,1218,mixed,500,400,2000,7,1,2.07021640199,1,X,16,a,1,368,,,,,,,,,A,1683,1,Rouge,0,13,0,0,,,0,BER,1747.5,0.23,0,0,2,3000,1,,,0,X among T,491
vs12,ber,4,2,08Feb2013,1200,mixed,500,400,2000,2,24,1.62994471812,1,X,4,a,1,351,,,,,,,,,A,1326,1,Rouge,0,3,0,0,,,0,BER,2205.5,0.23,0,0,2,3000,1,,,0,X among T,492
vs12,ber,4,2,08Feb2013,1145,Ent1,500,400,2000,1,7,0.19776663068,1,X,8,z,1,307,,,,,,,,,,,,Vert,0,8,0,0,,,0,BER,756.8,0.23,0,0,5,3000,4,,,0,X among T,493
vs12,ber,4,2,08Feb2013,1208,mixed,500,400,2000,4,26,2.16267564245,1,X,4,z,1,444,,,,,,,,,A,1165,3,Vert,0,3,0,0,,,0,BER,760.75,0.23,0,0,4,3000,3,,,0,X among T,494
vs12,ber,4,2,08Feb2013,1223,mixed,500,400,2000,8,24,4.1876483716,0,X,16,z,1,295,,,,,,,,,A,554,1,Vert,0,5,0,0,,,0,BER,794.75,0.23,0,0,4,3000,3,,,0,X among T,495
vs12,ber,4,2,08Feb2013,1215,mixed,500,400,2000,6,16,2.92895977222,0,L,16,z,1,368,,,,,,,,,B,912,4,Vert,0,5,0,0,,,0,BER,950.25,0.23,0,0,4,3000,3,,,0,L among T,496
vs12,ber,4,2,08Feb2013,1141,Ent1,500,400,2000,1,3,4.85664013455,0,X,4,z,1,944,,,,,,,,,,,,Vert,0,2,0,0,,,0,BER,201,0.24,0,0,5,3000,4,,,0,X among T,497
vs12,ber,4,2,08Feb2013,1222,mixed,500,400,2000,8,9,2.47604141911,1,X,16,z,1,247,,,,,,,,,A,1004,1,Vert,0,7,0,0,,,0,BER,735,0.24,0,0,4,3000,4,,,0,X among T,498
vs12,ber,4,2,08Feb2013,1203,mixed,500,400,2000,3,13,5.16881326262,1,X,8,z,1,466,,,,,,,,,A,1699,1,Vert,0,6,0,0,,,0,BER,1006,0.24,0,0,3,3000,2,,,0,X among T,499
vs12,ber,4,2,08Feb2013,1220,mixed,500,400,2000,7,30,1.07178586719,1,X,4,a,1,291,,,,,,,,,A,1080,1,Rouge,0,1,0,0,,,0,BER,1236,0.24,0,0,3,3000,2,,,0,X among T,500
vs12,ber,4,2,08Feb2013,1219,mixed,500,400,2000,7,9,4.87903196267,0,X,16,z,1,670,,,,,,,,,A,1594,2,Vert,0,2,0,0,,,0,BER,1538,0.24,0,0,2,3000,1,,,0,X among T,501
vs12,ber,4,2,08Feb2013,1143,Ent1,500,400,2000,1,6,0.747505593726,0,L,16,N,0,1000,,,,,,,,,,,,Rouge,0,10,0,0,,,0,BER,1558,0.24,0,0,2,3000,1,,,0,L among T,502
vs12,ber,4,2,08Feb2013,1200,mixed,500,400,2000,2,27,5.66693656984,0,X,4,a,1,253,,,,,,,,,A,870,1,Rouge,0,4,0,0,,,0,BER,1607,0.24,0,0,2,3000,1,,,0,X among T,503
vs12,ber,4,2,08Feb2013,1212,mixed,500,400,2000,5,28,2.60299135928,1,L,4,z,1,312,,,,,,,,,A,506,1,Vert,0,4,0,0,,,0,BER,1034.25,0.24,0,0,4,3000,3,,,0,L among T,504
vs12,ber,4,2,08Feb2013,1213,mixed,500,400,2000,5,34,4.05260544003,1,L,8,z,1,352,,,,,,,,,A,906,3,Vert,0,8,0,0,,,0,BER,1040.75,0.24,0,0,4,3000,3,,,0,L among T,505
vs12,ber,4,2,08Feb2013,1211,mixed,500,400,2000,5,14,1.92064073286,1,X,8,a,1,293,,,,,,,,,A,1492,1,Rouge,0,5,0,0,,,0,BER,1162.33,0.24,0,0,3,3000,2,,,0,X among T,506
vs12,ber,4,2,08Feb2013,1219,mixed,500,400,2000,7,13,2.64510266333,0,L,8,a,1,264,,,,,,,,,A,921,1,Rouge,0,7,0,0,,,0,BER,1659.5,0.24,0,0,2,3000,1,,,0,L among T,507
vs12,ber,4,2,08Feb2013,1214,mixed,500,400,2000,6,4,4.97326507538,1,L,4,z,1,384,,,,,,,,,A,1634,2,Vert,0,4,0,0,,,0,BER,1978.5,0.24,0,0,2,3000,1,,,0,L among T,508
vs12,ber,4,2,08Feb2013,1224,mixed,500,400,2000,8,33,2.69788198729,0,X,16,a,1,287,,,,,,,,,A,1056,0,Rouge,0,16,0,0,,,0,BER,488.17,0.24,0,0,6,3000,5,,,0,X among T,509
vs12,ber,4,2,08Feb2013,1211,mixed,500,400,2000,5,18,0.411887402258,0,L,8,a,1,283,,,,,,,,,A,793,3,Rouge,0,4,0,0,,,0,BER,533.29,0.24,0,0,7,3000,6,,,0,L among T,510
vs12,ber,4,2,08Feb2013,1216,mixed,500,400,2000,6,26,1.29268233294,0,X,16,z,1,304,,,,,,,,,A,832,0,Vert,0,14,0,0,,,0,BER,615.67,0.24,0,0,6,3000,5,,,0,X among T,511
vs12,ber,4,2,08Feb2013,1205,mixed,500,400,2000,3,35,0.217450102038,1,L,16,z,1,389,,,,,,,,,B,1038,5,Vert,0,5,0,0,,,0,BER,720.4,0.24,0,0,5,3000,4,,,0,L among T,512
vs12,ber,4,2,08Feb2013,1159,mixed,500,400,2000,2,17,1.46818035292,0,X,4,z,1,275,,,,,,,,,A,697,1,Vert,0,1,0,0,,,0,BER,965,0.25,0,0,4,3000,3,,,0,X among T,513
vs12,ber,4,2,08Feb2013,1142,Ent1,500,400,2000,1,4,5.10083571852,1,X,4,a,1,542,,,,,,,,,,,,Rouge,0,1,0,0,,,0,BER,142.43,0.25,0,0,7,3000,7,,,0,X among T,514
vs12,ber,4,2,08Feb2013,1153,mixed,500,400,2000,1,24,6.20081204953,1,L,8,a,1,390,,,,,,,,,B,1285,5,Rouge,0,4,0,0,,,0,BER,257.36,0.25,0,0,11,3000,10,,,0,L among T,515
vs12,ber,4,2,08Feb2013,1159,mixed,500,400,2000,2,11,3.75213014657,1,X,8,a,1,258,,,,,,,,,A,798,3,Rouge,0,6,0,0,,,0,BER,698,0.26,0,0,5,3000,4,,,0,X among T,516
vs12,ber,4,2,08Feb2013,1217,mixed,500,400,2000,6,33,2.02252943305,1,X,4,a,1,328,,,,,,,,,A,1672,0,Rouge,0,3,0,0,,,0,BER,977,0.26,0,0,3,3000,3,,,0,X among T,517
vs12,ber,4,2,08Feb2013,1220,mixed,500,400,2000,7,22,3.95412914716,0,X,4,a,1,294,,,,,,,,,A,777,1,Rouge,0,3,0,0,,,0,BER,1177,0.26,0,0,3,3000,2,,,0,X among T,518
vs12,ber,4,2,08Feb2013,1222,mixed,500,400,2000,8,5,2.84256153794,0,L,8,z,1,288,,,,,,,,,A,1031,2,Vert,0,4,0,0,,,0,BER,1242,0.26,0,0,3,3000,2,,,0,L among T,519
vs12,ber,4,2,08Feb2013,1141,Ent1,500,400,2000,1,1,4.65277726303,0,L,8,N,0,1000,,,,,,,,,,,,Rouge,0,2,0,0,,,0,BER,1661,0.26,0,0,2,3000,1,,,0,L among T,520
vs12,ber,4,2,08Feb2013,1220,mixed,500,400,2000,7,31,3.01859213959,0,X,8,z,1,286,,,,,,,,,A,3805,0,Vert,0,3,0,0,,,0,BER,1806,0.26,0,0,2,3000,1,,,0,X among T,521
vs12,ber,4,2,08Feb2013,1212,mixed,500,400,2000,5,23,1.19967456637,0,X,8,z,1,321,,,,,,,,,A,841,3,Vert,0,1,0,0,,,0,BER,1842,0.26,0,0,2,3000,1,,,0,X among T,522
vs12,ber,4,2,08Feb2013,1218,mixed,500,400,2000,7,6,5.58438263203,0,X,16,a,1,614,,,,,,,,,A,1692,2,Rouge,0,16,0,0,,,0,BER,1945,0.26,0,0,2,3000,1,,,0,X among T,523
vs12,ber,4,2,08Feb2013,1208,mixed,500,400,2000,4,21,4.13309234252,0,X,16,z,1,365,,,,,,,,,A,1612,1,Vert,0,10,0,0,,,0,BER,2774,0.26,0,0,2,3000,1,,,0,X among T,524
vs12,ber,4,2,08Feb2013,1209,mixed,500,400,2000,4,32,3.73263712948,0,L,4,a,1,596,,,,,,,,,A,1127,1,Rouge,0,1,0,0,,,0,BER,1092.5,0.26,0,0,4,3000,3,,,0,L among T,525
vs12,ber,4,2,08Feb2013,1159,mixed,500,400,2000,2,14,3.72294163427,0,L,4,z,1,334,,,,,,,,,A,973,1,Vert,0,2,0,0,,,0,BER,1127.75,0.26,0,0,4,3000,3,,,0,L among T,526
vs12,ber,4,2,08Feb2013,1200,mixed,500,400,2000,2,33,1.56113352498,1,L,8,z,1,444,,,,,,,,,B,788,4,Vert,0,3,0,0,,,0,BER,1168.33,0.26,0,0,3,3000,2,,,0,L among T,527
vs12,ber,4,2,08Feb2013,1152,mixed,500,400,2000,1,12,4.9544437583,0,L,4,z,1,394,,,,,,,,,A,823,1,Vert,0,1,0,0,,,0,BER,347.56,0.26,0,0,9,3000,8,,,0,L among T,528
vs12,ber,4,2,08Feb2013,1212,mixed,500,400,2000,5,19,0.679620787486,0,L,4,a,1,347,,,,,,,,,A,792,1,Rouge,0,1,0,0,,,0,BER,619.2,0.26,0,0,5,3000,4,,,0,L among T,529
vs12,ber,4,2,08Feb2013,1220,mixed,500,400,2000,7,25,2.74942379858,1,L,4,a,1,273,,,,,,,,,A,1042,0,Rouge,0,3,0,0,,,0,BER,724.4,0.26,0,0,5,3000,4,,,0,L among T,530
vs12,ber,4,2,08Feb2013,1200,mixed,500,400,2000,2,30,1.69745976437,0,X,16,a,1,284,,,,,,,,,A,885,2,Rouge,0,5,0,0,,,0,BER,1376,0.27,0,0,3,3000,2,,,0,X among T,531
vs12,ber,4,2,08Feb2013,1159,mixed,500,400,2000,2,21,1.00942129564,0,L,16,z,1,384,,,,,,,,,B,1332,4,Vert,0,1,0,0,,,0,BER,1811,0.27,0,0,2,3000,1,,,0,L among T,532
vs12,ber,4,2,08Feb2013,1151,mixed,500,400,2000,1,3,4.29196730827,1,L,8,a,1,595,,,,,,,,,B,1005,4,Rouge,0,3,0,0,,,0,BER,1898,0.27,0,0,2,3000,1,,,0,L among T,533
vs12,ber,4,2,08Feb2013,1209,mixed,500,400,2000,4,34,0.523025171522,0,X,8,a,1,297,,,,,,,,,A,973,1,Rouge,0,6,0,0,,,0,BER,1063.5,0.27,0,0,4,3000,3,,,0,X among T,534
vs12,ber,4,2,08Feb2013,1222,mixed,500,400,2000,8,8,4.28715115745,0,L,8,z,1,251,,,,,,,,,A,5212,0,Vert,0,1,0,0,,,0,BER,1610.5,0.27,0,0,2,3000,1,,,0,L among T,535
vs12,ber,4,2,08Feb2013,1205,mixed,500,400,2000,3,33,4.79582280335,0,L,4,a,1,422,,,,,,,,,A,971,1,Rouge,0,2,0,0,,,0,BER,2232.5,0.27,0,0,2,3000,1,,,0,L among T,536
vs12,ber,4,2,08Feb2013,1203,mixed,500,400,2000,3,16,1.55064589871,1,L,8,z,1,462,,,,,,,,,B,701,5,Vert,0,7,0,0,,,0,BER,594.86,0.27,0,0,7,3000,6,,,0,L among T,537
vs12,ber,4,2,08Feb2013,1206,mixed,500,400,2000,4,6,5.80240580457,1,L,16,z,1,498,,,,,,,,,C,945,6,Vert,0,9,0,0,,,0,BER,722.75,0.27,0,0,4,3000,4,,,0,L among T,538
vs12,ber,4,2,08Feb2013,1143,Ent1,500,400,2000,1,9,3.8851353577,1,L,8,N,0,1000,,,,,,,,,,,,Vert,0,8,0,0,,,0,BER,741.2,0.27,0,0,5,3000,4,,,0,L among T,539
vs12,ber,4,2,08Feb2013,1213,mixed,500,400,2000,5,33,4.67364221781,1,X,16,a,1,305,,,,,,,,,A,1337,1,Rouge,0,11,0,0,,,0,BER,833,0.28,0,0,5,3000,4,,,0,X among T,540
vs12,ber,4,2,08Feb2013,1203,mixed,500,400,2000,3,10,6.17541578583,0,X,4,a,1,323,,,,,,,,,A,736,1,Rouge,0,4,0,0,,,0,BER,1775,0.28,0,0,2,3000,1,,,0,X among T,541
vs12,ber,4,2,08Feb2013,1216,mixed,500,400,2000,6,28,3.62528215242,0,L,4,a,1,891,,,,,,,,,A,1255,2,Rouge,0,3,0,0,,,0,BER,1777,0.28,0,0,2,3000,1,,,0,L among T,542
vs12,ber,4,2,08Feb2013,1152,mixed,500,400,2000,1,15,3.8418859013,0,L,8,z,1,280,,,,,,,,,A,1113,3,Vert,0,1,0,0,,,0,BER,574.4,0.28,0,0,5,3000,5,,,0,L among T,543
vs12,ber,4,2,08Feb2013,1220,mixed,500,400,2000,7,20,6.27873193989,1,X,8,a,1,462,,,,,,,,,A,1218,1,Rouge,0,7,0,0,,,0,BER,913.75,0.28,0,0,4,3000,3,,,0,X among T,544
vs12,ber,4,2,08Feb2013,1220,mixed,500,400,2000,7,29,2.068457317,0,L,16,a,1,320,,,,,,,,,B,946,5,Rouge,0,7,0,0,,,0,BER,1165.33,0.29,0,0,3,3000,2,,,0,L among T,545
vs12,ber,4,2,08Feb2013,1154,mixed,500,400,2000,1,34,3.45134823017,1,L,8,a,1,794,,,,,,,,,B,1285,5,Rouge,0,6,0,0,,,0,BER,1219.67,0.29,0,0,3,3000,2,,,0,L among T,546
vs12,ber,4,2,08Feb2013,1212,mixed,500,400,2000,5,24,0.0571242150112,1,X,16,z,1,417,,,,,,,,,A,1012,1,Vert,0,4,0,0,,,0,BER,1291.33,0.29,0,0,3,3000,2,,,0,X among T,547
vs12,ber,4,2,08Feb2013,1158,mixed,500,400,2000,2,4,3.68322908358,0,L,8,a,1,263,,,,,,,,,A,649,3,Rouge,0,7,0,0,,,0,BER,1736.5,0.29,0,0,2,3000,1,,,0,L among T,548
vs12,ber,4,2,08Feb2013,1221,mixed,500,400,2000,8,3,4.25165301289,1,L,8,a,1,322,,,,,,,,,A,2020,3,Rouge,0,4,0,0,,,0,BER,1804.5,0.29,0,0,2,3000,1,,,0,L among T,549
vs12,ber,4,2,08Feb2013,1143,Ent1,500,400,2000,1,8,4.64465926145,0,L,4,a,1,329,,,,,,,,,,,,Rouge,0,1,0,0,,,0,BER,1940.5,0.29,0,0,2,3000,1,,,0,L among T,550
vs12,ber,4,2,08Feb2013,1141,Ent1,500,400,2000,1,2,5.79316330543,0,X,16,0,0,,,,,,,,,,,,Rouge,0,8,0,0,,,0,0,BER,289.17,0.29,0,0,6,2685,5,,,0,X among T,551
vs12,ber,4,2,08Feb2013,1141,Ent1,500,400,2000,1,1,2.92180290136,0,L,8,a,1,496,,,,,,,,,,,,Rouge,0,6,0,0,,,0,BER,321.62,0.29,0,0,8,3000,7,,,0,L among T,552
vs12,ber,4,2,08Feb2013,1215,mixed,500,400,2000,6,11,2.25769623606,1,X,8,z,1,462,,,,,,,,,A,1568,1,Vert,0,2,0,0,,,0,BER,761.25,0.29,0,0,4,3000,3,,,0,X among T,553
vs12,ber,4,2,08Feb2013,1211,mixed,500,400,2000,5,7,3.75196120178,1,X,16,z,1,346,,,,,,,,,A,1683,1,Vert,0,14,0,0,,,0,BER,880.5,0.29,0,0,4,3000,3,,,0,X among T,554
vs12,ber,4,2,08Feb2013,1210,mixed,500,400,2000,5,5,1.68155460138,1,L,4,z,1,321,,,,,,,,,A,1008,1,Vert,0,2,0,0,,,0,BER,994.33,0.29,0,0,3,3000,2,,,0,L among T,555
vs12,ber,4,2,08Feb2013,1219,mixed,500,400,2000,7,8,5.57564370537,0,X,4,z,1,677,,,,,,,,,A,3672,0,Vert,0,3,0,0,,,0,BER,1085,0.3,0,0,3,3000,2,,,0,X among T,556
vs12,ber,4,2,08Feb2013,1218,mixed,500,400,2000,7,3,6.08040685466,1,L,4,z,1,284,,,,,,,,,A,1391,0,Vert,0,1,0,0,,,0,BER,1133,0.3,0,0,3,3000,2,,,0,L among T,557
vs12,ber,4,2,08Feb2013,1207,mixed,500,400,2000,4,19,4.45918524513,1,X,8,a,1,288,,,,,,,,,A,1067,1,Rouge,0,7,0,0,,,0,BER,1522,0.3,0,0,3,3000,2,,,0,X among T,558
vs12,ber,4,2,08Feb2013,1150,Ent2,500,400,2000,1,9,0.373182120863,0,X,8,a,1,312,,,,,,,,,A,1339,0,Rouge,0,1,0,0,,,0,BER,1789,0.3,0,0,2,3000,1,,,0,X among T,559
vs12,ber,4,2,08Feb2013,1211,mixed,500,400,2000,5,12,0.818263856458,1,L,8,z,1,378,,,,,,,,,A,911,3,Vert,0,6,0,0,,,0,BER,1791,0.3,0,0,2,3000,1,,,0,L among T,560
vs12,ber,4,2,08Feb2013,1202,mixed,500,400,2000,3,6,2.92289671588,1,X,8,z,1,367,,,,,,,,,A,1231,1,Vert,0,3,0,0,,,0,BER,1326.67,0.3,0,0,3,3000,2,,,0,X among T,561
vs12,ber,4,2,08Feb2013,1215,mixed,500,400,2000,6,9,2.6725014569,1,X,8,a,1,574,,,,,,,,,A,1799,1,Rouge,0,4,0,0,,,0,BER,1895.5,0.3,0,0,2,3000,1,,,0,X among T,562
vs12,ber,4,2,08Feb2013,1142,Ent1,500,400,2000,1,8,5.13986378974,0,L,4,z,1,365,,,,,,,,,,,,Vert,0,1,0,0,,,0,BER,64.72,0.3,0,0,18,3000,18,,,0,L among T,563
vs12,ber,4,2,08Feb2013,1223,mixed,500,400,2000,8,20,5.42777000493,0,L,8,z,1,242,,,,,,,,,A,1152,3,Vert,0,2,0,0,,,0,BER,826.75,0.3,0,0,4,3000,3,,,0,L among T,564
vs12,ber,4,2,08Feb2013,1215,mixed,500,400,2000,6,14,2.07162422122,1,L,8,z,1,509,,,,,,,,,A,1433,3,Vert,0,2,0,0,,,0,BER,987.67,0.3,0,0,3,3000,2,,,0,L among T,565
vs12,ber,4,2,08Feb2013,1159,mixed,500,400,2000,2,19,2.81572453295,0,X,16,0,0,,,,,,,,,,,,Rouge,0,10,0,0,,,0,0,BER,434,0.31,1,0,2,1098,1,,,0,X among T,566
vs12,ber,4,2,08Feb2013,1208,mixed,500,400,2000,4,23,0.0744374496348,0,L,8,z,1,342,,,,,,,,,B,1697,5,Vert,0,2,0,0,,,0,BER,2978,0.31,0,0,1,3000,1,,,0,L among T,567
vs12,ber,4,2,08Feb2013,1145,Ent1,500,400,2000,1,9,5.60939167981,1,L,8,a,1,313,,,,,,,,,,,,Rouge,0,5,0,0,,,0,BER,1177.67,0.31,0,0,3,3000,2,,,0,L among T,568
vs12,ber,4,2,08Feb2013,1203,mixed,500,400,2000,3,9,3.0510702191,1,X,16,z,1,366,,,,,,,,,A,1166,1,Vert,0,5,0,0,,,0,BER,429.83,0.31,1,0,6,3000,5,,,0,X among T,569
vs12,ber,4,2,08Feb2013,1204,mixed,500,400,2000,3,31,2.48774334593,0,L,16,a,1,245,,,,,,,,,A,576,3,Rouge,0,6,0,0,,,0,BER,802,0.32,0,0,5,3000,4,,,0,L among T,570
vs12,ber,4,2,08Feb2013,1203,mixed,500,400,2000,3,15,6.006007618,1,L,4,a,1,312,,,,,,,,,B,1000,4,Rouge,0,2,0,0,,,0,BER,1137,0.32,0,0,3,3000,2,,,0,L among T,571
vs12,ber,4,2,08Feb2013,1200,mixed,500,400,2000,2,34,5.47111701157,1,L,8,a,1,337,,,,,,,,,A,857,1,Rouge,0,3,0,0,,,0,BER,1430,0.32,0,0,3,3000,2,,,0,L among T,572
vs12,ber,4,2,08Feb2013,1222,mixed,500,400,2000,8,4,0.90746328886,1,X,4,a,1,466,,,,,,,,,A,1914,0,Rouge,0,3,0,0,,,0,BER,1643,0.32,0,0,2,3000,1,,,0,X among T,573
vs12,ber,4,2,08Feb2013,1152,mixed,500,400,2000,1,10,4.70002660319,0,L,8,a,1,337,,,,,,,,,A,995,1,Rouge,0,2,0,0,,,0,BER,1774,0.32,0,0,2,3000,1,,,0,L among T,574
vs12,ber,4,2,08Feb2013,1158,mixed,500,400,2000,2,8,0.617226338667,1,L,16,z,1,278,,,,,,,,,A,897,3,Vert,0,5,0,0,,,0,BER,1948,0.32,0,0,2,3000,1,,,0,L among T,575
vs12,ber,4,2,08Feb2013,1150,Ent2,500,400,2000,1,12,1.10219047033,1,X,8,a,1,1198,,,,,,,,,A,1118,3,Rouge,0,4,0,0,,,0,BER,2213,0.32,0,0,2,3000,1,,,0,X among T,576
vs12,ber,4,2,08Feb2013,1153,mixed,500,400,2000,1,23,1.89390750352,0,X,4,z,1,375,,,,,,,,,A,796,3,Vert,0,2,0,0,,,0,BER,1031.33,0.32,0,0,3,3000,2,,,0,X among T,577
vs12,ber,4,2,08Feb2013,1212,mixed,500,400,2000,5,22,4.33557342971,1,X,8,a,1,282,,,,,,,,,A,1279,1,Rouge,0,4,0,0,,,0,BER,1262.33,0.32,0,0,3,3000,2,,,0,X among T,578
vs12,ber,4,2,08Feb2013,1212,mixed,500,400,2000,5,30,3.63174290678,1,X,4,z,1,264,,,,,,,,,A,693,1,Vert,0,3,0,0,,,0,BER,1541.5,0.32,0,0,2,3000,1,,,0,X among T,579
vs12,ber,4,2,08Feb2013,1151,mixed,500,400,2000,1,4,0.122737704774,1,L,16,z,1,818,,,,,,,,,C,1158,6,Vert,0,9,0,0,,,0,BER,1939.5,0.32,0,0,2,3000,1,,,0,L among T,580
vs12,ber,4,2,08Feb2013,1152,mixed,500,400,2000,1,17,5.51303327786,0,X,8,a,1,293,,,,,,,,,A,1064,1,Rouge,0,5,0,0,,,0,BER,686.4,0.32,0,0,5,3000,4,,,0,X among T,581
vs12,ber,4,2,08Feb2013,1221,mixed,500,400,2000,7,35,0.953284832602,1,L,16,z,1,282,,,,,,,,,A,1204,0,Vert,0,11,0,0,,,0,BER,918.5,0.32,0,0,4,3000,3,,,0,L among T,582
vs12,ber,4,2,08Feb2013,1152,mixed,500,400,2000,1,9,3.59403847574,1,L,4,a,1,274,,,,,,,,,A,743,1,Rouge,0,2,0,0,,,0,BER,1769,0.33,0,0,2,3000,1,,,0,L among T,583
vs12,ber,4,2,08Feb2013,1144,Ent1,500,400,2000,1,12,0.920261829665,0,X,8,a,1,337,,,,,,,,,,,,Rouge,0,7,0,0,,,0,BER,1985,0.33,0,0,2,3000,1,,,0,X among T,584
vs12,ber,4,2,08Feb2013,1216,mixed,500,400,2000,6,24,0.655350946763,1,L,8,z,1,312,,,,,,,,,B,4080,5,Vert,0,2,0,0,,,0,BER,1128.33,0.33,0,0,3,3000,2,,,0,L among T,585
vs12,ber,4,2,08Feb2013,1207,mixed,500,400,2000,4,18,4.54013373108,0,X,4,z,1,387,,,,,,,,,A,1085,1,Vert,0,2,0,0,,,0,BER,1136.75,0.33,0,0,4,3000,3,,,0,X among T,586
vs12,ber,4,2,08Feb2013,1220,mixed,500,400,2000,7,23,0.406084173425,0,L,8,z,1,266,,,,,,,,,A,893,3,Vert,0,6,0,0,,,0,BER,1153.67,0.33,0,0,3,3000,2,,,0,L among T,587
